,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
31,-3.1054402532,1.5500000000,-5.9621968211,1.2312679457,1.2312679457,3.823629041048114j,1.0960155108,-5.9621968211,2.4625358914,2.4625358914,7.647258082096228j
32,-3.1054402532,1.6000000000,-5.9058106887,1.1904720823,1.1904720823,3.696939924815937j,1.1313708499,-5.9058106887,2.3809441647,2.3809441647,7.393879849631874j
33,-3.1054402532,1.6500000000,-5.8494074761,1.1481581762,1.1481581762,3.5655366173261682j,1.1667261890,-5.8494074761,2.2963163524,2.2963163524,7.1310732346523364j
34,-3.1054402532,1.7000000000,-5.7931245000,1.1043627697,1.1043627697,3.4295325990624184j,1.2020815280,-5.7931245000,2.2087255393,2.2087255393,6.859065198124837j
35,-3.1054402532,1.7500000000,-5.7370967597,1.0591341390,1.0591341390,3.2890777886408107j,1.2374368671,-5.7370967597,2.1182682779,2.1182682779,6.578155577281621j
36,-3.1054402532,1.8000000000,-5.6814560004,1.0125330437,1.0125330437,3.1443608714758997j,1.2727922061,-5.6814560004,2.0250660873,2.0250660873,6.288721742951799j
37,-3.1054402532,1.8500000000,-5.6263297466,0.9646333070,0.9646333070,2.995611101036946j,1.3081475452,-5.6263297466,1.9292666139,1.9292666139,5.991222202073892j
38,-3.1054402532,1.9000000000,-5.5718403197,0.9155221879,0.9155221879,2.8430994550456723j,1.3435028843,-5.5718403197,1.8310443758,1.8310443758,5.686198910091345j
39,-3.1054402532,1.9500000000,-5.5181038549,0.8653005110,0.8653005110,2.687139037898057j,1.3788582233,-5.5181038549,1.7306010220,1.7306010220,5.374278075796114j
40,-3.1054402532,2.0000000000,-5.4652293372,0.8140825230,0.8140825230,2.5280846362447553j,1.4142135624,-5.4652293372,1.6281650459,1.6281650459,5.056169272489511j
41,-3.1054402532,2.0500000000,-5.4133176750,0.7619954545,0.7619954545,2.366331356999124j,1.4495689014,-5.4133176750,1.5239909089,1.5239909089,4.732662713998248j
42,-3.1054402532,2.1000000000,-5.3624608334,0.7091787722,0.7091787722,2.2023123057734613j,1.4849242405,-5.3624608334,1.4183575443,1.4183575443,4.4046246115469225j
43,-3.1054402532,2.1500000000,-5.3127410465,0.6557831198,0.6557831198,2.0364952976615j,1.5202795796,-5.3127410465,1.3115662396,1.3115662396,4.072990595323j
44,-3.1054402532,2.2000000000,-5.2642301303,0.6019689569,0.6019689569,1.8693786300435555j,1.5556349186,-5.2642301303,1.2039379139,1.2039379139,3.738757260087111j
45,-3.1054402532,2.2500000000,-5.2169889146,0.5479049178,0.5479049178,1.701485986513487j,1.5909902577,-5.2169889146,1.0958098355,1.0958098355,3.402971973026974j
46,-3.1054402532,2.3000000000,-5.1710668100,0.4937659252,0.4937659252,1.5333605798384593j,1.6263455967,-5.1710668100,0.9875318504,0.9875318504,3.0667211596769186j
47,-3.1054402532,2.3500000000,-5.1265015240,0.4397311061,0.4397311061,1.3655586774882993j,1.6617009358,-5.1265015240,0.8794622122,0.8794622122,2.7311173549765986j
48,-3.1054402532,2.4000000000,-5.0833189357,0.3859815632,0.3859815632,1.1986426832903634j,1.6970562748,-5.0833189357,0.7719631264,0.7719631264,2.3972853665807268j
49,-3.1054402532,2.4500000000,-5.0415331333,0.3326980675,0.3326980675,1.0331739709358188j,1.7324116139,-5.0415331333,0.6653961350,0.6653961350,2.0663479418716375j
50,-3.1054402532,2.5000000000,-5.0011466173,0.2800587379,0.2800587379,0.869705677843921j,1.7677669530,-5.0011466173,0.5601174757,0.5601174757,1.739411355687842j
51,-3.1054402532,2.5500000000,-4.9621506625,0.2282367756,0.2282367756,0.7087756701897978j,1.8031222920,-4.9621506625,0.4564735512,0.4564735512,1.4175513403795956j
52,-3.1054402532,2.6000000000,-4.9245258323,0.1773983193,0.1773983193,0.5508998816102104j,1.8384776311,-4.9245258323,0.3547966386,0.3547966386,1.1017997632204208j
53,-3.1054402532,2.6500000000,-4.8882426312,0.1277004797,0.1277004797,0.3965662098697828j,1.8738329701,-4.8882426312,0.2554009593,0.2554009593,0.7931324197395656j
54,-3.1054402532,2.7000000000,-4.8532622790,0.0792896043,0.0792896043,0.24622912887576218j,1.9091883092,-4.8532622790,0.1585792086,0.1585792086,0.49245825775152435j
55,-3.1054402532,2.7500000000,-4.8195375876,0.0322998131,0.0322998131,0.10030513991946814j,1.9445436483,-4.8195375876,0.0645996263,0.0645996263,0.20061027983893628j
56,-3.1054402532,2.8000000000,-4.7870141242,-0.0131478712,-0.0131478712,(-0-0.04082992837785974j),1.9798989873,-4.7870141242,-0.0262957423,-0.0262957423,-0.08165985675571948j
57,-3.1054402532,2.8500000000,-4.7556306938,-0.0569470608,-0.0569470608,(-0-0.17684569479426518j),2.0152543264,-4.7556306938,-0.1138941215,-0.1138941215,-0.35369138958853036j
58,-3.1054402532,2.9000000000,-4.7253207138,-0.0990062336,-0.0990062336,(-0-0.3074579430078417j),2.0506096654,-4.7253207138,-0.1980124671,-0.1980124671,-0.6149158860156834j
59,-3.1054402532,2.9500000000,-4.6960134018,-0.1392487309,-0.1392487309,(-0-0.4324286142110835j),2.0859650045,-4.6960134018,-0.2784974618,-0.2784974618,-0.864857228422167j
60,-3.1054402532,3.0000000000,-4.6676347089,-0.1776128576,-0.1776128576,(-0-0.5515661173346006j),2.1213203436,-4.6676347089,-0.3552257151,-0.3552257151,-1.1031322346692012j
61,-3.1054402532,3.0500000000,-4.6401083462,-0.2140515662,-0.2140515662,(-0-0.6647243497856895j),2.1566756826,-4.6401083462,-0.4281031323,-0.4281031323,-1.329448699571379j
62,-3.1054402532,3.1000000000,-4.6133567658,-0.2485319156,-0.2485319156,(-0-0.7718010148571369j),2.1920310217,-4.6133567658,-0.4970638312,-0.4970638312,-1.5436020297142738j
63,-3.1054402532,3.1500000000,-4.5873020833,-0.2810343398,-0.2810343398,(-0-0.8727353512869189j),2.2273863607,-4.5873020833,-0.5620686796,-0.5620686796,-1.7454707025738379j
64,-3.1054402532,3.2000000000,-4.5618669304,-0.3115517663,-0.3115517663,(-0-0.9675053958938192j),2.2627416998,-4.5618669304,-0.6231035325,-0.6231035325,-1.9350107917876385j
65,-3.1054402532,3.2500000000,-4.5369752283,-0.3400886231,-0.3400886231,(-0-1.0561248998577115j),2.2980970389,-4.5369752283,-0.6801772462,-0.6801772462,-2.112249799715423j
66,-3.1054402532,3.3000000000,-4.5125528778,-0.3666597716,-0.3666597716,(-0-1.1386400139661488j),2.3334523779,-4.5125528778,-0.7333195432,-0.7333195432,-2.2772800279322976j
67,-3.1054402532,3.3500000000,-4.4885283612,-0.3912893986,-0.3912893986,(-0-1.2151258490772034j),2.3688077170,-4.4885283612,-0.7825787972,-0.7825787972,-2.430251698154407j
68,-3.1054402532,3.4000000000,-4.4648332573,-0.4140098992,-0.4140098992,(-0-1.2856830062389462j),2.4041630560,-4.4648332573,-0.8280197984,-0.8280197984,-2.5713660124778923j
69,-3.1054402532,3.4500000000,-4.4414026693,-0.4348607757,-0.4348607757,(-0-1.3504341574214431j),2.4395183951,-4.4414026693,-0.8697215514,-0.8697215514,-2.7008683148428863j
70,-3.1054402532,3.5000000000,-4.4181755690,-0.4538875743,-0.4538875743,(-0-1.4095207435738513j),2.4748737342,-4.4181755690,-0.9077751486,-0.9077751486,-2.8190414871477025j
71,-3.1054402532,3.5500000000,-4.3950950619,-0.4711408764,-0.4711408764,(-0-1.4630998425309971j),2.5102290732,-4.3950950619,-0.9422817528,-0.9422817528,-2.9261996850619942j
72,-3.1054402532,3.6000000000,-4.3721085782,-0.4866753576,-0.4866753576,(-0-1.5113412457662954j),2.5455844123,-4.3721085782,-0.9733507152,-0.9733507152,-3.0226824915325907j
73,-3.1054402532,3.6500000000,-4.3491679954,-0.5005489218,-0.5005489218,(-0-1.5544247705835528j),2.5809397513,-4.3491679954,-1.0010978437,-1.0010978437,-3.1088495411671055j
74,-3.1054402532,3.7000000000,-4.3262297001,-0.5128219169,-0.5128219169,(-0-1.5925378233589693j),2.6162950904,-4.3262297001,-1.0256438337,-1.0256438337,-3.1850756467179386j
75,-3.1054402532,3.7500000000,-4.3032545935,-0.5235564324,-0.5235564324,(-0-1.6258732200373422j),2.6516504294,-4.3032545935,-1.0471128648,-1.0471128648,-3.2517464400746845j
76,-3.1054402532,3.8000000000,-4.2802080497,-0.5328156807,-0.5328156807,(-0-1.6546272623097127j),2.6870057685,-4.2802080497,-1.0656313614,-1.0656313614,-3.3092545246194254j
77,-3.1054402532,3.8500000000,-4.2570598313,-0.5406634566,-0.5406634566,(-0-1.678998061703297j),2.7223611076,-4.2570598313,-1.0813269133,-1.0813269133,-3.357996123406594j
78,-3.1054402532,3.9000000000,-4.2337839695,-0.5471636743,-0.5471636743,(-0-1.699184099097067j),2.7577164466,-4.2337839695,-1.0943273485,-1.0943273485,-3.398368198194134j
79,-3.1054402532,3.9500000000,-4.2103586147,-0.5523799732,-0.5523799732,(-0-1.715383003788976j),2.7930717857,-4.2103586147,-1.1047599464,-1.1047599464,-3.430766007577952j
80,-3.1054402532,4.0000000000,-4.1867658621,-0.5563753907,-0.5563753907,(-0-1.7277905340132385j),2.8284271247,-4.1867658621,-1.1127507813,-1.1127507813,-3.455581068026477j
81,-3.1054402532,4.0500000000,-4.1629915582,-0.5592120917,-0.5592120917,(-0-1.7365997395576604j),2.8637824638,-4.1629915582,-1.1184241834,-1.1184241834,-3.473199479115321j
82,-3.1054402532,4.1000000000,-4.1390250923,-0.5609511517,-0.5609511517,(-0-1.7420002866911466j),2.8991378029,-4.1390250923,-1.1219023035,-1.1219023035,-3.484000573382293j
83,-3.1054402532,4.1500000000,-4.1148591772,-0.5616523854,-0.5616523854,(-0-1.7441779258034302j),2.9344931419,-4.1148591772,-1.1233047707,-1.1233047707,-3.4883558516068605j
84,-3.1054402532,4.2000000000,-4.0904896223,-0.5613742145,-0.5613742145,(-0-1.7433140828505926j),2.9698484810,-4.0904896223,-1.1227484290,-1.1227484290,-3.4866281657011853j
85,-3.1054402532,4.2500000000,-4.0659151032,-0.5601735712,-0.5601735712,(-0-1.739585556737616j),3.0052038200,-4.0659151032,-1.1203471424,-1.1203471424,-3.479171113475232j
86,-3.1054402532,4.3000000000,-4.0411369292,-0.5581058287,-0.5581058287,(-0-1.7331643060630553j),3.0405591591,-4.0411369292,-1.1162116575,-1.1162116575,-3.4663286121261105j
87,-3.1054402532,4.3500000000,-4.0161588124,-0.5552247570,-0.5552247570,(-0-1.724217310090492j),3.0759144982,-4.0161588124,-1.1104495141,-1.1104495141,-3.448434620180984j
88,-3.1054402532,4.4000000000,-3.9909866391,-0.5515824974,-0.5515824974,(-0-1.712906490331378j),3.1112698372,-3.9909866391,-1.1031649948,-1.1031649948,-3.425812980662756j
89,-3.1054402532,4.4500000000,-3.9656282467,-0.5472295527,-0.5472295527,(-0-1.6993886806607366j),3.1466251763,-3.9656282467,-1.0944591054,-1.0944591054,-3.398777361321473j
90,-3.1054402532,4.5000000000,-3.9400932062,-0.5422147902,-0.5422147902,(-0-1.6838156353970406j),3.1819805153,-3.9400932062,-1.0844295804,-1.0844295804,-3.367631270794081j
91,-3.1054402532,4.5500000000,-3.9143926120,-0.5365854534,-0.5365854534,(-0-1.666334066224953j),3.2173358544,-3.9143926120,-1.0731709068,-1.0731709068,-3.332668132449906j
92,-3.1054402532,4.6000000000,-3.8885388803,-0.5303871805,-0.5303871805,(-0-1.64708570020607j),3.2526911935,-3.8885388803,-1.0607743611,-1.0607743611,-3.29417140041214j
93,-3.1054402532,4.6500000000,-3.8625455561,-0.5236640282,-0.5236640282,(-0-1.6262073523823701j),3.2880465325,-3.8625455561,-1.0473280564,-1.0473280564,-3.2524147047647403j
94,-3.1054402532,4.7000000000,-3.8364271299,-0.5164584976,-0.5164584976,(-0-1.60383100763962j),3.3234018716,-3.8364271299,-1.0329169953,-1.0329169953,-3.20766201527924j
95,-3.1054402532,4.7500000000,-3.8101988645,-0.5088115625,-0.5088115625,(-0-1.5800839075284303j),3.3587572106,-3.8101988645,-1.0176231250,-1.0176231250,-3.1601678150568606j
96,-3.1054402532,4.8000000000,-3.7838766321,-0.5007626977,-0.5007626977,(-0-1.5550886386823322j),3.3941125497,-3.7838766321,-1.0015253954,-1.0015253954,-3.1101772773646643j
97,-3.1054402532,4.8500000000,-3.7574767615,-0.4923499071,-0.4923499071,(-0-1.528963220286261j),3.4294678888,-3.7574767615,-0.9846998143,-0.9846998143,-3.057926440572522j
98,-3.1054402532,4.9000000000,-3.7310158962,-0.4836097514,-0.4836097514,(-0-1.5018211887389004j),3.4648232278,-3.7310158962,-0.9672195027,-0.9672195027,-3.0036423774778007j
99,-3.1054402532,4.9500000000,-3.7045108631,-0.4745773733,-0.4745773733,(-0-1.4737716783116868j),3.5001785669,-3.7045108631,-0.9491547466,-0.9491547466,-2.9475433566233735j
100,-3.1054402532,5.0000000000,-3.6779785513,-0.4652865228,-0.4652865228,(-0-1.4449194970681682j),3.5355339059,-3.6779785513,-0.9305730455,-0.9305730455,-2.8898389941363365j
101,-3.1054402532,5.0500000000,-3.6514358014,-0.4557695793,-0.4557695793,(-0-1.4153651977725388j),3.5708892450,-3.6514358014,-0.9115391586,-0.9115391586,-2.8307303955450775j
102,-3.1054402532,5.1000000000,-3.6248993050,-0.4460575735,-0.4460575735,(-0-1.3852051438596014j),3.6062445841,-3.6248993050,-0.8921151469,-0.8921151469,-2.7704102877192027j
103,-3.1054402532,5.1500000000,-3.5983855139,-0.4361802065,-0.4361802065,(-0-1.3545315708069146j),3.6415999231,-3.5983855139,-0.8723604129,-0.8723604129,-2.709063141613829j
104,-3.1054402532,5.2000000000,-3.5719105585,-0.4261658688,-0.4261658688,(-0-1.3234326434734462j),3.6769552622,-3.5719105585,-0.8523317376,-0.8523317376,-2.6468652869468925j
105,-3.1054402532,5.2500000000,-3.5454901764,-0.4160416575,-0.4160416575,(-0-1.2919925101183034j),3.7123106012,-3.5454901764,-0.8320833149,-0.8320833149,-2.583985020236607j
106,-3.1054402532,5.3000000000,-3.5191396487,-0.4058333927,-0.4058333927,(-0-1.2602913539205078j),3.7476659403,-3.5191396487,-0.8116667855,-0.8116667855,-2.5205827078410157j
107,-3.1054402532,5.3500000000,-3.4928737453,-0.3955656341,-0.3955656341,(-0-1.2284054428774385j),3.7830212793,-3.4928737453,-0.7911312682,-0.7911312682,-2.456810885754877j
108,-3.1054402532,5.4000000000,-3.4667066785,-0.3852616961,-0.3852616961,(-0-1.1964071789831365j),3.8183766184,-3.4667066785,-0.7705233921,-0.7705233921,-2.392814357966273j
109,-3.1054402532,5.4500000000,-3.4406520636,-0.3749436642,-0.3749436642,(-0-1.1643651475753483j),3.8537319575,-3.4406520636,-0.7498873285,-0.7498873285,-2.3287302951506965j
110,-3.1054402532,5.5000000000,-3.4147228871,-0.3646324113,-0.3646324113,(-0-1.1323441676999473j),3.8890872965,-3.4147228871,-0.7292648226,-0.7292648226,-2.2646883353998946j
111,-3.1054402532,5.5500000000,-3.3889314935,-0.3543476176,-0.3543476176,(-0-1.1004053554137891j),3.9244426356,-3.3889314935,-0.7086952353,-0.7086952353,-2.2008107108275783j
112,-3.1054402532,5.6000000000,-3.3632895645,-0.3441077933,-0.3441077933,(-0-1.0686061926315438j),3.9597979746,-3.3632895645,-0.6882155865,-0.6882155865,-2.1372123852630875j
113,-3.1054402532,5.6500000000,-3.3378080456,-0.3339302705,-0.3339302705,(-0-1.0370005036422494j),3.9951533137,-3.3378080456,-0.6678605409,-0.6678605409,-2.0740010072844988j
114,-3.1054402532,5.7000000000,-3.3124972161,-0.3238312469,-0.3238312469,(-0-1.0056385893315016j),4.0305086528,-3.3124972161,-0.6476624938,-0.6476624938,-2.0112771786630033j
115,-3.1054402532,5.7500000000,-3.2873666589,-0.3138258014,-0.3138258014,(-0-0.9745672761183624j),4.0658639918,-3.2873666589,-0.6276516028,-0.6276516028,-1.9491345522367247j
116,-3.1054402532,5.8000000000,-3.2624252619,-0.3039279165,-0.3039279165,(-0-0.9438299859043578j),4.1012193309,-3.2624252619,-0.6078558330,-0.6078558330,-1.8876599718087157j
117,-3.1054402532,5.8500000000,-3.2376812240,-0.2941505024,-0.2941505024,(-0-0.9134668106010747j),4.1365746699,-3.2376812240,-0.5883010048,-0.5883010048,-1.8269336212021494j
118,-3.1054402532,5.9000000000,-3.2131420641,-0.2845054225,-0.2845054225,(-0-0.8835145913304687j),4.1719300090,-3.2131420641,-0.5690108450,-0.5690108450,-1.7670291826609374j
119,-3.1054402532,5.9500000000,-3.1888146340,-0.2750035205,-0.2750035205,(-0-0.8540070022952214j),4.2072853481,-3.1888146340,-0.5500070410,-0.5500070410,-1.7080140045904428j
120,-3.1054402532,6.0000000000,-3.1647051332,-0.2656546486,-0.2656546486,(-0-0.824974639218643j),4.2426406871,-3.1647051332,-0.5313092972,-0.5313092972,-1.649949278437286j
121,-3.1054402532,6.0500000000,-3.1408191272,-0.2564676977,-0.2564676977,(-0-0.796445112173497j),4.2779960262,-3.1408191272,-0.5129353955,-0.5129353955,-1.592890224346994j
122,-3.1054402532,6.1000000000,-3.1171615671,-0.2474506285,-0.2474506285,(-0-0.7684431425431273j),4.3133513652,-3.1171615671,-0.4949012571,-0.4949012571,-1.5368862850862546j
123,-3.1054402532,6.1500000000,-3.0937368112,-0.2386105039,-0.2386105039,(-0-0.7409906637876689j),4.3487067043,-3.0937368112,-0.4772210079,-0.4772210079,-1.4819813275753377j
124,-3.1054402532,6.2000000000,-3.0705486479,-0.2299535227,-0.2299535227,(-0-0.714106925638076j),4.3840620434,-3.0705486479,-0.4599070453,-0.4599070453,-1.428213851276152j
125,-3.1054402532,6.2500000000,-3.0476003204,-0.2214850537,-0.2214850537,(-0-0.6878086012925796j),4.4194173824,-3.0476003204,-0.4429701074,-0.4429701074,-1.3756172025851592j
126,-3.1054402532,6.3000000000,-3.0248945509,-0.2132096718,-0.2132096718,(-0-0.6621098971522819j),4.4547727215,-3.0248945509,-0.4264193436,-0.4264193436,-1.3242197943045637j
127,-3.1054402532,6.3500000000,-3.0024335669,-0.2051311932,-0.2051311932,(-0-0.6370226646112799j),4.4901280605,-3.0024335669,-0.4102623864,-0.4102623864,-1.2740453292225598j
128,-3.1054402532,6.4000000000,-2.9802191267,-0.1972527125,-0.1972527125,(-0-0.6125565133973153j),4.5254833996,-2.9802191267,-0.3945054250,-0.3945054250,-1.2251130267946306j
129,-3.1054402532,6.4500000000,-2.9582525461,-0.1895766390,-0.1895766390,(-0-0.5887189259520901j),4.5608387387,-2.9582525461,-0.3791532781,-0.3791532781,-1.1774378519041802j
130,-3.1054402532,6.5000000000,-2.9365347239,-0.1821047343,-0.1821047343,(-0-0.565515372341018j),4.5961940777,-2.9365347239,-0.3642094687,-0.3642094687,-1.131030744682036j
131,-3.1054402532,6.5500000000,-2.9150661683,-0.1748381488,-0.1748381488,(-0-0.5429494251913641j),4.6315494168,-2.9150661683,-0.3496762977,-0.3496762977,-1.0858988503827283j
132,-3.1054402532,6.6000000000,-2.8938470223,-0.1677774588,-0.1677774588,(-0-0.5210228741688492j),4.6669047558,-2.8938470223,-0.3355549176,-0.3355549176,-1.0420457483376984j
133,-3.1054402532,6.6500000000,-2.8728770887,-0.1609227030,-0.1609227030,(-0-0.4997358395250647j),4.7022600949,-2.8728770887,-0.3218454060,-0.3218454060,-0.9994716790501293j
134,-3.1054402532,6.7000000000,-2.8521558548,-0.1542734187,-0.1542734187,(-0-0.47908688427547885j),4.7376154339,-2.8521558548,-0.3085468373,-0.3085468373,-0.9581737685509577j
135,-3.1054402532,6.7500000000,-2.8316825161,-0.1478286771,-0.1478286771,(-0-0.45907312458742483j),4.7729707730,-2.8316825161,-0.2956573543,-0.2956573543,-0.9181462491748497j
136,-3.1054402532,6.8000000000,-2.8114559997,-0.1415871188,-0.1415871188,(-0-0.4396903380002988j),4.8083261121,-2.8114559997,-0.2831742376,-0.2831742376,-0.8793806760005975j
137,-3.1054402532,6.8500000000,-2.7914749859,-0.1355469868,-0.1355469868,(-0-0.42093306912574757j),4.8436814511,-2.7914749859,-0.2710939737,-0.2710939737,-0.8418661382514951j
138,-3.1054402532,6.9000000000,-2.7717379300,-0.1297061607,-0.1297061607,(-0-0.40279473251612624j),4.8790367902,-2.7717379300,-0.2594123214,-0.2594123214,-0.8055894650322525j
139,-3.1054402532,6.9500000000,-2.7522430828,-0.1240621880,-0.1240621880,(-0-0.3852677124215708j),4.9143921292,-2.7522430828,-0.2481243759,-0.2481243759,-0.7705354248431416j
140,-3.1054402532,7.0000000000,-2.7329885098,-0.1186123155,-0.1186123155,(-0-0.3683434591964258j),4.9497474683,-2.7329885098,-0.2372246311,-0.2372246311,-0.7366869183928516j
141,-3.1054402532,7.0500000000,-2.7139721097,-0.1133535195,-0.1133535195,(-0-0.35201258215230075j),4.9851028074,-2.7139721097,-0.2267070389,-0.2267070389,-0.7040251643046015j
142,-3.1054402532,7.1000000000,-2.6951916322,-0.1082825336,-0.1082825336,(-0-0.33626493868499935j),5.0204581464,-2.6951916322,-0.2165650673,-0.2165650673,-0.6725298773699987j
143,-3.1054402532,7.1500000000,-2.6766446943,-0.1033958774,-0.1033958774,(-0-0.3210897195444964j),5.0558134855,-2.6766446943,-0.2067917547,-0.2067917547,-0.6421794390889928j
144,-3.1054402532,7.2000000000,-2.6583287960,-0.0986898814,-0.0986898814,(-0-0.3064755301465365j),5.0911688245,-2.6583287960,-0.1973797627,-0.1973797627,-0.612951060293073j
145,-3.1054402532,7.2500000000,-2.6402413349,-0.0941607128,-0.0941607128,(-0-0.2924104678537787j),5.1265241636,-2.6402413349,-0.1883214256,-0.1883214256,-0.5848209357075574j
146,-3.1054402532,7.3000000000,-2.6223796199,-0.0898043989,-0.0898043989,(-0-0.27888219518788043j),5.1618795027,-2.6223796199,-0.1796087978,-0.1796087978,-0.5577643903757609j
147,-3.1054402532,7.3500000000,-2.6047408837,-0.0856168489,-0.0856168489,(-0-0.26587800895920966j),5.1972348417,-2.6047408837,-0.1712336978,-0.1712336978,-0.5317560179184193j
