,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
0,-3.7177329050,0.0000000000,-8.3971887498,2.0000000000,2.0000000000,7.4354658099196715j,0.0000000000,-8.3971887498,4.0000000000,4.0000000000,14.870931619839343j
1,-3.7177329050,0.0500000000,-8.3955181637,1.9994322547,1.9994322547,7.433355084568447j,0.0353553391,-8.3955181637,3.9988645094,3.9988645094,14.866710169136894j
2,-3.7177329050,0.1000000000,-8.3905211899,1.9977316647,1.9977316647,7.427032744979508j,0.0707106781,-8.3905211899,3.9954633293,3.9954633293,14.854065489959016j
3,-3.7177329050,0.1500000000,-8.3822080033,1.9948945740,1.9948945740,7.416485199511828j,0.1060660172,-8.3822080033,3.9897891479,3.9897891479,14.832970399023656j
4,-3.7177329050,0.2000000000,-8.3705936939,1.9909142255,1.9909142255,7.401687327075028j,0.1414213562,-8.3705936939,3.9818284510,3.9818284510,14.803374654150057j
5,-3.7177329050,0.2500000000,-8.3556946045,1.9857793475,1.9857793475,7.382597222013567j,0.1767766953,-8.3556946045,3.9715586949,3.9715586949,14.765194444027134j
6,-3.7177329050,0.3000000000,-8.3375507234,1.9794820488,1.9794820488,7.359185547625423j,0.2121320344,-8.3375507234,3.9589640976,3.9589640976,14.718371095250847j
7,-3.7177329050,0.3500000000,-8.3161994246,1.9720085946,1.9720085946,7.331401241112409j,0.2474873734,-8.3161994246,3.9440171893,3.9440171893,14.662802482224818j
8,-3.7177329050,0.4000000000,-8.2916813876,1.9633412342,1.9633412342,7.299178310024936j,0.2828427125,-8.2916813876,3.9266824684,3.9266824684,14.598356620049872j
9,-3.7177329050,0.4500000000,-8.2640443115,1.9534593633,1.9534593633,7.262440153384332j,0.3181980515,-8.2640443115,3.9069187266,3.9069187266,14.524880306768663j
10,-3.7177329050,0.5000000000,-8.2333534079,1.9423438004,1.9423438004,7.221115459523245j,0.3535533906,-8.2333534079,3.8846876008,3.8846876008,14.44223091904649j
11,-3.7177329050,0.5500000000,-8.1996735324,1.9299697910,1.9299697910,7.175112197673821j,0.3889087297,-8.1996735324,3.8599395821,3.8599395821,14.350224395347642j
12,-3.7177329050,0.6000000000,-8.1630716420,1.9163074509,1.9163074509,7.124319266171674j,0.4242640687,-8.1630716420,3.8326149018,3.8326149018,14.248638532343348j
13,-3.7177329050,0.6500000000,-8.1236267961,1.9013259733,1.9013259733,7.068622134006893j,0.4596194078,-8.1236267961,3.8026519466,3.8026519466,14.137244268013786j
14,-3.7177329050,0.7000000000,-8.0814297385,1.8849940020,1.8849940020,7.0079042267286065j,0.4949747468,-8.0814297385,3.7699880039,3.7699880039,14.015808453457213j
15,-3.7177329050,0.7500000000,-8.0365731389,1.8672750337,1.8672750337,6.9420298355103425j,0.5303300859,-8.0365731389,3.7345500675,3.7345500675,13.884059671020685j
16,-3.7177329050,0.8000000000,-7.9891510903,1.8481263775,1.8481263775,6.870840246159619j,0.5656854249,-7.9891510903,3.6962527550,3.6962527550,13.741680492319238j
17,-3.7177329050,0.8500000000,-7.9392735312,1.8275072579,1.8275072579,6.7941838667357j,0.6010407640,-7.9392735312,3.6550145158,3.6550145158,13.5883677334714j
18,-3.7177329050,0.9000000000,-7.8870570066,1.8053745986,1.8053745986,6.711900550835788j,0.6363961031,-7.8870570066,3.6107491971,3.6107491971,13.423801101671575j
19,-3.7177329050,0.9500000000,-7.8326219672,1.7816813582,1.7816813582,6.62381541166341j,0.6717514421,-7.8326219672,3.5633627165,3.5633627165,13.24763082332682j
20,-3.7177329050,1.0000000000,-7.7760901491,1.7563738453,1.7563738453,6.529728838008195j,0.7071067812,-7.7760901491,3.5127476906,3.5127476906,13.05945767601639j
21,-3.7177329050,1.0500000000,-7.7176007575,1.7294049282,1.7294049282,6.429465607625064j,0.7424621202,-7.7176007575,3.4588098564,3.4588098564,12.858931215250127j
22,-3.7177329050,1.1000000000,-7.6572955958,1.7007241377,1.7007241377,6.322838089108598j,0.7778174593,-7.6572955958,3.4014482755,3.4014482755,12.645676178217196j
23,-3.7177329050,1.1500000000,-7.5953215698,1.6702798538,1.6702798538,6.2096543730249865j,0.8131727984,-7.5953215698,3.3405597076,3.3405597076,12.419308746049973j
24,-3.7177329050,1.2000000000,-7.5318270984,1.6380148070,1.6380148070,6.089701546868865j,0.8485281374,-7.5318270984,3.2760296140,3.2760296140,12.17940309373773j
25,-3.7177329050,1.2500000000,-7.4669766461,1.6038856782,1.6038856782,5.962818561651859j,0.8838834765,-7.4669766461,3.2077713564,3.2077713564,11.925637123303718j
26,-3.7177329050,1.3000000000,-7.4009344595,1.5678461870,1.5678461870,5.8288333594131965j,0.9192388155,-7.4009344595,3.1356923740,3.1356923740,11.657666718826393j
27,-3.7177329050,1.3500000000,-7.3338691741,1.5298531842,1.5298531842,5.687585522751503j,0.9545941546,-7.3338691741,3.0597063685,3.0597063685,11.375171045503006j
28,-3.7177329050,1.4000000000,-7.2659529206,1.4898655580,1.4898655580,5.53892220889585j,0.9899494937,-7.2659529206,2.9797311160,2.9797311160,11.0778444177917j
29,-3.7177329050,1.4500000000,-7.1973657225,1.4478601345,1.4478601345,5.382757263890715j,1.0253048327,-7.1973657225,2.8957202690,2.8957202690,10.76551452778143j
30,-3.7177329050,1.5000000000,-7.1282874689,1.4038173577,1.4038173577,5.2190179831200085j,1.0606601718,-7.1282874689,2.8076347153,2.8076347153,10.438035966240017j
31,-3.7177329050,1.5500000000,-7.0588998300,1.3577265607,1.3577265607,5.04766471076623j,1.0960155108,-7.0588998300,2.7154531215,2.7154531215,10.09532942153246j
32,-3.7177329050,1.6000000000,-6.9893862021,1.3095900050,1.3095900050,4.8687058537117665j,1.1313708499,-6.9893862021,2.6191800101,2.6191800101,9.737411707423533j
33,-3.7177329050,1.6500000000,-6.9199297388,1.2594322990,1.2594322990,4.682232899707357j,1.1667261890,-6.9199297388,2.5188645981,2.5188645981,9.364465799414713j
34,-3.7177329050,1.7000000000,-6.8507113368,1.2072902434,1.2072902434,4.488382663673647j,1.2020815280,-6.8507113368,2.4145804868,2.4145804868,8.976765327347294j
35,-3.7177329050,1.7500000000,-6.7819099852,1.1532162382,1.1532162382,4.287349955197275j,1.2374368671,-6.7819099852,2.3064324764,2.3064324764,8.57469991039455j
36,-3.7177329050,1.8000000000,-6.7137002712,1.0972863253,1.0972863253,4.079417477589812j,1.2727922061,-6.7137002712,2.1945726505,2.1945726505,8.158834955179625j
37,-3.7177329050,1.8500000000,-6.6462491772,1.0396012658,1.0396012658,3.864959833874013j,1.3081475452,-6.6462491772,2.0792025316,2.0792025316,7.729919667748026j
38,-3.7177329050,1.9000000000,-6.5797169577,0.9802807145,0.9802807145,3.6444218684144585j,1.3435028843,-6.5797169577,1.9605614290,1.9605614290,7.288843736828917j
39,-3.7177329050,1.9500000000,-6.5142575446,0.9194640109,0.9194640109,3.4183216083592147j,1.3788582233,-6.5142575446,1.8389280219,1.8389280219,6.8366432167184294j
40,-3.7177329050,2.0000000000,-6.4500110642,0.8573183792,0.8573183792,3.1872807483514705j,1.4142135624,-6.4500110642,1.7146367584,1.7146367584,6.374561496702941j
41,-3.7177329050,2.0500000000,-6.3871046701,0.7940322636,0.7940322636,2.9519998741580338j,1.4495689014,-6.3871046701,1.5880645273,1.5880645273,5.9039997483160676j
42,-3.7177329050,2.1000000000,-6.3256533133,0.7298125946,0.7298125946,2.7132482975561953j,1.4849242405,-6.3256533133,1.4596251893,1.4596251893,5.426496595112391j
43,-3.7177329050,2.1500000000,-6.2657618235,0.6648832484,0.6648832484,2.471858330495734j,1.5202795796,-6.2657618235,1.3297664968,1.3297664968,4.943716660991468j
44,-3.7177329050,2.2000000000,-6.2075115459,0.5994876222,0.5994876222,2.228734859350811j,1.5556349186,-6.2075115459,1.1989752445,1.1989752445,4.457469718701622j
45,-3.7177329050,2.2500000000,-6.1509692112,0.5338794592,0.5338794592,1.9848212328088155j,1.5909902577,-6.1509692112,1.0677589184,1.0677589184,3.969642465617631j
46,-3.7177329050,2.3000000000,-6.0961853547,0.4683208074,0.4683208074,1.741091675636841j,1.6263455967,-6.0961853547,0.9366416147,0.9366416147,3.482183351273682j
47,-3.7177329050,2.3500000000,-6.0431991253,0.4030804847,0.4030804847,1.4985455814688986j,1.6617009358,-6.0431991253,0.8061609695,0.8061609695,2.997091162937797j
48,-3.7177329050,2.4000000000,-5.9920201558,0.3384258073,0.3384258073,1.2581767595105215j,1.6970562748,-5.9920201558,0.6768516145,0.6768516145,2.516353519021043j
49,-3.7177329050,2.4500000000,-5.9426466057,0.2746204655,0.2746204655,1.0209655408360057j,1.7324116139,-5.9426466057,0.5492409309,0.5492409309,2.0419310816720113j
50,-3.7177329050,2.5000000000,-5.8950610549,0.2119210202,0.2119210202,0.7878657500840262j,1.7677669530,-5.8950610549,0.4238420404,0.4238420404,1.5757315001680523j
51,-3.7177329050,2.5500000000,-5.8492335098,0.1505758022,0.1505758022,0.5598006145314665j,1.8031222920,-5.8492335098,0.3011516044,0.3011516044,1.119601229062933j
52,-3.7177329050,2.6000000000,-5.8051099839,0.0908103048,0.0908103048,0.33760845822394564j,1.8384776311,-5.8051099839,0.1816206096,0.1816206096,0.6752169164478913j
53,-3.7177329050,2.6500000000,-5.7626284326,0.0328348788,0.0328348788,0.12207130948398744j,1.8738329701,-5.7626284326,0.0656697577,0.0656697577,0.24414261896797487j
54,-3.7177329050,2.7000000000,-5.7217166208,-0.0231586506,-0.0231586506,(-0-0.08609767730294378j),1.9091883092,-5.7217166208,-0.0463173012,-0.0463173012,-0.17219535460588756j
55,-3.7177329050,2.7500000000,-5.6822920373,-0.0770000406,-0.0770000406,(-0-0.2862655847473414j),1.9445436483,-5.6822920373,-0.1540000813,-0.1540000813,-0.5725311694946827j
56,-3.7177329050,2.8000000000,-5.6442584838,-0.1285512919,-0.1285512919,(-0-0.47791936791886147j),1.9798989873,-5.6442584838,-0.2571025838,-0.2571025838,-0.9558387358377229j
57,-3.7177329050,2.8500000000,-5.6075167598,-0.1776942929,-0.1776942929,(-0-0.6606199198598172j),2.0152543264,-5.6075167598,-0.3553885859,-0.3553885859,-1.3212398397196343j
58,-3.7177329050,2.9000000000,-5.5719644698,-0.2243312682,-0.2243312682,(-0-0.8340037373954658j),2.0506096654,-5.5719644698,-0.4486625364,-0.4486625364,-1.6680074747909317j
59,-3.7177329050,2.9500000000,-5.5374937785,-0.2683920464,-0.2683920464,(-0-0.9978099421678327j),2.0859650045,-5.5374937785,-0.5367840927,-0.5367840927,-1.9956198843356654j
60,-3.7177329050,3.0000000000,-5.5039934716,-0.3098348209,-0.3098348209,(-0-1.1518831089051622j),2.1213203436,-5.5039934716,-0.6196696419,-0.6196696419,-2.3037662178103244j
61,-3.7177329050,3.0500000000,-5.4713543152,-0.3486349793,-0.3486349793,(-0-1.2961317344380938j),2.1566756826,-5.4713543152,-0.6972699586,-0.6972699586,-2.5922634688761876j
62,-3.7177329050,3.1000000000,-5.4394697205,-0.3847821217,-0.3847821217,(-0-1.430517155056193j),2.1920310217,-5.4394697205,-0.7695642434,-0.7695642434,-2.861034310112386j
63,-3.7177329050,3.1500000000,-5.4082329103,-0.4182925454,-0.4182925454,(-0-1.5550999598873j),2.2273863607,-5.4082329103,-0.8365850908,-0.8365850908,-3.1101999197746j
64,-3.7177329050,3.2000000000,-5.3775409798,-0.4491993419,-0.4491993419,(-0-1.670003174151821j),2.2627416998,-5.3775409798,-0.8983986837,-0.8983986837,-3.340006348303642j
65,-3.7177329050,3.2500000000,-5.3472963869,-0.4775464786,-0.4775464786,(-0-1.775390257105038j),2.2980970389,-5.3472963869,-0.9550929572,-0.9550929572,-3.550780514210076j
66,-3.7177329050,3.3000000000,-5.3174075180,-0.5033832768,-0.5033832768,(-0-1.871444571869473j),2.3334523779,-5.3174075180,-1.0067665535,-1.0067665535,-3.742889143738946j
67,-3.7177329050,3.3500000000,-5.2877867502,-0.5267815316,-0.5267815316,(-0-1.95843303392122j),2.3688077170,-5.2877867502,-1.0535630633,-1.0535630633,-3.91686606784244j
68,-3.7177329050,3.4000000000,-5.2583536184,-0.5478174093,-0.5478174093,(-0-2.0366388085544522j),2.4041630560,-5.2583536184,-1.0956348186,-1.0956348186,-4.0732776171089045j
69,-3.7177329050,3.4500000000,-5.2290344614,-0.5665719691,-0.5665719691,(-0-2.1063632525988436j),2.4395183951,-5.2290344614,-1.1331439382,-1.1331439382,-4.212726505197687j
70,-3.7177329050,3.5000000000,-5.1997623337,-0.5831242411,-0.5831242411,(-0-2.1679001789836874j),2.4748737342,-5.1997623337,-1.1662484823,-1.1662484823,-4.335800357967375j
71,-3.7177329050,3.5500000000,-5.1704768770,-0.5975712702,-0.5975712702,(-0-2.2216103742148685j),2.5102290732,-5.1704768770,-1.1951425404,-1.1951425404,-4.443220748429737j
72,-3.7177329050,3.6000000000,-5.1411249643,-0.6100051968,-0.6100051968,(-0-2.2678363921675713j),2.5455844123,-5.1411249643,-1.2200103935,-1.2200103935,-4.5356727843351425j
73,-3.7177329050,3.6500000000,-5.1116601482,-0.6205183517,-0.6205183517,(-0-2.3069214941202887j),2.5809397513,-5.1116601482,-1.2410367033,-1.2410367033,-4.613842988240577j
74,-3.7177329050,3.7000000000,-5.0820421259,-0.6292001496,-0.6292001496,(-0-2.339198099938656j),2.6162950904,-5.0820421259,-1.2584002992,-1.2584002992,-4.678396199877312j
75,-3.7177329050,3.7500000000,-5.0522378662,-0.6361493727,-0.6361493727,(-0-2.3650334552500425j),2.6516504294,-5.0522378662,-1.2722987453,-1.2722987453,-4.730066910500085j
76,-3.7177329050,3.8000000000,-5.0222200945,-0.6414581072,-0.6414581072,(-0-2.384769912152855j),2.6870057685,-5.0222200945,-1.2829162143,-1.2829162143,-4.76953982430571j
77,-3.7177329050,3.8500000000,-4.9919670538,-0.6452153846,-0.6452153846,(-0-2.3987384662959355j),2.7223611076,-4.9919670538,-1.2904307693,-1.2904307693,-4.797476932591871j
78,-3.7177329050,3.9000000000,-4.9614623068,-0.6475082705,-0.6475082705,(-0-2.4072628035594192j),2.7577164466,-4.9614623068,-1.2950165410,-1.2950165410,-4.8145256071188385j
79,-3.7177329050,3.9500000000,-4.9306955028,-0.6484268290,-0.6484268290,(-0-2.4106777585672003j),2.7930717857,-4.9306955028,-1.2968536580,-1.2968536580,-4.821355517134401j
80,-3.7177329050,4.0000000000,-4.8996604474,-0.6480549964,-0.6480549964,(-0-2.4092953842723976j),2.8284271247,-4.8996604474,-1.2961099928,-1.2961099928,-4.818590768544795j
81,-3.7177329050,4.0500000000,-4.8683548561,-0.6464723145,-0.6464723145,(-0-2.4034113959354664j),2.8637824638,-4.8683548561,-1.2929446291,-1.2929446291,-4.806822791870933j
82,-3.7177329050,4.1000000000,-4.8367808123,-0.6437576187,-0.6437576187,(-0-2.3933188818401687j),2.8991378029,-4.8367808123,-1.2875152374,-1.2875152374,-4.786637763680337j
83,-3.7177329050,4.1500000000,-4.8049445412,-0.6399890337,-0.6399890337,(-0-2.379308289403688j),2.9344931419,-4.8049445412,-1.2799780674,-1.2799780674,-4.758616578807376j
84,-3.7177329050,4.2000000000,-4.7728549942,-0.6352397645,-0.6352397645,(-0-2.361651774972005j),2.9698484810,-4.7728549942,-1.2704795290,-1.2704795290,-4.72330354994401j
85,-3.7177329050,4.2500000000,-4.7405234894,-0.6295784871,-0.6295784871,(-0-2.3406046579131905j),3.0052038200,-4.7405234894,-1.2591569743,-1.2591569743,-4.681209315826381j
86,-3.7177329050,4.3000000000,-4.7079646541,-0.6230741835,-0.6230741835,(-0-2.3164233941312364j),3.0405591591,-4.7079646541,-1.2461483669,-1.2461483669,-4.632846788262473j
87,-3.7177329050,4.3500000000,-4.6751953131,-0.6157931858,-0.6157931858,(-0-2.2893545893902463j),3.0759144982,-4.6751953131,-1.2315863715,-1.2315863715,-4.5787091787804926j
88,-3.7177329050,4.4000000000,-4.6422338473,-0.6077981446,-0.6077981446,(-0-2.259631161725035j),3.1112698372,-4.6422338473,-1.2155962892,-1.2155962892,-4.51926232345007j
89,-3.7177329050,4.4500000000,-4.6090997828,-0.5991476119,-0.5991476119,(-0-2.227470791536329j),3.1466251763,-4.6090997828,-1.1982952237,-1.1982952237,-4.454941583072658j
90,-3.7177329050,4.5000000000,-4.5758147791,-0.5899009305,-0.5899009305,(-0-2.1930941000137576j),3.1819805153,-4.5758147791,-1.1798018610,-1.1798018610,-4.386188200027515j
91,-3.7177329050,4.5500000000,-4.5424011786,-0.5801139676,-0.5801139676,(-0-2.1567087860739496j),3.2173358544,-4.5424011786,-1.1602279353,-1.1602279353,-4.313417572147899j
92,-3.7177329050,4.6000000000,-4.5088819595,-0.5698398840,-0.5698398840,(-0-2.118512487130859j),3.2526911935,-4.5088819595,-1.1396797679,-1.1396797679,-4.237024974261718j
93,-3.7177329050,4.6500000000,-4.4752804338,-0.5591283761,-0.5591283761,(-0-2.078689961893445j),3.2880465325,-4.4752804338,-1.1182567522,-1.1182567522,-4.15737992378689j
94,-3.7177329050,4.7000000000,-4.4416207627,-0.5480298293,-0.5480298293,(-0-2.0374285293513017j),3.3234018716,-4.4416207627,-1.0960596586,-1.0960596586,-4.074857058702603j
95,-3.7177329050,4.7500000000,-4.4079268841,-0.5365910362,-0.5365910362,(-0-1.9949021516535823j),3.3587572106,-4.4079268841,-1.0731820723,-1.0731820723,-3.9898043033071646j
96,-3.7177329050,4.8000000000,-4.3742226678,-0.5248566025,-0.5248566025,(-0-1.9512766615784745j),3.3941125497,-4.3742226678,-1.0497132050,-1.0497132050,-3.902553323156949j
97,-3.7177329050,4.8500000000,-4.3405318807,-0.5128687953,-0.5128687953,(-0-1.9067091961121942j),3.4294678888,-4.3405318807,-1.0257375905,-1.0257375905,-3.8134183922243885j
98,-3.7177329050,4.9000000000,-4.3068778223,-0.5006692825,-0.5006692825,(-0-1.8613546659449491j),3.4648232278,-4.3068778223,-1.0013385649,-1.0013385649,-3.7227093318898983j
99,-3.7177329050,4.9500000000,-4.2732832624,-0.4882969543,-0.4882969543,(-0-1.8153576543506902j),3.5001785669,-4.2732832624,-0.9765939086,-0.9765939086,-3.6307153087013804j
100,-3.7177329050,5.0000000000,-4.2397704659,-0.4757887364,-0.4757887364,(-0-1.7688554412922781j),3.5355339059,-4.2397704659,-0.9515774729,-0.9515774729,-3.5377108825845562j
101,-3.7177329050,5.0500000000,-4.2063611248,-0.4631798346,-0.4631798346,(-0-1.7219789121285027j),3.5708892450,-4.2063611248,-0.9263596693,-0.9263596693,-3.4439578242570055j
102,-3.7177329050,5.1000000000,-4.1730756971,-0.4505039452,-0.4505039452,(-0-1.6748533409478805j),3.6062445841,-4.1730756971,-0.9010078904,-0.9010078904,-3.349706681895761j
103,-3.7177329050,5.1500000000,-4.1399339743,-0.4377926569,-0.4377926569,(-0-1.627596166099009j),3.6415999231,-4.1399339743,-0.8755853138,-0.8755853138,-3.255192332198018j
104,-3.7177329050,5.2000000000,-4.1069551133,-0.4250758402,-0.4250758402,(-0-1.5803184382519533j),3.6769552622,-4.1069551133,-0.8501516804,-0.8501516804,-3.1606368765039066j
105,-3.7177329050,5.2500000000,-4.0741571567,-0.4123817408,-0.4123817408,(-0-1.533125167155428j),3.7123106012,-4.0741571567,-0.8247634816,-0.8247634816,-3.066250334310856j
106,-3.7177329050,5.3000000000,-4.0415566999,-0.3997367490,-0.3997367490,(-0-1.4861144652114167j),3.7476659403,-4.0415566999,-0.7994734981,-0.7994734981,-2.9722289304228333j
107,-3.7177329050,5.3500000000,-4.0091696125,-0.3871655646,-0.3871655646,(-0-1.439378159013808j),3.7830212793,-4.0091696125,-0.7743311291,-0.7743311291,-2.878756318027616j
108,-3.7177329050,5.4000000000,-3.9770112408,-0.3746914877,-0.3746914877,(-0-1.3930028731096815j),3.8183766184,-3.9770112408,-0.7493829754,-0.7493829754,-2.786005746219363j
109,-3.7177329050,5.4500000000,-3.9450952291,-0.3623359503,-0.3623359503,(-0-1.3470682852503977j),3.8537319575,-3.9450952291,-0.7246719007,-0.7246719007,-2.6941365705007954j
110,-3.7177329050,5.5000000000,-3.9134340067,-0.3501186372,-0.3501186372,(-0-1.3016475780733978j),3.8890872965,-3.9134340067,-0.7002372744,-0.7002372744,-2.6032951561467956j
111,-3.7177329050,5.5500000000,-3.8820392551,-0.3380577945,-0.3380577945,(-0-1.2568085864649317j),3.9244426356,-3.8820392551,-0.6761155890,-0.6761155890,-2.5136171729298633j
112,-3.7177329050,5.6000000000,-3.8509224065,-0.3261706521,-0.3261706521,(-0-1.2126153659557162j),3.9597979746,-3.8509224065,-0.6523413042,-0.6523413042,-2.4252307319114323j
