,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
101,-2.3120097388,5.0500000000,-2.8839334942,-0.4148597554,-0.4148597554,(-0-0.9591597946350178j),3.5708892450,-2.8839334942,-0.8297195107,-0.8297195107,-1.9183195892700355j
102,-2.3120097388,5.1000000000,-2.8664583342,-0.4100256975,-0.4100256975,(-0-0.947983405713568j),3.6062445841,-2.8664583342,-0.8200513949,-0.8200513949,-1.895966811427136j
103,-2.3120097388,5.1500000000,-2.8489064259,-0.4048937145,-0.4048937145,(-0-0.9361182111519912j),3.6415999231,-2.8489064259,-0.8097874290,-0.8097874290,-1.8722364223039825j
104,-2.3120097388,5.2000000000,-2.8312862650,-0.3994868332,-0.3994868332,(-0-0.9236174488602099j),3.6769552622,-2.8312862650,-0.7989736664,-0.7989736664,-1.8472348977204198j
105,-2.3120097388,5.2500000000,-2.8136064478,-0.3938265136,-0.3938265136,(-0-0.9105307348648068j),3.7123106012,-2.8136064478,-0.7876530272,-0.7876530272,-1.8210614697296137j
106,-2.3120097388,5.3000000000,-2.7958761838,-0.3879351270,-0.3879351270,(-0-0.8969097916045159j),3.7476659403,-2.7958761838,-0.7758702540,-0.7758702540,-1.7938195832090318j
107,-2.3120097388,5.3500000000,-2.7781046980,-0.3818338250,-0.3818338250,(-0-0.8828035219402347j),3.7830212793,-2.7781046980,-0.7636676499,-0.7636676499,-1.7656070438804694j
108,-2.3120097388,5.4000000000,-2.7603012499,-0.3755427836,-0.3755427836,(-0-0.8682585729344916j),3.8183766184,-2.7603012499,-0.7510855671,-0.7510855671,-1.7365171458689832j
109,-2.3120097388,5.4500000000,-2.7424750927,-0.3690809266,-0.3690809266,(-0-0.8533186966323726j),3.8537319575,-2.7424750927,-0.7381618531,-0.7381618531,-1.7066373932647452j
110,-2.3120097388,5.5000000000,-2.7246356317,-0.3624675634,-0.3624675634,(-0-0.838028536573986j),3.8890872965,-2.7246356317,-0.7249351268,-0.7249351268,-1.676057073147972j
111,-2.3120097388,5.5500000000,-2.7067921337,-0.3557209633,-0.3557209633,(-0-0.822430331405027j),3.9244426356,-2.7067921337,-0.7114419266,-0.7114419266,-1.644860662810054j
112,-2.3120097388,5.6000000000,-2.6889537443,-0.3488585193,-0.3488585193,(-0-0.8065642940203993j),3.9597979746,-2.6889537443,-0.6977170385,-0.6977170385,-1.6131285880407986j
113,-2.3120097388,5.6500000000,-2.6711295567,-0.3418966433,-0.3418966433,(-0-0.7904683689043694j),3.9951533137,-2.6711295567,-0.6837932865,-0.6837932865,-1.580936737808739j
114,-2.3120097388,5.7000000000,-2.6533284275,-0.3348516978,-0.3348516978,(-0-0.7741803864170284j),4.0305086528,-2.6533284275,-0.6697033956,-0.6697033956,-1.5483607728340567j
115,-2.3120097388,5.7500000000,-2.6355589798,-0.3277391526,-0.3277391526,(-0-0.7577361126738256j),4.0658639918,-2.6355589798,-0.6554783053,-0.6554783053,-1.5154722253476511j
116,-2.3120097388,5.8000000000,-2.6178296250,-0.3205736978,-0.3205736978,(-0-0.7411695112643025j),4.1012193309,-2.6178296250,-0.6411473955,-0.6411473955,-1.482339022528605j
117,-2.3120097388,5.8500000000,-2.6001487220,-0.3133692729,-0.3133692729,(-0-0.7245128108314421j),4.1365746699,-2.6001487220,-0.6267385458,-0.6267385458,-1.4490256216628843j
118,-2.3120097388,5.9000000000,-2.5825240871,-0.3061394195,-0.3061394195,(-0-0.7077973193404942j),4.1719300090,-2.5825240871,-0.6122788390,-0.6122788390,-1.4155946386809883j
119,-2.3120097388,5.9500000000,-2.5649632549,-0.2988969082,-0.2988969082,(-0-0.691052562692803j),4.2072853481,-2.5649632549,-0.5977938164,-0.5977938164,-1.382105125385606j
120,-2.3120097388,6.0000000000,-2.5474735125,-0.2916538254,-0.2916538254,(-0-0.6743064847793693j),4.2426406871,-2.5474735125,-0.5833076509,-0.5833076509,-1.3486129695587386j
121,-2.3120097388,6.0500000000,-2.5300621265,-0.2844217035,-0.2844217035,(-0-0.6575857484558373j),4.2779960262,-2.5300621265,-0.5688434070,-0.5688434070,-1.3151714969116746j
122,-2.3120097388,6.1000000000,-2.5127355976,-0.2772114108,-0.2772114108,(-0-0.6409154815395063j),4.3133513652,-2.5127355976,-0.5544228216,-0.5544228216,-1.2818309630790126j
123,-2.3120097388,6.1500000000,-2.4955001327,-0.2700331492,-0.2700331492,(-0-0.624319270801217j),4.3487067043,-2.4955001327,-0.5400662984,-0.5400662984,-1.248638541602434j
124,-2.3120097388,6.2000000000,-2.4783616962,-0.2628965326,-0.2628965326,(-0-0.6078193437690397j),4.3840620434,-2.4783616962,-0.5257930653,-0.5257930653,-1.2156386875380794j
125,-2.3120097388,6.2500000000,-2.4613262852,-0.2558107888,-0.2558107888,(-0-0.5914370349916379j),4.4194173824,-2.4613262852,-0.5116215776,-0.5116215776,-1.1828740699832758j
126,-2.3120097388,6.3000000000,-2.4443989830,-0.2487842946,-0.2487842946,(-0-0.5751917119575581j),4.4547727215,-2.4443989830,-0.4975685892,-0.4975685892,-1.1503834239151163j
127,-2.3120097388,6.3500000000,-2.4275845916,-0.2418248529,-0.2418248529,(-0-0.5591014150953575j),4.4901280605,-2.4275845916,-0.4836497059,-0.4836497059,-1.118202830190715j
128,-2.3120097388,6.4000000000,-2.4108877054,-0.2349397770,-0.2349397770,(-0-0.5431830525685336j),4.5254833996,-2.4108877054,-0.4698795541,-0.4698795541,-1.0863661051370672j
129,-2.3120097388,6.4500000000,-2.3943130143,-0.2281361379,-0.2281361379,(-0-0.5274529725079168j),4.5608387387,-2.3943130143,-0.4562722757,-0.4562722757,-1.0549059450158336j
130,-2.3120097388,6.5000000000,-2.3778642116,-0.2214200408,-0.2214200408,(-0-0.5119252906113941j),4.5961940777,-2.3778642116,-0.4428400815,-0.4428400815,-1.0238505812227883j
131,-2.3120097388,6.5500000000,-2.3615447371,-0.2147971019,-0.2147971019,(-0-0.4966129915701843j),4.6315494168,-2.3615447371,-0.4295942039,-0.4295942039,-0.9932259831403686j
132,-2.3120097388,6.6000000000,-2.3453578760,-0.2082725470,-0.2082725470,(-0-0.481528156913416j),4.6669047558,-2.3453578760,-0.4165450939,-0.4165450939,-0.963056313826832j
133,-2.3120097388,6.6500000000,-2.3293070738,-0.2018514824,-0.2018514824,(-0-0.46668259302841375j),4.7022600949,-2.3293070738,-0.4037029647,-0.4037029647,-0.9333651860568275j
134,-2.3120097388,6.7000000000,-2.3133947484,-0.1955379971,-0.1955379971,(-0-0.4520857535461621j),4.7376154339,-2.3133947484,-0.3910759941,-0.3910759941,-0.9041715070923242j
135,-2.3120097388,6.7500000000,-2.2976231002,-0.1893357697,-0.1893357697,(-0-0.43774614343306895j),4.7729707730,-2.2976231002,-0.3786715394,-0.3786715394,-0.8754922868661379j
136,-2.3120097388,6.8000000000,-2.2819942363,-0.1832481859,-0.1832481859,(-0-0.4236715903327517j),4.8083261121,-2.2819942363,-0.3664963717,-0.3664963717,-0.8473431806655034j
137,-2.3120097388,6.8500000000,-2.2665104849,-0.1772786164,-0.1772786164,(-0-0.40986988758631915j),4.8436814511,-2.2665104849,-0.3545572328,-0.3545572328,-0.8197397751726383j
138,-2.3120097388,6.9000000000,-2.2511731547,-0.1714294140,-0.1714294140,(-0-0.3963464746942059j),4.8790367902,-2.2511731547,-0.3428588280,-0.3428588280,-0.7926929493884118j
139,-2.3120097388,6.9500000000,-2.2359833751,-0.1657025943,-0.1657025943,(-0-0.3831060117193038j),4.9143921292,-2.2359833751,-0.3314051886,-0.3314051886,-0.7662120234386076j
140,-2.3120097388,7.0000000000,-2.2209422447,-0.1600999730,-0.1600999730,(-0-0.37015269685746066j),4.9497474683,-2.2209422447,-0.3201999461,-0.3201999461,-0.7403053937149213j
141,-2.3120097388,7.0500000000,-2.2060511355,-0.1546234373,-0.1546234373,(-0-0.3574908929700832j),4.9851028074,-2.2060511355,-0.3092468747,-0.3092468747,-0.7149817859401664j
142,-2.3120097388,7.1000000000,-2.1913104363,-0.1492738953,-0.1492738953,(-0-0.34512269969566983j),5.0204581464,-2.1913104363,-0.2985477906,-0.2985477906,-0.6902453993913397j
143,-2.3120097388,7.1500000000,-2.1767203923,-0.1440519849,-0.1440519849,(-0-0.33304959190531497j),5.0558134855,-2.1767203923,-0.2881039697,-0.2881039697,-0.6660991838106299j
144,-2.3120097388,7.2000000000,-2.1622812765,-0.1389582298,-0.1389582298,(-0-0.32127278049650726j),5.0911688245,-2.1622812765,-0.2779164595,-0.2779164595,-0.6425455609930145j
145,-2.3120097388,7.2500000000,-2.1479936772,-0.1339932936,-0.1339932936,(-0-0.30979379972440596j),5.1265241636,-2.1479936772,-0.2679865872,-0.2679865872,-0.6195875994488119j
146,-2.3120097388,7.3000000000,-2.1338572538,-0.1291569283,-0.1291569283,(-0-0.29861207614017254j),5.1618795027,-2.1338572538,-0.2583138567,-0.2583138567,-0.5972241522803451j
147,-2.3120097388,7.3500000000,-2.1198715528,-0.1244486754,-0.1244486754,(-0-0.28772654958689714j),5.1972348417,-2.1198715528,-0.2488973509,-0.2488973509,-0.5754530991737943j
