,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
136,-2.7388017587,6.8000000000,-1.5407726596,0.0105019237,0.0105019237,0.028762687208815516j,4.8083261121,-1.5407726596,0.0210038475,0.0210038475,0.05752537441763103j
137,-2.7388017587,6.8500000000,-1.5295283938,0.0098497737,0.0098497737,0.026976577510312835j,4.8436814511,-1.5295283938,0.0196995474,0.0196995474,0.05395315502062567j
138,-2.7388017587,6.9000000000,-1.5184465698,0.0092365768,0.0092365768,0.025297152715373073j,4.8790367902,-1.5184465698,0.0184731535,0.0184731535,0.050594305430746146j
139,-2.7388017587,6.9500000000,-1.5075241598,0.0086602273,0.0086602273,0.023718645662968635j,4.9143921292,-1.5075241598,0.0173204545,0.0173204545,0.04743729132593727j
140,-2.7388017587,7.0000000000,-1.4967575624,0.0081185759,0.0081185759,0.02223516993131715j,4.9497474683,-1.4967575624,0.0162371518,0.0162371518,0.0444703398626343j
141,-2.7388017587,7.0500000000,-1.4861433512,0.0076096083,0.0076096083,0.02084120854884172j,4.9851028074,-1.4861433512,0.0152192166,0.0152192166,0.04168241709768344j
142,-2.7388017587,7.1000000000,-1.4756787887,0.0071315382,0.0071315382,0.019531869471350036j,5.0204581464,-1.4756787887,0.0142630765,0.0142630765,0.03906373894270007j
143,-2.7388017587,7.1500000000,-1.4653602075,0.0066824717,0.0066824717,0.018301965121651474j,5.0558134855,-1.4653602075,0.0133649433,0.0133649433,0.03660393024330295j
144,-2.7388017587,7.2000000000,-1.4551849679,0.0062608002,0.0062608002,0.017147090551641982j,5.0911688245,-1.4551849679,0.0125216004,0.0125216004,0.034294181103283965j
145,-2.7388017587,7.2500000000,-1.4451499655,0.0058648986,0.0058648986,0.016062794640279255j,5.1265241636,-1.4451499655,0.0117297972,0.0117297972,0.03212558928055851j
146,-2.7388017587,7.3000000000,-1.4352521744,0.0054932332,0.0054932332,0.01504487665498726j,5.1618795027,-1.4352521744,0.0109864663,0.0109864663,0.03008975330997452j
147,-2.7388017587,7.3500000000,-1.4254892572,0.0051444565,0.0051444565,0.014089646418213886j,5.1972348417,-1.4254892572,0.0102889129,0.0102889129,0.028179292836427772j
148,-2.7388017587,7.4000000000,-1.4158579802,0.0048171358,0.0048171358,0.013193180120512817j,5.2325901808,-1.4158579802,0.0096342717,0.0096342717,0.026386360241025635j
149,-2.7388017587,7.4500000000,-1.4063560326,0.0045100546,0.0045100546,0.01235214534012761j,5.2679455198,-1.4063560326,0.0090201091,0.0090201091,0.02470429068025522j
150,-2.7388017587,7.5000000000,-1.3969807318,0.0042219945,0.0042219945,0.011563205881593215j,5.3033008589,-1.3969807318,0.0084439889,0.0084439889,0.02312641176318643j
151,-2.7388017587,7.5500000000,-1.3877293937,0.0039517981,0.0039517981,0.010823191651565707j,5.3386561980,-1.3877293937,0.0079035962,0.0079035962,0.021646383303131414j
152,-2.7388017587,7.6000000000,-1.3786000189,0.0036984578,0.0036984578,0.010129342794517044j,5.3740115370,-1.3786000189,0.0073969156,0.0073969156,0.020258685589034087j
153,-2.7388017587,7.6500000000,-1.3695897441,0.0034608988,0.0034608988,0.009478715736174662j,5.4093668761,-1.3695897441,0.0069217976,0.0069217976,0.018957431472349323j
154,-2.7388017587,7.7000000000,-1.3606965388,0.0032382082,0.0032382082,0.00886881031926093j,5.4447222151,-1.3606965388,0.0064764164,0.0064764164,0.01773762063852186j
155,-2.7388017587,7.7500000000,-1.3519180779,0.0030294800,0.0030294800,0.00829714523791747j,5.4800775542,-1.3519180779,0.0060589601,0.0060589601,0.01659429047583494j
156,-2.7388017587,7.8000000000,-1.3432519704,0.0028338476,0.0028338476,0.007761346746072979j,5.5154328933,-1.3432519704,0.0056676952,0.0056676952,0.015522693492145958j
157,-2.7388017587,7.8500000000,-1.3346965022,0.0026505628,0.0026505628,0.007259366184801629j,5.5507882323,-1.3346965022,0.0053011257,0.0053011257,0.014518732369603257j
