,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
25,-4.4551732511,1.2500000000,-8.0210277986,1.7301348176,1.7301348176,7.708050360186529j,0.8838834765,-8.0210277986,3.4602696352,3.4602696352,15.416100720373057j
26,-4.4551732511,1.3000000000,-7.9496866896,1.7085239481,1.7085239481,7.611770192241701j,0.9192388155,-7.9496866896,3.4170478961,3.4170478961,15.223540384483401j
27,-4.4551732511,1.3500000000,-7.8766039168,1.6861470962,1.6861470962,7.5120774405021775j,0.9545941546,-7.8766039168,3.3722941924,3.3722941924,15.024154881004355j
28,-4.4551732511,1.4000000000,-7.8018876642,1.6630174503,1.6630174503,7.409030860655337j,0.9899494937,-7.8018876642,3.3260349006,3.3260349006,14.818061721310674j
29,-4.4551732511,1.4500000000,-7.7256506280,1.6391509473,1.6391509473,7.3027014548877975j,1.0253048327,-7.7256506280,3.2783018946,3.2783018946,14.605402909775595j
30,-4.4551732511,1.5000000000,-7.6480048081,1.6145641040,1.6145641040,7.193162808322127j,1.0606601718,-7.6480048081,3.2291282080,3.2291282080,14.386325616644253j
31,-4.4551732511,1.5500000000,-7.5690633146,1.5892750403,1.5892750403,7.080495648279765j,1.0960155108,-7.5690633146,3.1785500806,3.1785500806,14.16099129655953j
32,-4.4551732511,1.6000000000,-7.4889383909,1.5633025393,1.5633025393,6.9647836566191765j,1.1313708499,-7.4889383909,3.1266050787,3.1266050787,13.929567313238353j
33,-4.4551732511,1.6500000000,-7.4077463223,1.5366692095,1.5366692095,6.846127557857805j,1.1667261890,-7.4077463223,3.0733384190,3.0733384190,13.69225511571561j
34,-4.4551732511,1.7000000000,-7.3256020174,1.5093987274,1.5093987274,6.724632835769628j,1.2020815280,-7.3256020174,3.0187974549,3.0187974549,13.449265671539257j
35,-4.4551732511,1.7500000000,-7.2426200352,1.4815166049,1.4815166049,6.600413149098067j,1.2374368671,-7.2426200352,2.9630332097,2.9630332097,13.200826298196134j
36,-4.4551732511,1.8000000000,-7.1589140405,1.4530499710,1.4530499710,6.473589363349421j,1.2727922061,-7.1589140405,2.9060999420,2.9060999420,12.947178726698843j
37,-4.4551732511,1.8500000000,-7.0745975819,1.4240284517,1.4240284517,6.344293466725524j,1.3081475452,-7.0745975819,2.8480569034,2.8480569034,12.688586933451049j
38,-4.4551732511,1.9000000000,-6.9897837227,1.3944844674,1.3944844674,6.2126698981311375j,1.3435028843,-6.9897837227,2.7889689348,2.7889689348,12.425339796262275j
39,-4.4551732511,1.9500000000,-6.9045834166,1.3644520257,1.3644520257,6.078870167446321j,1.3788582233,-6.9045834166,2.7289040515,2.7289040515,12.157740334892642j
40,-4.4551732511,2.0000000000,-6.8191059133,1.3339673107,1.3339673107,5.943055480598335j,1.4142135624,-6.8191059133,2.6679346215,2.6679346215,11.88611096119667j
41,-4.4551732511,2.0500000000,-6.7334583251,1.3030679982,1.3030679982,5.805393689734567j,1.4495689014,-6.7334583251,2.6061359963,2.6061359963,11.610787379469134j
42,-4.4551732511,2.1000000000,-6.6477460261,1.2717953396,1.2717953396,5.666068577658719j,1.4849242405,-6.6477460261,2.5435906791,2.5435906791,11.332137155317438j
43,-4.4551732511,2.1500000000,-6.5620712724,1.2401918307,1.2401918307,5.525269470533335j,1.5202795796,-6.5620712724,2.4803836615,2.4803836615,11.05053894106667j
44,-4.4551732511,2.2000000000,-6.4765333926,1.2083018907,1.2083018907,5.38319426280615j,1.5556349186,-6.4765333926,2.4166037814,2.4166037814,10.7663885256123j
45,-4.4551732511,2.2500000000,-6.3912288296,1.1761715478,1.1761715478,5.240048018452205j,1.5909902577,-6.3912288296,2.3523430956,2.3523430956,10.48009603690441j
46,-4.4551732511,2.3000000000,-6.3062504310,1.1438488196,1.1438488196,5.09604466451119j,1.6263455967,-6.3062504310,2.2876976393,2.2876976393,10.19208932902238j
47,-4.4551732511,2.3500000000,-6.2216869362,1.1113832055,1.1113832055,4.951404729069032j,1.6617009358,-6.2216869362,2.2227664111,2.2227664111,9.902809458138064j
48,-4.4551732511,2.4000000000,-6.1376233374,1.0788252370,1.0788252370,4.806353338318185j,1.6970562748,-6.1376233374,2.1576504739,2.1576504739,9.61270667663637j
49,-4.4551732511,2.4500000000,-6.0541406055,1.0462264302,1.0462264302,4.66112000648956j,1.7324116139,-6.0541406055,2.0924528604,2.0924528604,9.32224001297912j
50,-4.4551732511,2.5000000000,-5.9713163511,1.0136391334,1.0136391334,4.515937953271397j,1.7677669530,-5.9713163511,2.0272782667,2.0272782667,9.031875906542794j
51,-4.4551732511,2.5500000000,-5.8892216765,0.9811160710,0.9811160710,4.371042075852821j,1.8031222920,-5.8892216765,1.9622321420,1.9622321420,8.742084151705642j
52,-4.4551732511,2.6000000000,-5.8079240211,0.9487100272,0.9487100272,4.226667536363804j,1.8384776311,-5.8079240211,1.8974200545,1.8974200545,8.453335072727608j
53,-4.4551732511,2.6500000000,-5.7274861269,0.9164735940,0.9164735940,4.08304864143806j,1.8738329701,-5.7274861269,1.8329471880,1.8329471880,8.16609728287612j
54,-4.4551732511,2.7000000000,-5.6479671066,0.8844591672,0.8844591672,3.940418823333941j,1.9091883092,-5.6479671066,1.7689183344,1.7689183344,7.880837646667882j
55,-4.4551732511,2.7500000000,-5.5694197323,0.8527179769,0.8527179769,3.7990063214939194j,1.9445436483,-5.5694197323,1.7054359538,1.7054359538,7.598012642987839j
56,-4.4551732511,2.8000000000,-5.4918917675,0.8212999508,0.8212999508,3.659033571775912j,1.9798989873,-5.4918917675,1.6425999015,1.6425999015,7.318067143551824j
57,-4.4551732511,2.8500000000,-5.4154267427,0.7902536709,0.7902536709,3.520717016184087j,2.0152543264,-5.4154267427,1.5805073418,1.5805073418,7.041434032368174j
58,-4.4551732511,2.9000000000,-5.3400638620,0.7596261077,0.7596261077,3.3842659158495176j,2.0506096654,-5.3400638620,1.5192522154,1.5192522154,6.768531831699035j
59,-4.4551732511,2.9500000000,-5.2658384651,0.7294625563,0.7294625563,3.24988206852039j,2.0859650045,-5.2658384651,1.4589251126,1.4589251126,6.49976413704078j
60,-4.4551732511,3.0000000000,-5.1927784917,0.6998048004,0.6998048004,3.1177516278314537j,2.1213203436,-5.1927784917,1.3996096008,1.3996096008,6.235503255662907j
61,-4.4551732511,3.0500000000,-5.1209089807,0.6706926385,0.6706926385,2.9880519028024186j,2.1566756826,-5.1209089807,1.3413852770,1.3413852770,5.976103805604837j
62,-4.4551732511,3.1000000000,-5.0502506574,0.6421630812,0.6421630812,2.8609477821333447j,2.1920310217,-5.0502506574,1.2843261624,1.2843261624,5.721895564266689j
63,-4.4551732511,3.1500000000,-4.9808217915,0.6142510558,0.6142510558,2.736594873459994j,2.2273863607,-4.9808217915,1.2285021117,1.2285021117,5.473189746919988j
64,-4.4551732511,3.2000000000,-4.9126338449,0.5869869664,0.5869869664,2.615128631504333j,2.2627416998,-4.9126338449,1.1739739328,1.1739739328,5.230257263008666j
65,-4.4551732511,3.2500000000,-4.8456951139,0.5603982404,0.5603982404,2.496671250523547j,2.2980970389,-4.8456951139,1.1207964808,1.1207964808,4.993342501047094j
66,-4.4551732511,3.3000000000,-4.7800108448,0.5345092616,0.5345092616,2.3813313645533314j,2.3334523779,-4.7800108448,1.0690185231,1.0690185231,4.762662729106663j
67,-4.4551732511,3.3500000000,-4.7155836488,0.5093414889,0.5093414889,2.269204577087566j,2.3688077170,-4.7155836488,1.0186829778,1.0186829778,4.538409154175132j
68,-4.4551732511,3.4000000000,-4.6524130948,0.4849131164,0.4849131164,2.160371945490026j,2.4041630560,-4.6524130948,0.9698262329,0.9698262329,4.320743890980052j
69,-4.4551732511,3.4500000000,-4.5904935060,0.4612376020,0.4612376020,2.054893426871656j,2.4395183951,-4.5904935060,0.9224752040,0.9224752040,4.109786853743312j
70,-4.4551732511,3.5000000000,-4.5298180623,0.4383260036,0.4383260036,1.9528182864485526j,2.4748737342,-4.5298180623,0.8766520072,0.8766520072,3.905636572897105j
71,-4.4551732511,3.5500000000,-4.4703774995,0.4161861837,0.4161861837,1.8541815529183154j,2.5102290732,-4.4703774995,0.8323723673,0.8323723673,3.708363105836631j
72,-4.4551732511,3.6000000000,-4.4121622238,0.3948241309,0.3948241309,1.7590099068258935j,2.5455844123,-4.4121622238,0.7896482618,0.7896482618,3.518019813651787j
73,-4.4551732511,3.6500000000,-4.3551570897,0.3742406166,0.3742406166,1.6673067844764446j,2.5809397513,-4.3551570897,0.7484812332,0.7484812332,3.3346135689528893j
74,-4.4551732511,3.7000000000,-4.2993465508,0.3544344533,0.3544344533,1.5790668957118486j,2.6162950904,-4.2993465508,0.7088689066,0.7088689066,3.158133791423697j
75,-4.4551732511,3.7500000000,-4.2447137633,0.3354019814,0.3354019814,1.494273935916359j,2.6516504294,-4.2447137633,0.6708039628,0.6708039628,2.988547871832718j
76,-4.4551732511,3.8000000000,-4.1912413813,0.3171376506,0.3171376506,1.4129031777825953j,2.6870057685,-4.1912413813,0.6342753012,0.6342753012,2.8258063555651907j
77,-4.4551732511,3.8500000000,-4.1389102425,0.2996332119,0.2996332119,1.33491787089045j,2.7223611076,-4.1389102425,0.5992664238,0.5992664238,2.6698357417809j
78,-4.4551732511,3.9000000000,-4.0876987493,0.2828773602,0.2828773602,1.2602676483788215j,2.7577164466,-4.0876987493,0.5657547203,0.5657547203,2.520535296757643j
79,-4.4551732511,3.9500000000,-4.0375856511,0.2668576763,0.2668576763,1.1888971812726115j,2.7930717857,-4.0375856511,0.5337153526,0.5337153526,2.377794362545223j
80,-4.4551732511,4.0000000000,-3.9885490173,0.2515600398,0.2515600398,1.1207435604035918j,2.8284271247,-3.9885490173,0.5031200796,0.5031200796,2.2414871208071836j
