,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
0,-2.1827930751,0.0000000000,-4.3856762562,1.3000000000,1.3000000000,2.8376309976101277j,0.0000000000,-4.3856762562,2.6000000000,2.6000000000,5.675261995220255j
1,-2.1827930751,0.0500000000,-4.3849707150,1.2997216250,1.2997216250,2.837023362531901j,0.0353553391,-4.3849707150,2.5994432499,2.5994432499,5.674046725063802j
2,-2.1827930751,0.1000000000,-4.3828588503,1.2988881281,1.2988881281,2.8352040112609753j,0.0707106781,-4.3828588503,2.5977762561,2.5977762561,5.670408022521951j
3,-2.1827930751,0.1500000000,-4.3793439072,1.2975000450,1.2975000450,2.8321741132170115j,0.1060660172,-4.3793439072,2.5950000901,2.5950000901,5.664348226434023j
4,-2.1827930751,0.2000000000,-4.3744312796,1.2955582700,1.2955582700,2.8279356200528407j,0.1414213562,-4.3744312796,2.5911165399,2.5911165399,5.655871240105681j
5,-2.1827930751,0.2500000000,-4.3681283279,1.2930639905,1.2930639905,2.822491124186893j,0.1767766953,-4.3681283279,2.5861279811,2.5861279811,5.644982248373786j
6,-2.1827930751,0.3000000000,-4.3604414736,1.2900175327,1.2900175327,2.8158413371013067j,0.2121320344,-4.3604414736,2.5800350654,2.5800350654,5.631682674202613j
7,-2.1827930751,0.3500000000,-4.3513859389,1.2864222669,1.2864222669,2.8079936159020287j,0.2474873734,-4.3513859389,2.5728445339,2.5728445339,5.615987231804057j
8,-2.1827930751,0.4000000000,-4.3409755590,1.2822805691,1.2822805691,2.798953146518793j,0.2828427125,-4.3409755590,2.5645611382,2.5645611382,5.597906293037586j
9,-2.1827930751,0.4500000000,-4.3292262076,1.2775952022,1.2775952022,2.7887259600486174j,0.3181980515,-4.3292262076,2.5551904043,2.5551904043,5.577451920097235j
10,-2.1827930751,0.5000000000,-4.3161554382,1.2723691931,1.2723691931,2.777318663566621j,0.3535533906,-4.3161554382,2.5447383861,2.5447383861,5.554637327133242j
11,-2.1827930751,0.5500000000,-4.3017803972,1.2666049840,1.2666049840,2.764736587970401j,0.3889087297,-4.3017803972,2.5332099680,2.5332099680,5.529473175940802j
12,-2.1827930751,0.6000000000,-4.2861259722,1.2603078409,1.2603078409,2.750991227606854j,0.4242640687,-4.2861259722,2.5206156818,2.5206156818,5.501982455213708j
13,-2.1827930751,0.6500000000,-4.2692157913,1.2534821834,1.2534821834,2.7360922296578933j,0.4596194078,-4.2692157913,2.5069643668,2.5069643668,5.472184459315787j
14,-2.1827930751,0.7000000000,-4.2510752898,1.2461328755,1.2461328755,2.7200502113420133j,0.4949747468,-4.2510752898,2.4922657511,2.4922657511,5.440100422684027j
15,-2.1827930751,0.7500000000,-4.2317312156,1.2382650499,1.2382650499,2.702876376013412j,0.5303300859,-4.2317312156,2.4765300998,2.4765300998,5.405752752026824j
16,-2.1827930751,0.8000000000,-4.2112103343,1.2298835638,1.2298835638,2.684581326121975j,0.5656854249,-4.2112103343,2.4597671275,2.4597671275,5.36916265224395j
17,-2.1827930751,0.8500000000,-4.1895458353,1.2209958665,1.2209958665,2.665181322014846j,0.6010407640,-4.1895458353,2.4419917329,2.4419917329,5.330362644029692j
18,-2.1827930751,0.9000000000,-4.1667697542,1.2116087507,1.2116087507,2.644691190712147j,0.6363961031,-4.1667697542,2.4232175014,2.4232175014,5.289382381424294j
19,-2.1827930751,0.9500000000,-4.1429155906,1.2017295293,1.2017295293,2.623126894575835j,0.6717514421,-4.1429155906,2.4034590585,2.4034590585,5.24625378915167j
20,-2.1827930751,1.0000000000,-4.1180177307,1.1913658158,1.1913658158,2.6005050526022346j,0.7071067812,-4.1180177307,2.3827316316,2.3827316316,5.201010105204469j
21,-2.1827930751,1.0500000000,-4.0921108437,1.1805252677,1.1805252677,2.5768423793336814j,0.7424621202,-4.0921108437,2.3610505354,2.3610505354,5.153684758667363j
22,-2.1827930751,1.1000000000,-4.0652345417,1.1692178820,1.1692178820,2.5521606960603465j,0.7778174593,-4.0652345417,2.3384357640,2.3384357640,5.104321392120693j
23,-2.1827930751,1.1500000000,-4.0374273472,1.1574532123,1.1574532123,2.5264808564982593j,0.8131727984,-4.0374273472,2.3149064246,2.3149064246,5.0529617129965185j
24,-2.1827930751,1.2000000000,-4.0087288072,1.1452414076,1.1452414076,2.4998250137912184j,0.8485281374,-4.0087288072,2.2904828152,2.2904828152,4.999650027582437j
25,-2.1827930751,1.2500000000,-3.9791788958,1.1325929622,1.1325929622,2.4722160747798037j,0.8838834765,-3.9791788958,2.2651859244,2.2651859244,4.944432149559607j
26,-2.1827930751,1.3000000000,-3.9488179409,1.1195187074,1.1195187074,2.4436776819509j,0.9192388155,-3.9488179409,2.2390374148,2.2390374148,4.8873553639018j
27,-2.1827930751,1.3500000000,-3.9176896700,1.1060315219,1.1060315219,2.414237946853j,0.9545941546,-3.9176896700,2.2120630438,2.2120630438,4.828475893706j
28,-2.1827930751,1.4000000000,-3.8858367336,1.0921440501,1.0921440501,2.3839244694736355j,0.9899494937,-3.8858367336,2.1842881001,2.1842881001,4.767848938947271j
29,-2.1827930751,1.4500000000,-3.8533022952,1.0778695764,1.0778695764,2.3527662472772652j,1.0253048327,-3.8533022952,2.1557391529,2.1557391529,4.7055324945545305j
30,-2.1827930751,1.5000000000,-3.8201294841,1.0632217623,1.0632217623,2.3207930999751905j,1.0606601718,-3.8201294841,2.1264435246,2.1264435246,4.641586199950381j
31,-2.1827930751,1.5500000000,-3.7863616490,1.0482148243,1.0482148243,2.2880360597528413j,1.0960155108,-3.7863616490,2.0964296487,2.0964296487,4.576072119505683j
32,-2.1827930751,1.6000000000,-3.7520440394,1.0328646714,1.0328646714,2.2545298523046773j,1.1313708499,-3.7520440394,2.0657293429,2.0657293429,4.509059704609355j
33,-2.1827930751,1.6500000000,-3.7172207894,1.0171871446,1.0171871446,2.2203090553582623j,1.1667261890,-3.7172207894,2.0343742893,2.0343742893,4.440618110716525j
34,-2.1827930751,1.7000000000,-3.6819360027,1.0011987034,1.0011987034,2.1854095964652562j,1.2020815280,-3.6819360027,2.0023974067,2.0023974067,4.3708191929305125j
35,-2.1827930751,1.7500000000,-3.6462333212,0.9849161713,0.9849161713,2.1498681982030017j,1.2374368671,-3.6462333212,1.9698323426,1.9698323426,4.299736396406003j
36,-2.1827930751,1.8000000000,-3.6101562895,0.9683570160,0.9683570160,2.113722988764629j,1.2727922061,-3.6101562895,1.9367140320,1.9367140320,4.227445977529258j
37,-2.1827930751,1.8500000000,-3.5737490017,0.9515399604,0.9515399604,2.0770148362265055j,1.3081475452,-3.5737490017,1.9030799208,1.9030799208,4.154029672453011j
38,-2.1827930751,1.9000000000,-3.5370543665,0.9344837446,0.9344837446,2.039784646552816j,1.3435028843,-3.5370543665,1.8689674893,1.8689674893,4.079569293105632j
39,-2.1827930751,1.9500000000,-3.5001147367,0.9172076065,0.9172076065,2.0020744119451366j,1.3788582233,-3.5001147367,1.8344152131,1.8344152131,4.004148823890273j
40,-2.1827930751,2.0000000000,-3.4629716508,0.8997310663,0.8997310663,1.963926740877809j,1.4142135624,-3.4629716508,1.7994621325,1.7994621325,3.927853481755618j
41,-2.1827930751,2.0500000000,-3.4256661050,0.8820742016,0.8820742016,1.925385459038274j,1.4495689014,-3.4256661050,1.7641484033,1.7641484033,3.850770918076548j
