,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
132,-1.9310318904,6.6000000000,-1.1885508977,0.0218493525,0.0218493525,0.04219179648166569j,4.6669047558,-1.1885508977,0.0436987050,0.0436987050,0.08438359296333138j
133,-1.9310318904,6.6500000000,-1.1796255345,0.0207197315,0.0207197315,0.040010462189962924j,4.7022600949,-1.1796255345,0.0414394629,0.0414394629,0.08002092437992585j
134,-1.9310318904,6.7000000000,-1.1708321687,0.0196455643,0.0196455643,0.03793621108341678j,4.7376154339,-1.1708321687,0.0392911285,0.0392911285,0.07587242216683356j
135,-1.9310318904,6.7500000000,-1.1621684314,0.0186245203,0.0186245203,0.035964542562098495j,4.7729707730,-1.1621684314,0.0372490405,0.0372490405,0.07192908512419699j
136,-1.9310318904,6.8000000000,-1.1536309799,0.0176539409,0.0176539409,0.03409032282128323j,4.8083261121,-1.1536309799,0.0353078818,0.0353078818,0.06818064564256646j
137,-1.9310318904,6.8500000000,-1.1452174969,0.0167316492,0.0167316492,0.032309348265040005j,4.8436814511,-1.1452174969,0.0334632985,0.0334632985,0.06461869653008001j
138,-1.9310318904,6.9000000000,-1.1369253022,0.0158553877,0.0158553877,0.030617259262584837j,4.8790367902,-1.1369253022,0.0317107754,0.0317107754,0.06123451852516967j
139,-1.9310318904,6.9500000000,-1.1287515532,0.0150229086,0.0150229086,0.029009715527832804j,4.9143921292,-1.1287515532,0.0300458171,0.0300458171,0.05801943105566561j
140,-1.9310318904,7.0000000000,-1.1206943476,0.0142323701,0.0142323701,0.02748316051822716j,4.9497474683,-1.1206943476,0.0284647402,0.0284647402,0.05496632103645432j
141,-1.9310318904,7.0500000000,-1.1127507404,0.0134816164,0.0134816164,0.026033431179873265j,4.9851028074,-1.1127507404,0.0269632328,0.0269632328,0.05206686235974653j
142,-1.9310318904,7.1000000000,-1.1049185123,0.0127688136,0.0127688136,0.024656986260285105j,5.0204581464,-1.1049185123,0.0255376272,0.0255376272,0.04931397252057021j
143,-1.9310318904,7.1500000000,-1.0971956115,0.0120922372,0.0120922372,0.023350495743230677j,5.0558134855,-1.0971956115,0.0241844745,0.0241844745,0.046700991486461355j
144,-1.9310318904,7.2000000000,-1.0895793903,0.0114500259,0.0114500259,0.022110365121035452j,5.0911688245,-1.0895793903,0.0229000518,0.0229000518,0.044220730242070905j
145,-1.9310318904,7.2500000000,-1.0820680580,0.0108406506,0.0108406506,0.020933641929291463j,5.1265241636,-1.0820680580,0.0216813011,0.0216813011,0.041867283858582925j
146,-1.9310318904,7.3000000000,-1.0746592997,0.0102624694,0.0102624694,0.01981715563077309j,5.1618795027,-1.0746592997,0.0205249387,0.0205249387,0.03963431126154618j
147,-1.9310318904,7.3500000000,-1.0673508988,0.0097139290,0.0097139290,0.018757906598930625j,5.1972348417,-1.0673508988,0.0194278579,0.0194278579,0.03751581319786125j
148,-1.9310318904,7.4000000000,-1.0601413299,0.0091937256,0.0091937256,0.017753377311293908j,5.2325901808,-1.0601413299,0.0183874512,0.0183874512,0.035506754622587816j
149,-1.9310318904,7.4500000000,-1.0530281242,0.0087003349,0.0087003349,0.01680062415125458j,5.2679455198,-1.0530281242,0.0174006698,0.0174006698,0.03360124830250916j
150,-1.9310318904,7.5000000000,-1.0460095944,0.0082325027,0.0082325027,0.015897225234019974j,5.3033008589,-1.0460095944,0.0164650054,0.0164650054,0.03179445046803995j
151,-1.9310318904,7.5500000000,-1.0390839551,0.0077889900,0.0077889900,0.015040788084686705j,5.3386561980,-1.0390839551,0.0155779800,0.0155779800,0.03008157616937341j
152,-1.9310318904,7.6000000000,-1.0322491055,0.0073685233,0.0073685233,0.01422885343697914j,5.3740115370,-1.0322491055,0.0147370466,0.0147370466,0.02845770687395828j
153,-1.9310318904,7.6500000000,-1.0255036657,0.0069700538,0.0069700538,0.013459396079676738j,5.4093668761,-1.0255036657,0.0139401075,0.0139401075,0.026918792159353475j
154,-1.9310318904,7.7000000000,-1.0188456232,0.0065924175,0.0065924175,0.012730168357997966j,5.4447222151,-1.0188456232,0.0131848349,0.0131848349,0.025460336715995933j
155,-1.9310318904,7.7500000000,-1.0122732876,0.0062345718,0.0062345718,0.01203915703226677j,5.4800775542,-1.0122732876,0.0124691437,0.0124691437,0.02407831406453354j
156,-1.9310318904,7.8000000000,-1.0057853184,0.0058955899,0.0058955899,0.01138457201489443j,5.5154328933,-1.0057853184,0.0117911797,0.0117911797,0.02276914402978886j
