,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
30,-5.7197869743,1.5000000000,-9.7684645445,1.8559572810,1.8559572810,10.615680280541765j,1.0606601718,-9.7684645445,3.7119145619,3.7119145619,21.23136056108353j
31,-5.7197869743,1.5500000000,-9.6640357536,1.8264733799,1.8264733799,10.447038647350821j,1.0960155108,-9.6640357536,3.6529467598,3.6529467598,20.894077294701642j
32,-5.7197869743,1.6000000000,-9.5580565400,1.7961422677,1.7961422677,10.273551146944305j,1.1313708499,-9.5580565400,3.5922845354,3.5922845354,20.54710229388861j
33,-5.7197869743,1.6500000000,-9.4506815957,1.7649847343,1.7649847343,10.095336693410953j,1.1667261890,-9.4506815957,3.5299694687,3.5299694687,20.190673386821906j
34,-5.7197869743,1.7000000000,-9.3420656665,1.7330236672,1.7330236672,9.91252619788026j,1.2020815280,-9.3420656665,3.4660473344,3.4660473344,19.82505239576052j
35,-5.7197869743,1.7500000000,-9.2323629025,1.7002838515,1.7002838515,9.725261426694649j,1.2374368671,-9.2323629025,3.4005677031,3.4005677031,19.450522853389298j
36,-5.7197869743,1.8000000000,-9.1217299368,1.6667948689,1.6667948689,9.53371157994379j,1.2727922061,-9.1217299368,3.3335897378,3.3335897378,19.06742315988758j
37,-5.7197869743,1.8500000000,-9.0103209258,1.6325880955,1.6325880955,9.338056123069409j,1.3081475452,-9.0103209258,3.2651761910,3.2651761910,18.676112246138818j
38,-5.7197869743,1.9000000000,-8.8982885715,1.5976975888,1.5976975888,9.138489857341302j,1.3435028843,-8.8982885715,3.1953951776,3.1953951776,18.276979714682604j
39,-5.7197869743,1.9500000000,-8.7857843919,1.5621608282,1.5621608282,8.93522715722909j,1.3788582233,-8.7857843919,3.1243216565,3.1243216565,17.87045431445818j
40,-5.7197869743,2.0000000000,-8.6729583027,1.5260194774,1.5260194774,8.728506329223714j,1.4142135624,-8.6729583027,3.0520389547,3.0520389547,17.45701265844743j
41,-5.7197869743,2.0500000000,-8.5599570339,1.4893178505,1.4893178505,8.518580842190133j,1.4495689014,-8.5599570339,2.9786357011,2.9786357011,17.037161684380266j
42,-5.7197869743,2.1000000000,-8.4469244243,1.4521031749,1.4521031749,8.305720824980307j,1.4849242405,-8.4469244243,2.9042063497,2.9042063497,16.611441649960614j
43,-5.7197869743,2.1500000000,-8.3340010741,1.4144268083,1.4144268083,8.090220034258778j,1.5202795796,-8.3340010741,2.8288536166,2.8288536166,16.180440068517555j
44,-5.7197869743,2.2000000000,-8.2213233580,1.3763434216,1.3763434216,7.872391175294711j,1.5556349186,-8.2213233580,2.7526868433,2.7526868433,15.744782350589421j
45,-5.7197869743,2.2500000000,-8.1090233024,1.3379105226,1.3379105226,7.652563180019116j,1.5909902577,-8.1090233024,2.6758210452,2.6758210452,15.305126360038232j
46,-5.7197869743,2.3000000000,-7.9972290719,1.2991882969,1.2991882969,7.431080297903147j,1.6263455967,-7.9972290719,2.5983765938,2.5983765938,14.862160595806294j
47,-5.7197869743,2.3500000000,-7.8860624683,1.2602404665,1.2602404665,7.2083070048510525j,1.6617009358,-7.8860624683,2.5204809330,2.5204809330,14.416614009702105j
48,-5.7197869743,2.4000000000,-7.7756400098,1.2211328554,1.2211328554,6.98461980043791j,1.6970562748,-7.7756400098,2.4422657109,2.4422657109,13.96923960087582j
49,-5.7197869743,2.4500000000,-7.6660726537,1.1819333547,1.1819333547,6.760407006608626j,1.7324116139,-7.6660726537,2.3638667093,2.3638667093,13.520814013217253j
50,-5.7197869743,2.5000000000,-7.5574665864,1.1427117131,1.1427117131,6.536067571819737j,1.7677669530,-7.5574665864,2.2854234261,2.2854234261,13.072135143639475j
51,-5.7197869743,2.5500000000,-7.4499188230,1.1035390484,1.1035390484,6.312008274607364j,1.8031222920,-7.4499188230,2.2070780968,2.2070780968,12.624016549214728j
52,-5.7197869743,2.6000000000,-7.3435210631,1.0644871864,1.0644871864,6.088639943216737j,1.8384776311,-7.3435210631,2.1289743728,2.1289743728,12.177279886433475j
53,-5.7197869743,2.6500000000,-7.2383589361,1.0256284367,1.0256284367,5.866376172545592j,1.8738329701,-7.2383589361,2.0512568733,2.0512568733,11.732752345091184j
54,-5.7197869743,2.7000000000,-7.1345113979,0.9870350929,0.9870350929,5.6456304674653515j,1.9091883092,-7.1345113979,1.9740701858,1.9740701858,11.291260934930703j
55,-5.7197869743,2.7500000000,-7.0320481078,0.9487781870,0.9487781870,5.426809115718308j,1.9445436483,-7.0320481078,1.8975563741,1.8975563741,10.853618231436617j
56,-5.7197869743,2.8000000000,-6.9310330896,0.9109276797,0.9109276797,5.210312276899327j,1.9798989873,-6.9310330896,1.8218553594,1.8218553594,10.420624553798653j
57,-5.7197869743,2.8500000000,-6.8315248104,0.8735522006,0.8735522006,4.996532498671277j,2.0152543264,-6.8315248104,1.7471044013,1.7471044013,9.993064997342554j
58,-5.7197869743,2.9000000000,-6.7335731827,0.8367175801,0.8367175801,4.785846315818211j,2.0506096654,-6.7335731827,1.6734351602,1.6734351602,9.571692631636422j
59,-5.7197869743,2.9500000000,-6.6372203842,0.8004863723,0.8004863723,4.578611525684242j,2.0859650045,-6.6372203842,1.6009727447,1.6009727447,9.157223051368485j
60,-5.7197869743,3.0000000000,-6.5425030144,0.7649181396,0.7649181396,4.375168811087419j,2.1213203436,-6.5425030144,1.5298362791,1.5298362791,8.750337622174838j
61,-5.7197869743,3.0500000000,-6.4494534164,0.7300696949,0.7300696949,4.175843131020812j,2.1566756826,-6.4494534164,1.4601393897,1.4601393897,8.351686262041625j
62,-5.7197869743,3.1000000000,-6.3580938802,0.6959920932,0.6959920932,3.9809265087334165j,2.1920310217,-6.3580938802,1.3919841863,1.3919841863,7.961853017466833j
63,-5.7197869743,3.1500000000,-6.2684417382,0.6627322862,0.6627322862,3.79068749791544j,2.2273863607,-6.2684417382,1.3254645723,1.3254645723,7.58137499583088j
64,-5.7197869743,3.2000000000,-6.1805092884,0.6303328007,0.6303328007,3.6053693429237033j,2.2627416998,-6.1805092884,1.2606656014,1.2606656014,7.2107386858474065j
65,-5.7197869743,3.2500000000,-6.0943059878,0.5988326238,0.5988326238,3.4251950413212753j,2.2980970389,-6.0943059878,1.1976652476,1.1976652476,6.850390082642551j
66,-5.7197869743,3.3000000000,-6.0098308778,0.5682628896,0.5682628896,3.2503426740768884j,2.3334523779,-6.0098308778,1.1365257792,1.1365257792,6.500685348153777j
67,-5.7197869743,3.3500000000,-5.9270810291,0.5386509805,0.5386509805,3.0809688620797173j,2.3688077170,-5.9270810291,1.0773019610,1.0773019610,6.161937724159435j
68,-5.7197869743,3.4000000000,-5.8460499423,0.5100196082,0.5100196082,2.9172035114187707j,2.4041630560,-5.8460499423,1.0200392163,1.0200392163,5.834407022837541j
69,-5.7197869743,3.4500000000,-5.7667276191,0.4823867408,0.4823867408,2.759149396845275j,2.4395183951,-5.7667276191,0.9647734817,0.9647734817,5.51829879369055j
70,-5.7197869743,3.5000000000,-5.6890971465,0.4557634277,0.4557634277,2.6068697172442548j,2.4748737342,-5.6890971465,0.9115268554,0.9115268554,5.2137394344885095j
71,-5.7197869743,3.5500000000,-5.6131404096,0.4301570862,0.4301570862,2.4604068986854513j,2.5102290732,-5.6131404096,0.8603141724,0.8603141724,4.9208137973709025j
72,-5.7197869743,3.6000000000,-5.5388377581,0.4055713866,0.4055713866,2.319781934339706j,2.5455844123,-5.5388377581,0.8111427732,0.8111427732,4.639563868679412j
73,-5.7197869743,3.6500000000,-5.4661654993,0.3820047346,0.3820047346,2.184985705316587j,2.5809397513,-5.4661654993,0.7640094693,0.7640094693,4.369971410633174j
74,-5.7197869743,3.7000000000,-5.3950964970,0.3594506534,0.3594506534,2.0559811653466085j,2.6162950904,-5.3950964970,0.7189013068,0.7189013068,4.111962330693217j
75,-5.7197869743,3.7500000000,-5.3256030298,0.3378996859,0.3378996859,1.9327142220368545j,2.6516504294,-5.3256030298,0.6757993718,0.6757993718,3.865428444073709j
76,-5.7197869743,3.8000000000,-5.2576576190,0.3173400813,0.3173400813,1.8151176634293749j,2.6870057685,-5.2576576190,0.6346801626,0.6346801626,3.6302353268587497j
77,-5.7197869743,3.8500000000,-5.1912282672,0.2977548813,0.2977548813,1.7030944915333364j,2.7223611076,-5.1912282672,0.5955097626,0.5955097626,3.4061889830666727j
78,-5.7197869743,3.9000000000,-5.1262825828,0.2791247162,0.2791247162,1.5965339160517025j,2.7577164466,-5.1262825828,0.5582494324,0.5582494324,3.193067832103405j
79,-5.7197869743,3.9500000000,-5.0627879794,0.2614281213,0.2614281213,1.4953131630046517j,2.7930717857,-5.0627879794,0.5228562426,0.5228562426,2.9906263260093033j
80,-5.7197869743,4.0000000000,-5.0007134934,0.2446428815,0.2446428815,1.3993051666948446j,2.8284271247,-5.0007134934,0.4892857629,0.4892857629,2.7986103333896892j
81,-5.7197869743,4.0500000000,-4.9400231993,0.2287419964,0.2287419964,1.3083554914187143j,2.8637824638,-4.9400231993,0.4574839928,0.4574839928,2.6167109828374286j
82,-5.7197869743,4.1000000000,-4.8806832216,0.2136983818,0.2136983818,1.2223092206634758j,2.8991378029,-4.8806832216,0.4273967636,0.4273967636,2.4446184413269516j
83,-5.7197869743,4.1500000000,-4.8226601206,0.1994840097,0.1994840097,1.1410060401448976j,2.9344931419,-4.8226601206,0.3989680194,0.3989680194,2.282012080289795j
84,-5.7197869743,4.2000000000,-4.7659211640,0.1860702448,0.1860702448,1.0642821626710903j,2.9698484810,-4.7659211640,0.3721404897,0.3721404897,2.1285643253421807j
85,-5.7197869743,4.2500000000,-4.7104310510,0.1734260050,0.1734260050,0.9919598045339174j,3.0052038200,-4.7104310510,0.3468520100,0.3468520100,1.9839196090678348j
86,-5.7197869743,4.3000000000,-4.6561564769,0.1615207850,0.1615207850,0.9238644822170485j,3.0405591591,-4.6561564769,0.3230415700,0.3230415700,1.847728964434097j
87,-5.7197869743,4.3500000000,-4.6030654181,0.1503243301,0.1503243301,0.8598231453292777j,3.0759144982,-4.6030654181,0.3006486602,0.3006486602,1.7196462906585555j
88,-5.7197869743,4.4000000000,-4.5511255518,0.1398058279,0.1398058279,0.7996595533377862j,3.1112698372,-4.5511255518,0.2796116558,0.2796116558,1.5993191066755723j
89,-5.7197869743,4.4500000000,-4.5003040029,0.1299339459,0.1299339459,0.7431944915129851j,3.1466251763,-4.5003040029,0.2598678919,0.2598678919,1.4863889830259702j
90,-5.7197869743,4.5000000000,-4.4505695660,0.1206782595,0.1206782595,0.690253937039205j,3.1819805153,-4.4505695660,0.2413565191,0.2413565191,1.38050787407841j
91,-5.7197869743,4.5500000000,-4.4018928776,0.1120094013,0.1120094013,0.6406699147067347j,3.2173358544,-4.4018928776,0.2240188027,0.2240188027,1.2813398294134695j
92,-5.7197869743,4.6000000000,-4.3542433588,0.1038974693,0.1038974693,0.5942713915794078j,3.2526911935,-4.3542433588,0.2077949386,0.2077949386,1.1885427831588156j
93,-5.7197869743,4.6500000000,-4.3075913908,0.0963133653,0.0963133653,0.5508919320127974j,3.2880465325,-4.3075913908,0.1926267305,0.1926267305,1.1017838640255948j
94,-5.7197869743,4.7000000000,-4.2619086334,0.0892290196,0.0892290196,0.5103709838690212j,3.3234018716,-4.2619086334,0.1784580391,0.1784580391,1.0207419677380425j
95,-5.7197869743,4.7500000000,-4.2171689151,0.0826178566,0.0826178566,0.47255654024949784j,3.3587572106,-4.2171689151,0.1652357133,0.1652357133,0.9451130804989957j
96,-5.7197869743,4.8000000000,-4.1733440502,0.0764527705,0.0764527705,0.43729356099614985j,3.3941125497,-4.1733440502,0.1529055410,0.1529055410,0.8745871219922997j
97,-5.7197869743,4.8500000000,-4.1304079227,0.0707082442,0.0707082442,0.4044360943797321j,3.4294678888,-4.1304079227,0.1414164885,0.1414164885,0.8088721887594642j
98,-5.7197869743,4.9000000000,-4.0883355299,0.0653598679,0.0653598679,0.3738445210891055j,3.4648232278,-4.0883355299,0.1307197358,0.1307197358,0.747689042178211j
99,-5.7197869743,4.9500000000,-4.0471032574,0.0603844578,0.0603844578,0.3453862353062227j,3.5001785669,-4.0471032574,0.1207689156,0.1207689156,0.6907724706124454j
100,-5.7197869743,5.0000000000,-4.0066862290,0.0557589318,0.0557589318,0.3189292116610927j,3.5355339059,-4.0066862290,0.1115178635,0.1115178635,0.6378584233221855j
101,-5.7197869743,5.0500000000,-3.9670614906,0.0514617418,0.0514617418,0.2943502006497509j,3.5708892450,-3.9670614906,0.1029234837,0.1029234837,0.5887004012995019j
102,-5.7197869743,5.1000000000,-3.9282073270,0.0474725288,0.0474725288,0.27153275170404256j,3.6062445841,-3.9282073270,0.0949450575,0.0949450575,0.5430655034080851j
103,-5.7197869743,5.1500000000,-3.8901024135,0.0437717691,0.0437717691,0.2503651945169214j,3.6415999231,-3.8901024135,0.0875435381,0.0875435381,0.5007303890338428j
104,-5.7197869743,5.2000000000,-3.8527252146,0.0403405794,0.0403405794,0.23073952068240222j,3.6769552622,-3.8527252146,0.0806811588,0.0806811588,0.46147904136480444j
105,-5.7197869743,5.2500000000,-3.8160556259,0.0371613315,0.0371613315,0.21255490003772295j,3.7123106012,-3.8160556259,0.0743226631,0.0743226631,0.4251098000754459j
106,-5.7197869743,5.3000000000,-3.7800749198,0.0342175649,0.0342175649,0.19571718229161184j,3.7476659403,-3.7800749198,0.0684351299,0.0684351299,0.39143436458322367j
107,-5.7197869743,5.3500000000,-3.7447639334,0.0314933504,0.0314933504,0.1801352556341411j,3.7830212793,-3.7447639334,0.0629867009,0.0629867009,0.3602705112682822j
108,-5.7197869743,5.4000000000,-3.7101041092,0.0289736568,0.0289736568,0.16572314490148696j,3.8183766184,-3.7101041092,0.0579473136,0.0579473136,0.3314462898029739j
109,-5.7197869743,5.4500000000,-3.6760778959,0.0266444424,0.0266444424,0.1524005344382354j,3.8537319575,-3.6760778959,0.0532888848,0.0532888848,0.3048010688764708j
110,-5.7197869743,5.5000000000,-3.6426691999,0.0244927262,0.0244927262,0.14009317632870857j,3.8890872965,-3.6426691999,0.0489854524,0.0489854524,0.28018635265741715j
111,-5.7197869743,5.5500000000,-3.6098608191,0.0225058347,0.0225058347,0.12872858012148836j,3.9244426356,-3.6098608191,0.0450116694,0.0450116694,0.2574571602429767j
112,-5.7197869743,5.6000000000,-3.5776367925,0.0206720657,0.0206720657,0.11823981197316523j,3.9597979746,-3.5776367925,0.0413441313,0.0413441313,0.23647962394633046j
113,-5.7197869743,5.6500000000,-3.5459819156,0.0189805005,0.0189805005,0.10856441936808023j,3.9951533137,-3.5459819156,0.0379610009,0.0379610009,0.21712883873616046j
114,-5.7197869743,5.7000000000,-3.5148820434,0.0174210297,0.0174210297,0.09964457856297884j,4.0305086528,-3.5148820434,0.0348420593,0.0348420593,0.19928915712595768j
115,-5.7197869743,5.7500000000,-3.4843220454,0.0159838536,0.0159838536,0.09142423783770634j,4.0658639918,-3.4843220454,0.0319677073,0.0319677073,0.18284847567541268j
116,-5.7197869743,5.8000000000,-3.4542880841,0.0146600014,0.0146600014,0.08385208529518967j,4.1012193309,-3.4542880841,0.0293200029,0.0293200029,0.16770417059037934j
117,-5.7197869743,5.8500000000,-3.4247670726,0.0134411507,0.0134411507,0.07688051884679867j,4.1365746699,-3.4247670726,0.0268823015,0.0268823015,0.15376103769359734j
118,-5.7197869743,5.9000000000,-3.3957462706,0.0123195100,0.0123195100,0.07046497282930594j,4.1719300090,-3.3957462706,0.0246390200,0.0246390200,0.1409299456586119j
119,-5.7197869743,5.9500000000,-3.3672126218,0.0112876809,0.0112876809,0.06456313002350668j,4.2072853481,-3.3672126218,0.0225753617,0.0225753617,0.12912626004701336j
120,-5.7197869743,6.0000000000,-3.3391540155,0.0103388742,0.0103388742,0.059136157899970586j,4.2426406871,-3.3391540155,0.0206777484,0.0206777484,0.11827231579994117j
121,-5.7197869743,6.0500000000,-3.3115591741,0.0094668400,0.0094668400,0.054148308234736146j,4.2779960262,-3.3115591741,0.0189336800,0.0189336800,0.10829661646947229j
122,-5.7197869743,6.1000000000,-3.2844165820,0.0086656645,0.0086656645,0.04956575509541801j,4.3133513652,-3.2844165820,0.0173313291,0.0173313291,0.09913151019083602j
123,-5.7197869743,6.1500000000,-3.2577149539,0.0079298377,0.0079298377,0.04535698227069622j,4.3487067043,-3.2577149539,0.0158596754,0.0158596754,0.09071396454139244j
124,-5.7197869743,6.2000000000,-3.2314436595,0.0072542900,0.0072542900,0.041492993183595825j,4.3840620434,-3.2314436595,0.0145085799,0.0145085799,0.08298598636719165j
125,-5.7197869743,6.2500000000,-3.2055929642,0.0066343871,0.0066343871,0.03794728073543279j,4.4194173824,-3.2055929642,0.0132687741,0.0132687741,0.07589456147086558j
126,-5.7197869743,6.3000000000,-3.1801524171,0.0060656986,0.0060656986,0.03469450356154026j,4.4547727215,-3.1801524171,0.0121313971,0.0121313971,0.06938900712308052j
127,-5.7197869743,6.3500000000,-3.1551122438,0.0055441686,0.0055441686,0.03171146356260205j,4.4901280605,-3.1551122438,0.0110883373,0.0110883373,0.0634229271252041j
128,-5.7197869743,6.4000000000,-3.1304631278,0.0050660601,0.0050660601,0.028976784697109886j,4.5254833996,-3.1304631278,0.0101321202,0.0101321202,0.05795356939421977j
129,-5.7197869743,6.4500000000,-3.1061965162,0.0046279603,0.0046279603,0.02647094722844404j,4.5608387387,-3.1061965162,0.0092559207,0.0092559207,0.05294189445688808j
130,-5.7197869743,6.5000000000,-3.0823030185,0.0042266014,0.0042266014,0.02417525950195002j,4.5961940777,-3.0823030185,0.0084532028,0.0084532028,0.04835051900390004j
131,-5.7197869743,6.5500000000,-3.0587741059,0.0038590237,0.0038590237,0.022072793342970194j,4.6315494168,-3.0587741059,0.0077180473,0.0077180473,0.04414558668594039j
132,-5.7197869743,6.6000000000,-3.0356016830,0.0035225075,0.0035225075,0.02014799233732678j,4.6669047558,-3.0356016830,0.0070450149,0.0070450149,0.04029598467465356j
133,-5.7197869743,6.6500000000,-3.0127779265,0.0032145410,0.0032145410,0.01838648963145407j,4.7022600949,-3.0127779265,0.0064290820,0.0064290820,0.03677297926290814j
134,-5.7197869743,6.7000000000,-2.9902946476,0.0029327602,0.0029327602,0.01677476380941957j,4.7376154339,-2.9902946476,0.0058655205,0.0058655205,0.03354952761883914j
135,-5.7197869743,6.7500000000,-2.9681442909,0.0026750173,0.0026750173,0.015300529114613881j,4.7729707730,-2.9681442909,0.0053500346,0.0053500346,0.030601058229227762j
136,-5.7197869743,6.8000000000,-2.9463198073,0.0024393501,0.0024393501,0.01395256302899662j,4.8083261121,-2.9463198073,0.0048787002,0.0048787002,0.02790512605799324j
137,-5.7197869743,6.8500000000,-2.9248140100,0.0022239267,0.0022239267,0.012720387169219858j,4.8436814511,-2.9248140100,0.0044478535,0.0044478535,0.025440774338439717j
138,-5.7197869743,6.9000000000,-2.9036197425,0.0020270511,0.0020270511,0.011594300261315065j,4.8790367902,-2.9036197425,0.0040541021,0.0040541021,0.02318860052263013j
139,-5.7197869743,6.9500000000,-2.8827302891,0.0018471769,0.0018471769,0.01056545816657226j,4.9143921292,-2.8827302891,0.0036943537,0.0036943537,0.02113091633314452j
140,-5.7197869743,7.0000000000,-2.8621395002,0.0016828997,0.0016828997,0.009625827727634272j,4.9497474683,-2.8621395002,0.0033657994,0.0033657994,0.019251655455268545j
141,-5.7197869743,7.0500000000,-2.8418407461,0.0015328942,0.0015328942,0.008767828151801386j,4.9851028074,-2.8418407461,0.0030657884,0.0030657884,0.01753565630360277j
142,-5.7197869743,7.1000000000,-2.8218277602,0.0013959523,0.0013959523,0.00798454997000705j,5.0204581464,-2.8218277602,0.0027919047,0.0027919047,0.0159690999400141j
143,-5.7197869743,7.1500000000,-2.8020945629,0.0012709695,0.0012709695,0.007269674934031366j,5.0558134855,-2.8020945629,0.0025419391,0.0025419391,0.014539349868062733j
144,-5.7197869743,7.2000000000,-2.7826357519,0.0011569463,0.0011569463,0.006617486440369674j,5.0911688245,-2.7826357519,0.0023138926,0.0023138926,0.013234972880739347j
145,-5.7197869743,7.2500000000,-2.7634452160,0.0010529319,0.0010529319,0.006022546049072112j,5.1265241636,-2.7634452160,0.0021058638,0.0021058638,0.012045092098144224j
146,-5.7197869743,7.3000000000,-2.7445174482,0.0009580712,0.0009580712,0.00547996296904245j,5.1618795027,-2.7445174482,0.0019161423,0.0019161423,0.0109599259380849j
147,-5.7197869743,7.3500000000,-2.7258471978,0.0008715829,0.0008715829,0.0049852684168215j,5.1972348417,-2.7258471978,0.0017431658,0.0017431658,0.009970536833643j
148,-5.7197869743,7.4000000000,-2.7074294409,0.0007927522,0.0007927522,0.004534373509569473j,5.2325901808,-2.7074294409,0.0015855043,0.0015855043,0.009068747019138946j
149,-5.7197869743,7.4500000000,-2.6892587919,0.0007209094,0.0007209094,0.004123448414807138j,5.2679455198,-2.6892587919,0.0014418189,0.0014418189,0.008246896829614277j
150,-5.7197869743,7.5000000000,-2.6713303132,0.0006554504,0.0006554504,0.003749036447512216j,5.3033008589,-2.6713303132,0.0013109007,0.0013109007,0.007498072895024432j
151,-5.7197869743,7.5500000000,-2.6536393870,0.0005958256,0.0005958256,0.0034079953464127553j,5.3386561980,-2.6536393870,0.0011916511,0.0011916511,0.006815990692825511j
152,-5.7197869743,7.6000000000,-2.6361813243,0.0005415269,0.0005415269,0.0030974183424688313j,5.3740115370,-2.6361813243,0.0010830537,0.0010830537,0.006194836684937663j
153,-5.7197869743,7.6500000000,-2.6189513712,0.0004920854,0.0004920854,0.0028146233825232635j,5.4093668761,-2.6189513712,0.0009841707,0.0009841707,0.005629246765046527j
154,-5.7197869743,7.7000000000,-2.6019450879,0.0004470762,0.0004470762,0.0025571808665881142j,5.4447222151,-2.6019450879,0.0008941525,0.0008941525,0.0051143617331762285j
155,-5.7197869743,7.7500000000,-2.5851584077,0.0004061153,0.0004061153,0.0023228930395271415j,5.4800775542,-2.5851584077,0.0008122306,0.0008122306,0.004645786079054283j
156,-5.7197869743,7.8000000000,-2.5685869397,0.0003688433,0.0003688433,0.002109704979702492j,5.5154328933,-2.5685869397,0.0007376866,0.0007376866,0.004219409959404984j
157,-5.7197869743,7.8500000000,-2.5522264811,0.0003349334,0.0003349334,0.001915747968112364j,5.5507882323,-2.5522264811,0.0006698669,0.0006698669,0.003831495936224728j
