,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
24,-1.6959979020,1.2000000000,-3.1292498903,0.9746700830,0.9746700830,1.65303841594483j,0.8485281374,-3.1292498903,1.9493401660,1.9493401660,3.30607683188966j
25,-1.6959979020,1.2500000000,-3.1079521826,0.9644892693,0.9644892693,1.6357717773341343j,0.8838834765,-3.1079521826,1.9289785387,1.9289785387,3.2715435546682685j
26,-1.6959979020,1.3000000000,-3.0860567516,0.9539747635,0.9539747635,1.6179391975264754j,0.9192388155,-3.0860567516,1.9079495271,1.9079495271,3.235878395052951j
27,-1.6959979020,1.3500000000,-3.0635927111,0.9431369306,0.9431369306,1.5995582556323835j,0.9545941546,-3.0635927111,1.8862738612,1.8862738612,3.199116511264767j
28,-1.6959979020,1.4000000000,-3.0405892945,0.9319864044,0.9319864044,1.580646986601827j,0.9899494937,-3.0405892945,1.8639728088,1.8639728088,3.161293973203654j
29,-1.6959979020,1.4500000000,-3.0170760861,0.9205342484,0.9205342484,1.56122415397953j,1.0253048327,-3.0170760861,1.8410684967,1.8410684967,3.12244830795906j
30,-1.6959979020,1.5000000000,-2.9930829504,0.9087919485,0.9087919485,1.5413092380166444j,1.0606601718,-2.9930829504,1.8175838970,1.8175838970,3.082618476033289j
31,-1.6959979020,1.5500000000,-2.9686399600,0.8967714045,0.8967714045,1.5209224205634377j,1.0960155108,-2.9686399600,1.7935428089,1.7935428089,3.0418448411268755j
32,-1.6959979020,1.6000000000,-2.9437773244,0.8844849187,0.8844849187,1.5000845665652272j,1.1313708499,-2.9437773244,1.7689698375,1.7689698375,3.0001691331304543j
33,-1.6959979020,1.6500000000,-2.9185253186,0.8719451836,0.8719451836,1.4788172020204604j,1.1667261890,-2.9185253186,1.7438903671,1.7438903671,2.957634404040921j
34,-1.6959979020,1.7000000000,-2.8929142121,0.8591652658,0.8591652658,1.4571424882681716j,1.2020815280,-2.8929142121,1.7183305316,1.7183305316,2.914284976536343j
35,-1.6959979020,1.7500000000,-2.8669741991,0.8461585895,0.8461585895,1.4350831925146157j,1.2374368671,-2.8669741991,1.6923171789,1.6923171789,2.8701663850292314j
36,-1.6959979020,1.8000000000,-2.8407353292,0.8329389163,0.8329389163,1.4126626545579335j,1.2727922061,-2.8407353292,1.6658778326,1.6658778326,2.825325309115867j
37,-1.6959979020,1.8500000000,-2.8142274402,0.8195203237,0.8195203237,1.3899047496642776j,1.3081475452,-2.8142274402,1.6390406474,1.6390406474,2.779809499328555j
38,-1.6959979020,1.9000000000,-2.7874800916,0.8059171807,0.8059171807,1.3668338476366706j,1.3435028843,-2.7874800916,1.6118343614,1.6118343614,2.733667695273341j
39,-1.6959979020,1.9500000000,-2.7605225009,0.7921441215,0.7921441215,1.3434747681347239j,1.3788582233,-2.7605225009,1.5842882430,1.5842882430,2.6869495362694478j
40,-1.6959979020,2.0000000000,-2.7333834807,0.7782160171,0.7782160171,1.3198527323427256j,1.4142135624,-2.7333834807,1.5564320342,1.5564320342,2.639705464685451j
41,-1.6959979020,2.0500000000,-2.7060913797,0.7641479448,0.7641479448,1.2959933111421404j,1.4495689014,-2.7060913797,1.5282958895,1.5282958895,2.591986622284281j
42,-1.6959979020,2.1000000000,-2.6786740254,0.7499551553,0.7499551553,1.271922369988496j,1.4849242405,-2.6786740254,1.4999103106,1.4999103106,2.543844739976992j
43,-1.6959979020,2.1500000000,-2.6511586692,0.7356530390,0.7356530390,1.2476660107174533j,1.5202795796,-2.6511586692,1.4713060779,1.4713060779,2.4953320214349066j
44,-1.6959979020,2.2000000000,-2.6235719356,0.7212570895,0.7212570895,1.223250510571218j,1.5556349186,-2.6235719356,1.4425141790,1.4425141790,2.446501021142436j
45,-1.6959979020,2.2500000000,-2.5959397740,0.7067828665,0.7067828665,1.1987022587692615j,1.5909902577,-2.5959397740,1.4135657330,1.4135657330,2.397404517538523j
46,-1.6959979020,2.3000000000,-2.5682874137,0.6922459571,0.6922459571,1.174047690972008j,1.6263455967,-2.5682874137,1.3844919143,1.3844919143,2.348095381944016j
47,-1.6959979020,2.3500000000,-2.5406393227,0.6776619362,0.6776619362,1.149313222040563j,1.6617009358,-2.5406393227,1.3553238724,1.3553238724,2.298626444081126j
48,-1.6959979020,2.4000000000,-2.5130191701,0.6630463258,0.6630463258,1.124525177515909j,1.6970562748,-2.5130191701,1.3260926516,1.3260926516,2.249050355031818j
49,-1.6959979020,2.4500000000,-2.4854497926,0.6484145546,0.6484145546,1.0997097242601777j,1.7324116139,-2.4854497926,1.2968291092,1.2968291092,2.1994194485203553j
50,-1.6959979020,2.5000000000,-2.4579531928,0.6337819209,0.6337819209,1.074892808211274j,1.7677669530,-2.4579531928,1.2675638418,1.2675638418,2.149785616422548j
51,-1.6959979020,2.5500000000,-2.4305504771,0.6191635574,0.6191635574,1.050100094376353j,1.8031222920,-2.4305504771,1.2383271148,1.2383271148,2.100200188752706j
52,-1.6959979020,2.6000000000,-2.4032617938,0.6045743657,0.6045743657,1.0253568558889792j,1.8384776311,-2.4032617938,1.2091487315,1.2091487315,2.0507137117779584j
53,-1.6959979020,2.6500000000,-2.3761063859,0.5900289907,0.5900289907,1.0006879303222294j,1.8738329701,-2.3761063859,1.1800579814,1.1800579814,2.0013758606444587j
54,-1.6959979020,2.7000000000,-2.3491025530,0.5755417815,0.5755417815,0.9761176538782314j,1.9091883092,-2.3491025530,1.1510835629,1.1510835629,1.9522353077564627j
55,-1.6959979020,2.7500000000,-2.3222676408,0.5611267538,0.5611267538,0.9516697971468712j,1.9445436483,-2.3222676408,1.1222535075,1.1222535075,1.9033395942937423j
56,-1.6959979020,2.8000000000,-2.2956180342,0.5467975534,0.5467975534,0.9273675033889957j,1.9798989873,-2.2956180342,1.0935951068,1.0935951068,1.8547350067779913j
57,-1.6959979020,2.8500000000,-2.2691691548,0.5325674216,0.5325674216,0.903233229767854j,2.0152543264,-2.2691691548,1.0651348433,1.0651348433,1.806466459535708j
58,-1.6959979020,2.9000000000,-2.2429354615,0.5184491625,0.5184491625,0.8792886919386217j,2.0506096654,-2.2429354615,1.0368983250,1.0368983250,1.7585773838772434j
59,-1.6959979020,2.9500000000,-2.2169304543,0.5044551124,0.5044551124,0.8555548123687402j,2.0859650045,-2.2169304543,1.0089102249,1.0089102249,1.7111096247374804j
60,-1.6959979020,3.0000000000,-2.1911666823,0.4905971120,0.4905971120,0.8320516727098439j,2.1213203436,-2.1911666823,0.9811942240,0.9811942240,1.6641033454196879j
61,-1.6959979020,3.0500000000,-2.1656557541,0.4768864805,0.4768864805,0.8087984705165072j,2.1566756826,-2.1656557541,0.9537729611,0.9537729611,1.6175969410330144j
62,-1.6959979020,3.1000000000,-2.1404083513,0.4633339933,0.4633339933,0.7858134805565142j,2.1920310217,-2.1404083513,0.9266679866,0.9266679866,1.5716269611130285j
63,-1.6959979020,3.1500000000,-2.1154342452,0.4499498614,0.4499498614,0.7631140208991177j,2.2273863607,-2.1154342452,0.8998997227,0.8998997227,1.5262280417982355j
64,-1.6959979020,3.2000000000,-2.0907423154,0.4367437147,0.4367437147,0.7407164239340142j,2.2627416998,-2.0907423154,0.8734874295,0.8734874295,1.4814328478680283j
65,-1.6959979020,3.2500000000,-2.0663405712,0.4237245881,0.4237245881,0.7186360124185522j,2.2980970389,-2.0663405712,0.8474491762,0.8474491762,1.4372720248371045j
66,-1.6959979020,3.3000000000,-2.0422361753,0.4109009096,0.4109009096,0.6968870805938677j,2.3334523779,-2.0422361753,0.8218018192,0.8218018192,1.3937741611877354j
67,-1.6959979020,3.3500000000,-2.0184354687,0.3982804929,0.3982804929,0.6754828803743502j,2.3688077170,-2.0184354687,0.7965609858,0.7965609858,1.3509657607487005j
68,-1.6959979020,3.4000000000,-1.9949439981,0.3858705319,0.3858705319,0.6544356125630172j,2.4041630560,-1.9949439981,0.7717410638,0.7717410638,1.3088712251260344j
69,-1.6959979020,3.4500000000,-1.9717665441,0.3736775984,0.3736775984,0.6337564229965014j,2.4395183951,-1.9717665441,0.7473551969,0.7473551969,1.2675128459930027j
70,-1.6959979020,3.5000000000,-1.9489071509,0.3617076429,0.3617076429,0.6134554034903978j,2.4748737342,-1.9489071509,0.7234152858,0.7234152858,1.2269108069807957j
71,-1.6959979020,3.5500000000,-1.9263691572,0.3499659974,0.3499659974,0.593541597413466j,2.5102290732,-1.9263691572,0.6999319949,0.6999319949,1.187083194826932j
72,-1.6959979020,3.6000000000,-1.9041552275,0.3384573819,0.3384573819,0.5740230096827678j,2.5455844123,-1.9041552275,0.6769147639,0.6769147639,1.1480460193655355j
73,-1.6959979020,3.6500000000,-1.8822673843,0.3271859124,0.3271859124,0.5549066209468541j,2.5809397513,-1.8822673843,0.6543718247,0.6543718247,1.1098132418937081j
74,-1.6959979020,3.7000000000,-1.8607070406,0.3161551114,0.3161551114,0.536198405694864j,2.6162950904,-1.8607070406,0.6323102229,0.6323102229,1.072396811389728j
75,-1.6959979020,3.7500000000,-1.8394751841,0.3053680350,0.3053680350,0.5179035467210789j,2.6516504294,-1.8394751841,0.6107360700,0.6107360700,1.0358070934421577j
76,-1.6959979020,3.8000000000,-1.8185720125,0.2948269914,0.2948269914,0.5000259588156206j,2.6870057685,-1.8185720125,0.5896539827,0.5896539827,1.0000519176312412j
77,-1.6959979020,3.8500000000,-1.7979972475,0.2845337642,0.2845337642,0.4825686672045448j,2.7223611076,-1.7979972475,0.5690675285,0.5690675285,0.9651373344090896j
78,-1.6959979020,3.9000000000,-1.7777501891,0.2744896494,0.2744896494,0.46553386945611586j,2.7577164466,-1.7777501891,0.5489792987,0.5489792987,0.9310677389122317j
79,-1.6959979020,3.9500000000,-1.7578296903,0.2646954313,0.2646954313,0.44892289609783925j,2.7930717857,-1.7578296903,0.5293908625,0.5293908625,0.8978457921956785j
80,-1.6959979020,4.0000000000,-1.7382341878,0.2551514040,0.2551514040,0.4327362458992766j,2.8284271247,-1.7382341878,0.5103028080,0.5103028080,0.8654724917985532j
81,-1.6959979020,4.0500000000,-1.7189617328,0.2458573931,0.2458573931,0.4169736228899556j,2.8637824638,-1.7189617328,0.4917147862,0.4917147862,0.8339472457799112j
82,-1.6959979020,4.1000000000,-1.7000100211,0.2368127781,0.2368127781,0.4016339747945914j,2.8991378029,-1.7000100211,0.4736255562,0.4736255562,0.8032679495891828j
83,-1.6959979020,4.1500000000,-1.6813764219,0.2280165159,0.2280165159,0.38671553257952906j,2.9344931419,-1.6813764219,0.4560330318,0.4560330318,0.7734310651590581j
84,-1.6959979020,4.2000000000,-1.6630580059,0.2194671647,0.2194671647,0.37221585081238634j,2.9698484810,-1.6630580059,0.4389343293,0.4389343293,0.7444317016247727j
85,-1.6959979020,4.2500000000,-1.6450515722,0.2111629078,0.2111629078,0.3581318485557554j,3.0052038200,-1.6450515722,0.4223258155,0.4223258155,0.7162636971115108j
86,-1.6959979020,4.3000000000,-1.6273536746,0.2031015782,0.2031015782,0.34445985052715944j,3.0405591591,-1.6273536746,0.4062031564,0.4062031564,0.6889197010543189j
87,-1.6959979020,4.3500000000,-1.6099606465,0.1952806828,0.1952806828,0.33119562827432614j,3.0759144982,-1.6099606465,0.3905613655,0.3905613655,0.6623912565486523j
88,-1.6959979020,4.4000000000,-1.5928686245,0.1876974263,0.1876974263,0.31833444113809517j,3.1112698372,-1.5928686245,0.3753948525,0.3753948525,0.6366688822761903j
89,-1.6959979020,4.4500000000,-1.5760735711,0.1803487354,0.1803487354,0.3058710767874249j,3.1466251763,-1.5760735711,0.3606974707,0.3606974707,0.6117421535748498j
90,-1.6959979020,4.5000000000,-1.5595712965,0.1732312822,0.1732312822,0.29379989113475674j,3.1819805153,-1.5595712965,0.3464625644,0.3464625644,0.5875997822695135j
91,-1.6959979020,4.5500000000,-1.5433574784,0.1663415073,0.1663415073,0.2821148474579901j,3.2173358544,-1.5433574784,0.3326830147,0.3326830147,0.5642296949159802j
92,-1.6959979020,4.6000000000,-1.5274276817,0.1596756424,0.1596756424,0.2708095545747528j,3.2526911935,-1.5274276817,0.3193512849,0.3193512849,0.5416191091495056j
93,-1.6959979020,4.6500000000,-1.5117773764,0.1532297320,0.1532297320,0.2598773039343498j,3.2880465325,-1.5117773764,0.3064594639,0.3064594639,0.5197546078686996j
94,-1.6959979020,4.7000000000,-1.4964019544,0.1469996544,0.1469996544,0.24931110550977584j,3.3234018716,-1.4964019544,0.2939993089,0.2939993089,0.4986222110195517j
95,-1.6959979020,4.7500000000,-1.4812967453,0.1409811428,0.1409811428,0.23910372239306127j,3.3587572106,-1.4812967453,0.2819622856,0.2819622856,0.47820744478612254j
96,-1.6959979020,4.8000000000,-1.4664570314,0.1351698040,0.1351698040,0.22924770401125807j,3.3941125497,-1.4664570314,0.2703396080,0.2703396080,0.45849540802251615j
97,-1.6959979020,4.8500000000,-1.4518780608,0.1295611378,0.1295611378,0.2197354178986574j,3.4294678888,-1.4518780608,0.2591222756,0.2591222756,0.4394708357973148j
98,-1.6959979020,4.9000000000,-1.4375550609,0.1241505545,0.1241505545,0.2105590799755402j,3.4648232278,-1.4375550609,0.2483011090,0.2483011090,0.4211181599510804j
99,-1.6959979020,4.9500000000,-1.4234832492,0.1189333920,0.1189333920,0.20171078329780162j,3.5001785669,-1.4234832492,0.2378667840,0.2378667840,0.40342156659560324j
100,-1.6959979020,5.0000000000,-1.4096579935,0.1139050450,0.1139050450,0.19318271732813133j,3.5355339059,-1.4096579935,0.2278100900,0.2278100900,0.38636543465626266j
101,-1.6959979020,5.0500000000,-1.3960743741,0.1090606384,0.1090606384,0.18496661391371633j,3.5708892450,-1.3960743741,0.2181212768,0.2181212768,0.36993322782743265j
102,-1.6959979020,5.1000000000,-1.3827276358,0.1043953812,0.1043953812,0.1770543474503493j,3.6062445841,-1.3827276358,0.2087907623,0.2087907623,0.3541086949006986j
103,-1.6959979020,5.1500000000,-1.3696130565,0.0999044726,0.0999044726,0.16943777592561055j,3.6415999231,-1.3696130565,0.1998089452,0.1998089452,0.3388755518512211j
104,-1.6959979020,5.2000000000,-1.3567259501,0.0955831105,0.0955831105,0.16210875494173868j,3.6769552622,-1.3567259501,0.1911662211,0.1911662211,0.32421750988347736j
105,-1.6959979020,5.2500000000,-1.3440616723,0.0914265030,0.0914265030,0.15505915720016572j,3.7123106012,-1.3440616723,0.1828530059,0.1828530059,0.31011831440033144j
106,-1.6959979020,5.3000000000,-1.3316156270,0.0874298785,0.0874298785,0.1482808905153894j,3.7476659403,-1.3316156270,0.1748597570,0.1748597570,0.2965617810307788j
107,-1.6959979020,5.3500000000,-1.3193832713,0.0835884963,0.0835884963,0.14176591439738312j,3.7830212793,-1.3193832713,0.1671769926,0.1671769926,0.28353182879476624j
108,-1.6959979020,5.4000000000,-1.3073601204,0.0798976550,0.0798976550,0.13550625524678733j,3.8183766184,-1.3073601204,0.1597953100,0.1597953100,0.27101251049357467j
109,-1.6959979020,5.4500000000,-1.2955417515,0.0763527007,0.0763527007,0.12949402021115453j,3.8537319575,-1.2955417515,0.1527054014,0.1527054014,0.25898804042230905j
110,-1.6959979020,5.5000000000,-1.2839238074,0.0729490347,0.0729490347,0.12372140975339631j,3.8890872965,-1.2839238074,0.1458980693,0.1458980693,0.24744281950679262j
111,-1.6959979020,5.5500000000,-1.2725019997,0.0696821198,0.0696821198,0.11818072898644179j,3.9244426356,-1.2725019997,0.1393642396,0.1393642396,0.23636145797288358j
112,-1.6959979020,5.6000000000,-1.2612721109,0.0665474867,0.0665474867,0.11286439782993361j,3.9597979746,-1.2612721109,0.1330949734,0.1330949734,0.22572879565986723j
113,-1.6959979020,5.6500000000,-1.2502299972,0.0635407390,0.0635407390,0.10776496004562286j,3.9951533137,-1.2502299972,0.1270814780,0.1270814780,0.21552992009124572j
114,-1.6959979020,5.7000000000,-1.2393715900,0.0606575581,0.0606575581,0.1028750912093496j,4.0305086528,-1.2393715900,0.1213151161,0.1213151161,0.2057501824186992j
115,-1.6959979020,5.7500000000,-1.2286928970,0.0578937070,0.0578937070,0.0981876056775265j,4.0658639918,-1.2286928970,0.1157874141,0.1157874141,0.196375211355053j
116,-1.6959979020,5.8000000000,-1.2181900039,0.0552450345,0.0552450345,0.09369546260561774j,4.1012193309,-1.2181900039,0.1104900690,0.1104900690,0.1873909252112355j
117,-1.6959979020,5.8500000000,-1.2078590744,0.0527074774,0.0527074774,0.08939177107596565j,4.1365746699,-1.2078590744,0.1054149548,0.1054149548,0.1787835421519313j
118,-1.6959979020,5.9000000000,-1.1976963517,0.0502770636,0.0502770636,0.08526979439112946j,4.1719300090,-1.1976963517,0.1005541272,0.1005541272,0.17053958878225892j
119,-1.6959979020,5.9500000000,-1.1876981576,0.0479499140,0.0479499140,0.08132295358780516j,4.2072853481,-1.1876981576,0.0958998280,0.0958998280,0.1626459071756103j
120,-1.6959979020,6.0000000000,-1.1778608934,0.0457222442,0.0457222442,0.07754483022514781j,4.2426406871,-1.1778608934,0.0914444884,0.0914444884,0.15508966045029562j
121,-1.6959979020,6.0500000000,-1.1681810394,0.0435903655,0.0435903655,0.07392916849948808j,4.2779960262,-1.1681810394,0.0871807311,0.0871807311,0.14785833699897616j
122,-1.6959979020,6.1000000000,-1.1586551545,0.0415506863,0.0415506863,0.07046987673587939j,4.3133513652,-1.1586551545,0.0831013725,0.0831013725,0.14093975347175877j
123,-1.6959979020,6.1500000000,-1.1492798757,0.0395997119,0.0395997119,0.06716102830509776j,4.3487067043,-1.1492798757,0.0791994238,0.0791994238,0.13432205661019553j
124,-1.6959979020,6.2000000000,-1.1400519365,0.0377340563,0.0377340563,0.06399688039326859j,4.3840620434,-1.1400519365,0.0754681127,0.0754681127,0.12799376078653718j
125,-1.6959979020,6.2500000000,-1.1309681792,0.0359504483,0.0359504483,0.06097188484023429j,4.4194173824,-1.1309681792,0.0719008965,0.0719008965,0.12194376968046858j
126,-1.6959979020,6.3000000000,-1.1220253964,0.0342456425,0.0342456425,0.05808053779321866j,4.4547727215,-1.1220253964,0.0684912850,0.0684912850,0.11616107558643732j
127,-1.6959979020,6.3500000000,-1.1132205296,0.0326165335,0.0326165335,0.05531757238280422j,4.4901280605,-1.1132205296,0.0652330670,0.0652330670,0.11063514476560844j
128,-1.6959979020,6.4000000000,-1.1045505941,0.0310601117,0.0310601117,0.05267788430367271j,4.5254833996,-1.1045505941,0.0621202234,0.0621202234,0.10535576860734543j
129,-1.6959979020,6.4500000000,-1.0960126774,0.0295734624,0.0295734624,0.050156530188347474j,4.5608387387,-1.0960126774,0.0591469248,0.0591469248,0.10031306037669495j
130,-1.6959979020,6.5000000000,-1.0876039382,0.0281537646,0.0281537646,0.04774872568866348j,4.5961940777,-1.0876039382,0.0563075292,0.0563075292,0.09549745137732696j
131,-1.6959979020,6.5500000000,-1.0793216053,0.0267982898,0.0267982898,0.04544984329719105j,4.6315494168,-1.0793216053,0.0535965796,0.0535965796,0.0908996865943821j
132,-1.6959979020,6.6000000000,-1.0711629757,0.0255044006,0.0255044006,0.04325540993869485j,4.6669047558,-1.0711629757,0.0510088012,0.0510088012,0.0865108198773897j
133,-1.6959979020,6.6500000000,-1.0631254139,0.0242695491,0.0242695491,0.041161104359530055j,4.7022600949,-1.0631254139,0.0485390982,0.0485390982,0.08232220871906011j
134,-1.6959979020,6.7000000000,-1.0552063499,0.0230912752,0.0230912752,0.03916275434140873j,4.7376154339,-1.0552063499,0.0461825505,0.0461825505,0.07832550868281746j
135,-1.6959979020,6.7500000000,-1.0474032782,0.0219672051,0.0219672051,0.037256333763851915j,4.7729707730,-1.0474032782,0.0439344102,0.0439344102,0.07451266752770383j
136,-1.6959979020,6.8000000000,-1.0397137564,0.0208950492,0.0208950492,0.035437959538045564j,4.8083261121,-1.0397137564,0.0417900983,0.0417900983,0.07087591907609113j
137,-1.6959979020,6.8500000000,-1.0321354032,0.0198726003,0.0198726003,0.03370388843302478j,4.8436814511,-1.0321354032,0.0397452006,0.0397452006,0.06740777686604955j
138,-1.6959979020,6.9000000000,-1.0246658977,0.0188977320,0.0188977320,0.032050513813653835j,4.8790367902,-1.0246658977,0.0377954640,0.0377954640,0.06410102762730767j
139,-1.6959979020,6.9500000000,-1.0173029776,0.0179683962,0.0179683962,0.030474362308288528j,4.9143921292,-1.0173029776,0.0359367925,0.0359367925,0.060948724616577056j
140,-1.6959979020,7.0000000000,-1.0100444377,0.0170826216,0.0170826216,0.02897209042243551j,4.9497474683,-1.0100444377,0.0341652432,0.0341652432,0.05794418084487102j
141,-1.6959979020,7.0500000000,-1.0028881286,0.0162385113,0.0162385113,0.027540481113538136j,4.9851028074,-1.0028881286,0.0324770226,0.0324770226,0.05508096222707627j
142,-1.6959979020,7.1000000000,-0.9958319554,0.0154342410,0.0154342410,0.02617644034070501j,5.0204581464,-0.9958319554,0.0308684820,0.0308684820,0.05235288068141002j
143,-1.6959979020,7.1500000000,-0.9888738761,0.0146680568,0.0146680568,0.02487699360167931j,5.0558134855,-0.9888738761,0.0293361136,0.0293361136,0.04975398720335862j
144,-1.6959979020,7.2000000000,-0.9820119003,0.0139382734,0.0139382734,0.023639282468679468j,5.0911688245,-0.9820119003,0.0278765468,0.0278765468,0.047278564937358936j
145,-1.6959979020,7.2500000000,-0.9752440878,0.0132432718,0.0132432718,0.02246056113310214j,5.1265241636,-0.9752440878,0.0264865435,0.0264865435,0.04492112226620428j
146,-1.6959979020,7.3000000000,-0.9685685475,0.0125814973,0.0125814973,0.021338192968779285j,5.1618795027,-0.9685685475,0.0251629945,0.0251629945,0.04267638593755857j
147,-1.6959979020,7.3500000000,-0.9619834359,0.0119514577,0.0119514577,0.020269647121548287j,5.1972348417,-0.9619834359,0.0239029153,0.0239029153,0.040539294243096574j
148,-1.6959979020,7.4000000000,-0.9554869557,0.0113517211,0.0113517211,0.01925249513292723j,5.2325901808,-0.9554869557,0.0227034422,0.0227034422,0.03850499026585446j
149,-1.6959979020,7.4500000000,-0.9490773793,0.0107809219,0.0107809219,0.018284420999605113j,5.2679455198,-0.9490773793,0.0215618439,0.0215618439,0.036568841999210226j
150,-1.6959979020,7.5000000000,-0.9427530022,0.0102377439,0.0102377439,0.01736319216392311j,5.3033008589,-0.9427530022,0.0204754878,0.0204754878,0.03472638432784622j
151,-1.6959979020,7.5500000000,-0.9365121285,0.0097209144,0.0097209144,0.01648665046415907j,5.3386561980,-0.9365121285,0.0194418288,0.0194418288,0.03297330092831814j
152,-1.6959979020,7.6000000000,-0.9303531341,0.0092292239,0.0092292239,0.015652744322633312j,5.3740115370,-0.9303531341,0.0184584477,0.0184584477,0.031305488645266624j
153,-1.6959979020,7.6500000000,-0.9242744352,0.0087615134,0.0087615134,0.014859508383354961j,5.4093668761,-0.9242744352,0.0175230268,0.0175230268,0.029719016766709922j
154,-1.6959979020,7.7000000000,-0.9182744872,0.0083166733,0.0083166733,0.01410506045326884j,5.4447222151,-0.9182744872,0.0166333466,0.0166333466,0.02821012090653768j
155,-1.6959979020,7.7500000000,-0.9123517836,0.0078936410,0.0078936410,0.013387598509752713j,5.4800775542,-0.9123517836,0.0157872819,0.0157872819,0.026775197019505426j
156,-1.6959979020,7.8000000000,-0.9065048550,0.0074913995,0.0074913995,0.012705397775774832j,5.5154328933,-0.9065048550,0.0149827989,0.0149827989,0.025410795551549663j
