,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
50,-3.7109787583,2.5000000000,-5.0338017356,0.9286843518,0.9286843518,3.4463279027641587j,1.7677669530,-5.0338017356,1.8573687036,1.8573687036,6.892655805528317j
51,-3.7109787583,2.5500000000,-4.9666076630,0.9004250547,0.9004250547,3.3414582513756557j,1.8031222920,-4.9666076630,1.8008501094,1.8008501094,6.682916502751311j
52,-3.7109787583,2.6000000000,-4.9000105153,0.8722708079,0.8722708079,3.2369784396317933j,1.8384776311,-4.9000105153,1.7445416158,1.7445416158,6.473956879263587j
53,-3.7109787583,2.6500000000,-4.8340602752,0.8442631355,0.8442631355,3.1330425620923363j,1.8738329701,-4.8340602752,1.6885262709,1.6885262709,6.266085124184673j
54,-3.7109787583,2.7000000000,-4.7688036173,0.8164430060,0.8164430060,3.029802652490603j,1.9091883092,-4.7688036173,1.6328860119,1.6328860119,6.059605304981206j
55,-3.7109787583,2.7500000000,-4.7042836650,0.7888506102,0.7888506102,2.9274078578926805j,1.9445436483,-4.7042836650,1.5777012204,1.5777012204,5.854815715785361j
56,-3.7109787583,2.8000000000,-4.6405399065,0.7615251301,0.7615251301,2.826003581576876j,1.9798989873,-4.6405399065,1.5230502601,1.5230502601,5.652007163153752j
57,-3.7109787583,2.8500000000,-4.5776082093,0.7345045282,0.7345045282,2.725730701888623j,2.0152543264,-4.5776082093,1.4690090563,1.4690090563,5.451461403777246j
58,-3.7109787583,2.9000000000,-4.5155208538,0.7078253469,0.7078253469,2.6267248268056775j,2.0506096654,-4.5155208538,1.4156506937,1.4156506937,5.253449653611355j
59,-3.7109787583,2.9500000000,-4.4543065846,0.6815225198,0.6815225198,2.5291155941363144j,2.0859650045,-4.4543065846,1.3630450395,1.3630450395,5.058231188272629j
60,-3.7109787583,3.0000000000,-4.3939909958,0.6556293490,0.6556293490,2.433026587562979j,2.1213203436,-4.3939909958,1.3112586981,1.3112586981,4.866053175125958j
61,-3.7109787583,3.0500000000,-4.3345962909,0.6301772201,0.6301772201,2.338574277573632j,2.1566756826,-4.3345962909,1.2603544401,1.2603544401,4.677148555147264j
62,-3.7109787583,3.1000000000,-4.2761404941,0.6051949946,0.6051949946,2.2458657697124464j,2.1920310217,-4.2761404941,1.2103899893,1.2103899893,4.491731539424893j
63,-3.7109787583,3.1500000000,-4.2186390454,0.5807096039,0.5807096039,2.1550010046992094j,2.2273863607,-4.2186390454,1.1614192077,1.1614192077,4.310002009398419j
64,-3.7109787583,3.2000000000,-4.1621043427,0.5567456861,0.5567456861,2.0660714150130133j,2.2627416998,-4.1621043427,1.1134913723,1.1134913723,4.132142830026027j
65,-3.7109787583,3.2500000000,-4.1065458782,0.5333255124,0.5333255124,1.9791596476002584j,2.2980970389,-4.1065458782,1.0666510247,1.0666510247,3.958319295200517j
66,-3.7109787583,3.3000000000,-4.0519703815,0.5104689335,0.5104689335,1.894339368824924j,2.3334523779,-4.0519703815,1.0209378669,1.0209378669,3.788678737649848j
67,-3.7109787583,3.3500000000,-3.9983819712,0.4881933498,0.4881933498,1.8116751512136522j,2.3688077170,-3.9983819712,0.9763866997,0.9763866997,3.6233503024273044j
68,-3.7109787583,3.4000000000,-3.9457823103,0.4665137024,0.4665137024,1.7312224401631602j,2.4041630560,-3.9457823103,0.9330274049,0.9330274049,3.4624448803263204j
69,-3.7109787583,3.4500000000,-3.8941715708,0.4454429896,0.4454429896,1.6530294724322003j,2.4395183951,-3.8941715708,0.8908859792,0.8908859792,3.3060589448644007j
70,-3.7109787583,3.5000000000,-3.8435463441,0.4249909049,0.4249909049,1.5771322204797937j,2.4748737342,-3.8435463441,0.8499818098,0.8499818098,3.1542644409595875j
71,-3.7109787583,3.5500000000,-3.7939017131,0.4051650451,0.4051650451,1.503558876010266j,2.5102290732,-3.7939017131,0.8103300902,0.8103300902,3.007117752020532j
72,-3.7109787583,3.6000000000,-3.7452311226,0.3859708131,0.3859708131,1.4323294888253661j,2.5455844123,-3.7452311226,0.7719416262,0.7719416262,2.8646589776507323j
73,-3.7109787583,3.6500000000,-3.6975263663,0.3674113928,0.3674113928,1.363455874404938j,2.5809397513,-3.6975263663,0.7348227857,0.7348227857,2.726911748809876j
74,-3.7109787583,3.7000000000,-3.6507777427,0.3494878436,0.3494878436,1.2969419640385387j,2.6162950904,-3.6507777427,0.6989756873,0.6989756873,2.5938839280770773j
75,-3.7109787583,3.7500000000,-3.6049742066,0.3321992058,0.3321992058,1.2327841964177166j,2.6516504294,-3.6049742066,0.6643984117,0.6643984117,2.4655683928354333j
76,-3.7109787583,3.8000000000,-3.5601035163,0.3155426155,0.3155426155,1.1709719435456096j,2.6870057685,-3.5601035163,0.6310852310,0.6310852310,2.3419438870912193j
77,-3.7109787583,3.8500000000,-3.5161526447,0.2995136124,0.2995136124,1.1114886536140334j,2.7223611076,-3.5161526447,0.5990272249,0.5990272249,2.2229773072280667j
78,-3.7109787583,3.9000000000,-3.4731077081,0.2841061295,0.2841061295,1.0543118118310861j,2.7577164466,-3.4731077081,0.5682122591,0.5682122591,2.1086236236621723j
79,-3.7109787583,3.9500000000,-3.4309530551,0.2693119044,0.2693119044,0.9994107567580904j,2.7930717857,-3.4309530551,0.5386238089,0.5386238089,1.9988215135161809j
80,-3.7109787583,4.0000000000,-3.3896729971,0.2551217195,0.2551217195,0.9467512818796088j,2.8284271247,-3.3896729971,0.5102434390,0.5102434390,1.8935025637592175j
81,-3.7109787583,4.0500000000,-3.3492512858,0.2415251015,0.2415251015,0.89629452127535j,2.8637824638,-3.3492512858,0.4830502030,0.4830502030,1.7925890425507j
82,-3.7109787583,4.1000000000,-3.3096712176,0.2285104545,0.2285104545,0.8479974428629334j,2.8991378029,-3.3096712176,0.4570209091,0.4570209091,1.6959948857258669j
83,-3.7109787583,4.1500000000,-3.2709157323,0.2160651908,0.2160651908,0.801813333611619j,2.9344931419,-3.2709157323,0.4321303817,0.4321303817,1.603626667223238j
84,-3.7109787583,4.2000000000,-3.2329675023,0.2041758582,0.2041758582,0.7576922726681193j,2.9698484810,-3.2329675023,0.4083517164,0.4083517164,1.5153845453362387j
85,-3.7109787583,4.2500000000,-3.1958090157,0.1928282632,0.1928282632,0.7155815888943079j,3.0052038200,-3.1958090157,0.3856565265,0.3856565265,1.4311631777886158j
86,-3.7109787583,4.3000000000,-3.1594232347,0.1820079852,0.1820079852,0.6754277668420334j,3.0405591591,-3.1594232347,0.3640159704,0.3640159704,1.3508555336840669j
87,-3.7109787583,4.3500000000,-3.1237920478,0.1716993859,0.1716993859,0.6371727737417472j,3.0759144982,-3.1237920478,0.3433987717,0.3433987717,1.2743455474834944j
88,-3.7109787583,4.4000000000,-3.0888976461,0.1618866195,0.1618866195,0.6007578063679336j,3.1112698372,-3.0888976461,0.3237732391,0.3237732391,1.2015156127358673j
89,-3.7109787583,4.4500000000,-3.0547224651,0.1525536522,0.1525536522,0.5661233628319318j,3.1466251763,-3.0547224651,0.3051073044,0.3051073044,1.1322467256638635j
90,-3.7109787583,4.5000000000,-3.0212490655,0.1436842399,0.1436842399,0.5332091621570457j,3.1819805153,-3.0212490655,0.2873684798,0.2873684798,1.0664183243140914j
91,-3.7109787583,4.5500000000,-2.9884601760,0.1352620151,0.1352620151,0.5019544646933017j,3.2173358544,-2.9884601760,0.2705240301,0.2705240301,1.0039089293866035j
92,-3.7109787583,4.6000000000,-2.9563387312,0.1272705659,0.1272705659,0.4722983667481134j,3.2526911935,-2.9563387312,0.2545411319,0.2545411319,0.9445967334962267j
93,-3.7109787583,4.6500000000,-2.9248679042,0.1196935090,0.1196935090,0.4441800695735183j,3.2880465325,-2.9248679042,0.2393870181,0.2393870181,0.8883601391470366j
94,-3.7109787583,4.7000000000,-2.8940312926,0.1125146525,0.1125146525,0.4175394853365503j,3.3234018716,-2.8940312926,0.2250293050,0.2250293050,0.8350789706731006j
95,-3.7109787583,4.7500000000,-2.8638129027,0.1057180229,0.1057180229,0.3923173371964503j,3.3587572106,-2.8638129027,0.2114360457,0.2114360457,0.7846346743929006j
96,-3.7109787583,4.8000000000,-2.8341963091,0.0992873973,0.0992873973,0.3684534222921895j,3.3941125497,-2.8341963091,0.1985747946,0.1985747946,0.736906844584379j
97,-3.7109787583,4.8500000000,-2.8051658793,0.0932070980,0.0932070980,0.34588956084171774j,3.4294678888,-2.8051658793,0.1864141960,0.1864141960,0.6917791216834355j
98,-3.7109787583,4.9000000000,-2.7767063196,0.0874617403,0.0874617403,0.32456866030739784j,3.4648232278,-2.7767063196,0.1749234805,0.1749234805,0.6491373206147957j
99,-3.7109787583,4.9500000000,-2.7488026857,0.0820362674,0.0820362674,0.30443484567739115j,3.5001785669,-2.7488026857,0.1640725348,0.1640725348,0.6088696913547823j
100,-3.7109787583,5.0000000000,-2.7214403896,0.0769159807,0.0769159807,0.28543357048526324j,3.5355339059,-2.7214403896,0.1538319614,0.1538319614,0.5708671409705265j
101,-3.7109787583,5.0500000000,-2.6946052048,0.0720865646,0.0720865646,0.2675117098481867j,3.5708892450,-2.6946052048,0.1441731291,0.1441731291,0.5350234196963733j
102,-3.7109787583,5.1000000000,-2.6682832687,0.0675341071,0.0675341071,0.25061763681810234j,3.6062445841,-2.6682832687,0.1350682142,0.1350682142,0.5012352736362047j
103,-3.7109787583,5.1500000000,-2.6424614388,0.0632452988,0.0632452988,0.23470196058036252j,3.6415999231,-2.6424614388,0.1264905977,0.1264905977,0.46940392116072505j
104,-3.7109787583,5.2000000000,-2.6171263328,0.0592069418,0.0592069418,0.21971570318740963j,3.6769552622,-2.6171263328,0.1184138835,0.1184138835,0.43943140637481926j
105,-3.7109787583,5.2500000000,-2.5922650505,0.0554063509,0.0554063509,0.2056117912089845j,3.7123106012,-2.5922650505,0.1108127018,0.1108127018,0.411223582417969j
106,-3.7109787583,5.3000000000,-2.5678651818,0.0518313581,0.0518313581,0.19234506906864987j,3.7476659403,-2.5678651818,0.1036627163,0.1036627163,0.38469013813729974j
107,-3.7109787583,5.3500000000,-2.5439146713,0.0484702464,0.0484702464,0.17987205492709757j,3.7830212793,-2.5439146713,0.0969404929,0.0969404929,0.35974410985419514j
108,-3.7109787583,5.4000000000,-2.5204018131,0.0453117503,0.0453117503,0.16815094298826003j,3.8183766184,-2.5204018131,0.0906235007,0.0906235007,0.33630188597652005j
109,-3.7109787583,5.4500000000,-2.4973152449,0.0423450544,0.0423450544,0.1571415974361969j,3.8537319575,-2.4973152449,0.0846901088,0.0846901088,0.3142831948723938j
110,-3.7109787583,5.5000000000,-2.4746439411,0.0395597896,0.0395597896,0.14680553898314633j,3.8890872965,-2.4746439411,0.0791195793,0.0791195793,0.29361107796629266j
111,-3.7109787583,5.5500000000,-2.4523772897,0.0369460623,0.0369460623,0.13710605233880754j,3.9244426356,-2.4523772897,0.0738921246,0.0738921246,0.2742121046776151j
112,-3.7109787583,5.6000000000,-2.4305051283,0.0344944593,0.0344944593,0.12800820570610325j,3.9597979746,-2.4305051283,0.0689889186,0.0689889186,0.2560164114122065j
113,-3.7109787583,5.6500000000,-2.4090170838,0.0321957804,0.0321957804,0.11947785702562003j,3.9951533137,-2.4090170838,0.0643915607,0.0643915607,0.23895571405124005j
114,-3.7109787583,5.7000000000,-2.3879034043,0.0300413755,0.0300413755,0.11148290618035439j,4.0305086528,-2.3879034043,0.0600827509,0.0600827509,0.22296581236070878j
115,-3.7109787583,5.7500000000,-2.3671546363,0.0280230009,0.0280230009,0.10399276122228661j,4.0658639918,-2.3671546363,0.0560460019,0.0560460019,0.20798552244457322j
116,-3.7109787583,5.8000000000,-2.3467616157,0.0261328086,0.0261328086,0.09697829764662885j,4.1012193309,-2.3467616157,0.0522656172,0.0522656172,0.1939565952932577j
117,-3.7109787583,5.8500000000,-2.3267154601,0.0243633341,0.0243633341,0.09041181540340924j,4.1365746699,-2.3267154601,0.0487266682,0.0487266682,0.18082363080681849j
118,-3.7109787583,5.9000000000,-2.3070075602,0.0227074849,0.0227074849,0.08426699414735538j,4.1719300090,-2.3070075602,0.0454149698,0.0454149698,0.16853398829471075j
119,-3.7109787583,5.9500000000,-2.2876295711,0.0211585278,0.0211585278,0.07851884717627504j,4.2072853481,-2.2876295711,0.0423170556,0.0423170556,0.15703769435255008j
120,-3.7109787583,6.0000000000,-2.2685736201,0.0197101410,0.0197101410,0.07314391458833766j,4.2426406871,-2.2685736201,0.0394202820,0.0394202820,0.14628782917667532j
121,-3.7109787583,6.0500000000,-2.2498317351,0.0183562264,0.0183562264,0.06811956628418754j,4.2779960262,-2.2498317351,0.0367124528,0.0367124528,0.13623913256837508j
122,-3.7109787583,6.1000000000,-2.2313962191,0.0170910228,0.0170910228,0.06342442242967365j,4.3133513652,-2.2313962191,0.0341820455,0.0341820455,0.1268488448593473j
123,-3.7109787583,6.1500000000,-2.2132597062,0.0159091076,0.0159091076,0.059038360546635006j,4.3487067043,-2.2132597062,0.0318182153,0.0318182153,0.11807672109327001j
124,-3.7109787583,6.2000000000,-2.1954150548,0.0148053540,0.0148053540,0.054942354256630736j,4.3840620434,-2.1954150548,0.0296107080,0.0296107080,0.10988470851326147j
125,-3.7109787583,6.2500000000,-2.1778553412,0.0137749175,0.0137749175,0.05111842637967746j,4.4194173824,-2.1778553412,0.0275498351,0.0275498351,0.10223685275935492j
126,-3.7109787583,6.3000000000,-2.1605738513,0.0128132242,0.0128132242,0.047549602722336375j,4.4547727215,-2.1605738513,0.0256264483,0.0256264483,0.09509920544467275j
127,-3.7109787583,6.3500000000,-2.1435640741,0.0119159579,0.0119159579,0.04421986671018831j,4.4901280605,-2.1435640741,0.0238319158,0.0238319158,0.08843973342037662j
128,-3.7109787583,6.4000000000,-2.1268197384,0.0110790584,0.0110790584,0.04111415029092094j,4.5254833996,-2.1268197384,0.0221581167,0.0221581167,0.08222830058184188j
129,-3.7109787583,6.4500000000,-2.1103348810,0.0102987228,0.0102987228,0.03821834147720626j,4.5608387387,-2.1103348810,0.0205974456,0.0205974456,0.07643668295441251j
130,-3.7109787583,6.5000000000,-2.0941033413,0.0095712897,0.0095712897,0.03551885276165063j,4.5961940777,-2.0941033413,0.0191425794,0.0191425794,0.07103770552330126j
131,-3.7109787583,6.5500000000,-2.0781193534,0.0088933593,0.0088933593,0.03300306763682866j,4.6315494168,-2.0781193534,0.0177867187,0.0177867187,0.06600613527365733j
132,-3.7109787583,6.6000000000,-2.0623773217,0.0082617333,0.0082617333,0.030659116728844728j,4.6669047558,-2.0623773217,0.0165234666,0.0165234666,0.061318233457689456j
133,-3.7109787583,6.6500000000,-2.0468718155,0.0076734041,0.0076734041,0.028475839546686373j,4.7022600949,-2.0468718155,0.0153468082,0.0153468082,0.056951679093372745j
134,-3.7109787583,6.7000000000,-2.0315975624,0.0071255454,0.0071255454,0.026442747597821246j,4.7376154339,-2.0315975624,0.0142510908,0.0142510908,0.05288549519564249j
135,-3.7109787583,6.7500000000,-2.0165494439,0.0066155024,0.0066155024,0.02454998888665871j,4.7729707730,-2.0165494439,0.0132310048,0.0132310048,0.04909997777331742j
136,-3.7109787583,6.8000000000,-2.0017224892,0.0061407826,0.0061407826,0.02278831380159181j,4.8083261121,-2.0017224892,0.0122815652,0.0122815652,0.04557662760318362j
137,-3.7109787583,6.8500000000,-1.9871120064,0.0056990668,0.0056990668,0.021149115680664392j,4.8436814511,-1.9871120064,0.0113981335,0.0113981335,0.042298231361328785j
138,-3.7109787583,6.9000000000,-1.9727132364,0.0052881485,0.0052881485,0.019624206834916814j,4.8790367902,-1.9727132364,0.0105762970,0.0105762970,0.03924841366983363j
139,-3.7109787583,6.9500000000,-1.9585215477,0.0049059598,0.0049059598,0.018205912717098104j,4.9143921292,-1.9585215477,0.0098119197,0.0098119197,0.03641182543419621j
140,-3.7109787583,7.0000000000,-1.9445325131,0.0045505734,0.0045505734,0.01688708105074206j,4.9497474683,-1.9445325131,0.0091011467,0.0091011467,0.03377416210148412j
141,-3.7109787583,7.0500000000,-1.9307418298,0.0042201836,0.0042201836,0.015661011809267572j,4.9851028074,-1.9307418298,0.0084403673,0.0084403673,0.031322023618535144j
142,-3.7109787583,7.1000000000,-1.9171453151,0.0039131001,0.0039131001,0.014521431180681233j,5.0204581464,-1.9171453151,0.0078262001,0.0078262001,0.029042862361362467j
143,-3.7109787583,7.1500000000,-1.9037389024,0.0036277402,0.0036277402,0.01346246678545282j,5.0558134855,-1.9037389024,0.0072554804,0.0072554804,0.02692493357090564j
144,-3.7109787583,7.2000000000,-1.8905186371,0.0033626234,0.0033626234,0.01247862411209873j,5.0911688245,-1.8905186371,0.0067252469,0.0067252469,0.02495724822419746j
145,-3.7109787583,7.2500000000,-1.8774806954,0.0031163671,0.0031163671,0.011564772260529089j,5.1265241636,-1.8774806954,0.0062327343,0.0062327343,0.023129544521058178j
146,-3.7109787583,7.3000000000,-1.8646214642,0.0028876882,0.0028876882,0.010716149682710145j,5.1618795027,-1.8646214642,0.0057753765,0.0057753765,0.02143229936542029j
147,-3.7109787583,7.3500000000,-1.8519371459,0.0026753605,0.0026753605,0.009928205982037712j,5.1972348417,-1.8519371459,0.0053507210,0.0053507210,0.019856411964075425j
148,-3.7109787583,7.4000000000,-1.8394241985,0.0024782536,0.0024782536,0.009196746343553563j,5.2325901808,-1.8394241985,0.0049565071,0.0049565071,0.018393492687107126j
149,-3.7109787583,7.4500000000,-1.8270791750,0.0022953117,0.0022953117,0.008517852852686757j,5.2679455198,-1.8270791750,0.0045906233,0.0045906233,0.017035705705373515j
150,-3.7109787583,7.5000000000,-1.8148987196,0.0021255491,0.0021255491,0.007887867423625069j,5.3033008589,-1.8148987196,0.0042510981,0.0042510981,0.015775734847250138j
151,-3.7109787583,7.5500000000,-1.8028795654,0.0019680457,0.0019680457,0.0073033756662457j,5.3386561980,-1.8028795654,0.0039360913,0.0039360913,0.0146067513324914j
152,-3.7109787583,7.6000000000,-1.7910185309,0.0018219430,0.0018219430,0.006761191651645888j,5.3740115370,-1.7910185309,0.0036438859,0.0036438859,0.013522383303291776j
153,-3.7109787583,7.6500000000,-1.7793125179,0.0016864401,0.0016864401,0.006258343536046209j,5.4093668761,-1.7793125179,0.0033728803,0.0033728803,0.012516687072092417j
154,-3.7109787583,7.7000000000,-1.7677585975,0.0015607959,0.0015607959,0.005792080318367736j,5.4447222151,-1.7677585975,0.0031215917,0.0031215917,0.011584160636735471j
155,-3.7109787583,7.7500000000,-1.7563537938,0.0014443110,0.0014443110,0.005359807581944952j,5.4800775542,-1.7563537938,0.0028886221,0.0028886221,0.010719615163889903j
156,-3.7109787583,7.8000000000,-1.7450951823,0.0013363331,0.0013363331,0.004959103637143833j,5.5154328933,-1.7450951823,0.0026726661,0.0026726661,0.009918207274287666j
157,-3.7109787583,7.8500000000,-1.7339799709,0.0012362575,0.0012362575,0.004587725494123455j,5.5507882323,-1.7339799709,0.0024725151,0.0024725151,0.00917545098824691j
