,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
24,-3.3679863000,1.2000000000,-6.1409399534,1.4896779320,1.4896779320,5.017214866295272j,0.8485281374,-6.1409399534,2.9793558640,2.9793558640,10.034429732590544j
25,-3.3679863000,1.2500000000,-6.0906952478,1.4722449517,1.4722449517,4.958500827465226j,0.8838834765,-6.0906952478,2.9444899034,2.9444899034,9.917001654930452j
26,-3.3679863000,1.3000000000,-6.0391062598,1.4541883300,1.4541883300,4.897686372898847j,0.9192388155,-6.0391062598,2.9083766599,2.9083766599,9.795372745797694j
27,-3.3679863000,1.3500000000,-5.9862488747,1.4355214456,1.4355214456,4.834816562115933j,0.9545941546,-5.9862488747,2.8710428912,2.8710428912,9.669633124231867j
28,-3.3679863000,1.4000000000,-5.9322002220,1.4162587427,1.4162587427,4.769940042704919j,0.9899494937,-5.9322002220,2.8325174854,2.8325174854,9.539880085409838j
29,-3.3679863000,1.4500000000,-5.8770384811,1.3964157815,1.3964157815,4.703109221245824j,1.0253048327,-5.8770384811,2.7928315630,2.7928315630,9.406218442491648j
30,-3.3679863000,1.5000000000,-5.8208426830,1.3760092864,1.3760092864,4.634380425265617j,1.0606601718,-5.8208426830,2.7520185728,2.7520185728,9.268760850531233j
31,-3.3679863000,1.5500000000,-5.7636925066,1.3550571904,1.3550571904,4.563814052892886j,1.0960155108,-5.7636925066,2.7101143808,2.7101143808,9.127628105785773j
32,-3.3679863000,1.6000000000,-5.7056680722,1.3335786748,1.3335786748,4.491474706707874j,1.1313708499,-5.7056680722,2.6671573496,2.6671573496,8.982949413415747j
33,-3.3679863000,1.6500000000,-5.6468497308,1.3115942034,1.3115942034,4.4174313080534j,1.1667261890,-5.6468497308,2.6231884067,2.6231884067,8.8348626161068j
34,-3.3679863000,1.7000000000,-5.5873178516,1.2891255490,1.2891255490,4.341757188025612j,1.2020815280,-5.5873178516,2.5782510980,2.5782510980,8.683514376051225j
35,-3.3679863000,1.7500000000,-5.5271526079,1.2661958130,1.2661958130,4.264530151291954j,1.2374368671,-5.5271526079,2.5323916260,2.5323916260,8.529060302583908j
36,-3.3679863000,1.8000000000,-5.4664337620,1.2428294346,1.2428294346,4.185832508925471j,1.2727922061,-5.4664337620,2.4856588692,2.4856588692,8.371665017850942j
37,-3.3679863000,1.8500000000,-5.4052404512,1.2190521905,1.2190521905,4.105751076598334j,1.3081475452,-5.4052404512,2.4381043810,2.4381043810,8.211502153196667j
38,-3.3679863000,1.9000000000,-5.3436509747,1.1948911831,1.1948911831,4.024377134676804j,1.3435028843,-5.3436509747,2.3897823662,2.3897823662,8.048754269353608j
39,-3.3679863000,1.9500000000,-5.2817425833,1.1703748163,1.1703748163,3.9418063471218825j,1.3788582233,-5.2817425833,2.3407496326,2.3407496326,7.883612694243765j
40,-3.3679863000,2.0000000000,-5.2195912404,1.1455327009,1.1455327009,3.858138442756371j,1.4142135624,-5.2195912404,2.2910654018,2.2910654018,7.716276885512742j
41,-3.3679863000,2.0500000000,-5.1572715413,1.1203957729,1.1203957729,3.7734776136824153j,1.4495689014,-5.1572715413,2.2407915458,2.2407915458,7.546955227364831j
42,-3.3679863000,2.1000000000,-5.0948563880,1.0949960838,1.0949960838,3.687931808892351j,1.4849242405,-5.0948563880,2.1899921677,2.1899921677,7.375863617784702j
43,-3.3679863000,2.1500000000,-5.0324168283,1.0693667347,1.0693667347,3.6016125122329328j,1.5202795796,-5.0324168283,2.1387334695,2.1387334695,7.2032250244658655j
44,-3.3679863000,2.2000000000,-4.9700218918,1.0435418025,1.0435418025,3.514634494137076j,1.5556349186,-4.9700218918,2.0870836049,2.0870836049,7.029268988274152j
45,-3.3679863000,2.2500000000,-4.9077384215,1.0175562320,1.0175562320,3.4271154489201527j,1.5909902577,-4.9077384215,2.0351124640,2.0351124640,6.8542308978403055j
46,-3.3679863000,2.3000000000,-4.8456309152,0.9914457153,0.9914457153,3.3391755863887256j,1.6263455967,-4.8456309152,1.9828914306,1.9828914306,6.678351172777451j
47,-3.3679863000,2.3500000000,-4.7837613811,0.9652465571,0.9652465571,3.250937180451493j,1.6617009358,-4.7837613811,1.9304931142,1.9304931142,6.501874360902986j
48,-3.3679863000,2.4000000000,-4.7221892048,0.9389955293,0.9389955293,3.162524078314877j,1.6970562748,-4.7221892048,1.8779910585,1.8779910585,6.325048156629754j
49,-3.3679863000,2.4500000000,-4.6609710319,0.9127297147,0.9127297147,3.0740611747377637j,1.7324116139,-4.6609710319,1.8254594294,1.8254594294,6.1481223494755275j
50,-3.3679863000,2.5000000000,-4.6001606647,0.8864863425,0.8864863425,2.985673856618259j,1.7677669530,-4.6001606647,1.7729726850,1.7729726850,5.971347713236518j
51,-3.3679863000,2.5500000000,-4.5398089756,0.8603026158,0.8603026158,2.897487423935678j,1.8031222920,-4.5398089756,1.7206052316,1.7206052316,5.794974847871356j
52,-3.3679863000,2.6000000000,-4.4799638353,0.8342155352,0.8342155352,2.809626493668632j,1.8384776311,-4.4799638353,1.6684310703,1.6684310703,5.619252987337264j
53,-3.3679863000,2.6500000000,-4.4206700587,0.8082617182,0.8082617182,2.7222143938294976j,1.8738329701,-4.4206700587,1.6165234365,1.6165234365,5.444428787658995j
54,-3.3679863000,2.7000000000,-4.3619693673,0.7824772194,0.7824772194,2.6353725550609037j,1.9091883092,-4.3619693673,1.5649544388,1.5649544388,5.2707451101218075j
55,-3.3679863000,2.7500000000,-4.3039003674,0.7568973506,0.7568973506,2.549219907471611j,1.9445436483,-4.3039003674,1.5137947013,1.5137947013,5.098439814943222j
56,-3.3679863000,2.8000000000,-4.2464985463,0.7315565061,0.7315565061,2.4638722903383607j,1.9798989873,-4.2464985463,1.4631130123,1.4631130123,4.9277445806767215j
57,-3.3679863000,2.8500000000,-4.1897962832,0.7064879932,0.7064879932,2.379441882221211j,2.0152543264,-4.1897962832,1.4129759864,1.4129759864,4.758883764442422j
58,-3.3679863000,2.9000000000,-4.1338228772,0.6817238712,0.6817238712,2.296036658639094j,2.0506096654,-4.1338228772,1.3634477424,1.3634477424,4.592073317278188j
59,-3.3679863000,2.9500000000,-4.0786045885,0.6572948008,0.6572948008,2.2137598840391313j,2.0859650045,-4.0786045885,1.3145896015,1.3145896015,4.4275197680782625j
60,-3.3679863000,3.0000000000,-4.0241646960,0.6332299048,0.6332299048,2.1327096441352227j,2.1213203436,-4.0241646960,1.2664598096,1.2664598096,4.265419288270445j
61,-3.3679863000,3.0500000000,-3.9705235659,0.6095566434,0.6095566434,2.0529784239494293j,2.1566756826,-3.9705235659,1.2191132867,1.2191132867,4.105956847898859j
62,-3.3679863000,3.1000000000,-3.9176987337,0.5863007032,0.5863007032,1.9746527360805253j,2.1920310217,-3.9176987337,1.1726014064,1.1726014064,3.9493054721610505j
63,-3.3679863000,3.1500000000,-3.8657049974,0.5634859034,0.5634859034,1.8978128027415984j,2.2273863607,-3.8657049974,1.1269718067,1.1269718067,3.7956256054831967j
64,-3.3679863000,3.2000000000,-3.8145545191,0.5411341175,0.5411341175,1.8225322942150046j,2.2627416998,-3.8145545191,1.0822682350,1.0822682350,3.6450645884300092j
65,-3.3679863000,3.2500000000,-3.7642569366,0.5192652136,0.5192652136,1.7488781253236763j,2.2980970389,-3.7642569366,1.0385304271,1.0385304271,3.4977562506473525j
66,-3.3679863000,3.3000000000,-3.7148194811,0.4978970106,0.4978970106,1.6769103105697227j,2.3334523779,-3.7148194811,0.9957940212,0.9957940212,3.3538206211394455j
67,-3.3679863000,3.3500000000,-3.6662471014,0.4770452533,0.4770452533,1.6066818776354286j,2.3688077170,-3.6662471014,0.9540905066,0.9540905066,3.213363755270857j
68,-3.3679863000,3.4000000000,-3.6185425920,0.4567236031,0.4567236031,1.5382388380245593j,2.4041630560,-3.6185425920,0.9134472061,0.9134472061,3.0764776760491186j
69,-3.3679863000,3.4500000000,-3.5717067249,0.4369436458,0.4369436458,1.4716202128257556j,2.4395183951,-3.5717067249,0.8738872915,0.8738872915,2.9432404256515112j
70,-3.3679863000,3.5000000000,-3.5257383834,0.4177149149,0.4177149149,1.4068581108175608j,2.4748737342,-3.5257383834,0.8354298299,0.8354298299,2.8137162216351217j
71,-3.3679863000,3.5500000000,-3.4806346965,0.3990449295,0.3990449295,1.3439778555161361j,2.5102290732,-3.4806346965,0.7980898589,0.7980898589,2.6879557110322723j
72,-3.3679863000,3.6000000000,-3.4363911731,0.3809392447,0.3809392447,1.2829981572320395j,2.5455844123,-3.4363911731,0.7618784894,0.7618784894,2.565996314464079j
73,-3.3679863000,3.6500000000,-3.3930018354,0.3634015156,0.3634015156,1.223931325791341j,2.5809397513,-3.3930018354,0.7268030311,0.7268030311,2.447862651582682j
74,-3.3679863000,3.7000000000,-3.3504593491,0.3464335705,0.3464335705,1.1667835192758627j,2.6162950904,-3.3504593491,0.6928671410,0.6928671410,2.3335670385517253j
75,-3.3679863000,3.7500000000,-3.3087551518,0.3300354945,0.3300354945,1.1115550239477914j,2.6516504294,-3.3087551518,0.6600709890,0.6600709890,2.2231100478955828j
76,-3.3679863000,3.8000000000,-3.2678795765,0.3142057200,0.3142057200,1.0582405604429348j,2.6870057685,-3.2678795765,0.6284114401,0.6284114401,2.1164811208858696j
77,-3.3679863000,3.8500000000,-3.2278219720,0.2989411244,0.2989411244,1.006829611315252j,2.7223611076,-3.2278219720,0.5978822487,0.5978822487,2.013659222630504j
78,-3.3679863000,3.9000000000,-3.1885708170,0.2842371316,0.2842371316,0.9573067651370254j,2.7577164466,-3.1885708170,0.5684742632,0.5684742632,1.9146135302740508j
79,-3.3679863000,3.9500000000,-3.1501139349,0.2700878919,0.2700878919,0.909652319758155j,2.7930717857,-3.1501139349,0.5401757838,0.5401757838,1.81930463951631j
80,-3.3679863000,4.0000000000,-3.1124383735,0.2564862328,0.2564862328,0.8638421183499476j,2.8284271247,-3.1124383735,0.5129724657,0.5129724657,1.7276842366998952j
81,-3.3679863000,4.0500000000,-3.0755305395,0.2434237927,0.2434237927,0.8198479987418233j,2.8637824638,-3.0755305395,0.4868475853,0.4868475853,1.6396959974836467j
82,-3.3679863000,4.1000000000,-3.0393764704,0.2308912558,0.2308912558,0.7776385863788591j,2.8991378029,-3.0393764704,0.4617825116,0.4617825116,1.5552771727577182j
83,-3.3679863000,4.1500000000,-3.0039618237,0.2188783930,0.2188783930,0.7371794289603756j,2.9344931419,-3.0039618237,0.4377567860,0.4377567860,1.4743588579207512j
84,-3.3679863000,4.2000000000,-2.9692719562,0.2073741667,0.2073741667,0.6984333524004022j,2.9698484810,-2.9692719562,0.4147483334,0.4147483334,1.3968667048008043j
85,-3.3679863000,4.2500000000,-2.9352919982,0.1963668342,0.1963668342,0.6613608072907926j,3.0052038200,-2.9352919982,0.3927336684,0.3927336684,1.3227216145815852j
86,-3.3679863000,4.3000000000,-2.9020069207,0.1858440468,0.1858440468,0.6259202035899813j,3.0405591591,-2.9020069207,0.3716880936,0.3716880936,1.2518404071799627j
87,-3.3679863000,4.3500000000,-2.8694015981,0.1757929454,0.1757929454,0.5920682316328871j,3.0759144982,-2.8694015981,0.3515858907,0.3515858907,1.1841364632657743j
88,-3.3679863000,4.4000000000,-2.8374608636,0.1662002508,0.1662002508,0.5597601679106828j,3.1112698372,-2.8374608636,0.3324005017,0.3324005017,1.1195203358213657j
89,-3.3679863000,4.4500000000,-2.8061695609,0.1570523504,0.1570523504,0.5289501644136162j,3.1466251763,-2.8061695609,0.3141047007,0.3141047007,1.0579003288272324j
90,-3.3679863000,4.5000000000,-2.7755125893,0.1483353779,0.1483353779,0.49959152064400497j,3.1819805153,-2.7755125893,0.2966707558,0.2966707558,0.9991830412880099j
91,-3.3679863000,4.5500000000,-2.7454749448,0.1400352898,0.1400352898,0.4716369376981064j,3.2173358544,-2.7454749448,0.2800705797,0.2800705797,0.9432738753962128j
92,-3.3679863000,4.6000000000,-2.7160417563,0.1321379348,0.1321379348,0.4450387540781257j,3.2526911935,-2.7160417563,0.2642758696,0.2642758696,0.8900775081562514j
93,-3.3679863000,4.6500000000,-2.6871983171,0.1246291183,0.1246291183,0.41974916313182253j,3.2880465325,-2.6871983171,0.2492582367,0.2492582367,0.8394983262636451j
94,-3.3679863000,4.7000000000,-2.6589301127,0.1174946621,0.1174946621,0.39572041222203413j,3.3234018716,-2.6589301127,0.2349893242,0.2349893242,0.7914408244440683j
95,-3.3679863000,4.7500000000,-2.6312228452,0.1107204575,0.1107204575,0.3729049839092311j,3.3587572106,-2.6312228452,0.2214409150,0.2214409150,0.7458099678184622j
96,-3.3679863000,4.8000000000,-2.6040624530,0.1042925144,0.1042925144,0.35125575958066035j,3.3941125497,-2.6040624530,0.2085850287,0.2085850287,0.7025115191613207j
97,-3.3679863000,4.8500000000,-2.5774351286,0.0981970046,0.0981970046,0.3307261660869175j,3.4294678888,-2.5774351286,0.1963940091,0.1963940091,0.661452332173835j
98,-3.3679863000,4.9000000000,-2.5513273325,0.0924203005,0.0924203005,0.3112703060495485j,3.4648232278,-2.5513273325,0.1848406011,0.1848406011,0.622540612099097j
99,-3.3679863000,4.9500000000,-2.5257258052,0.0869490094,0.0869490094,0.29284307258359116j,3.5001785669,-2.5257258052,0.1738980189,0.1738980189,0.5856861451671823j
100,-3.3679863000,5.0000000000,-2.5006175760,0.0817700028,0.0817700028,0.2754002492407893j,3.5355339059,-2.5006175760,0.1635400056,0.1635400056,0.5508004984815786j
101,-3.3679863000,5.0500000000,-2.4759899698,0.0768704421,0.0768704421,0.25889859602111237j,3.5708892450,-2.4759899698,0.1537408843,0.1537408843,0.5177971920422247j
102,-3.3679863000,5.1000000000,-2.4518306127,0.0722378005,0.0722378005,0.24329592232869818j,3.6062445841,-2.4518306127,0.1444756009,0.1444756009,0.48659184465739636j
103,-3.3679863000,5.1500000000,-2.4281274345,0.0678598805,0.0678598805,0.228551147760168j,3.6415999231,-2.4281274345,0.1357197610,0.1357197610,0.457102295520336j
104,-3.3679863000,5.2000000000,-2.4048686707,0.0637248292,0.0637248292,0.21462435161614504j,3.6769552622,-2.4048686707,0.1274496583,0.1274496583,0.4292487032322901j
105,-3.3679863000,5.2500000000,-2.3820428628,0.0598211495,0.0598211495,0.2014768120162773j,3.7123106012,-2.3820428628,0.1196422990,0.1196422990,0.4029536240325546j
106,-3.3679863000,5.3000000000,-2.3596388570,0.0561377092,0.0561377092,0.1890710354823521j,3.7476659403,-2.3596388570,0.1122754184,0.1122754184,0.3781420709647042j
107,-3.3679863000,5.3500000000,-2.3376458023,0.0526637468,0.0526637468,0.17737077782799648j,3.7830212793,-2.3376458023,0.1053274937,0.1053274937,0.35474155565599297j
108,-3.3679863000,5.4000000000,-2.3160531476,0.0493888758,0.0493888758,0.16634105716513836j,3.8183766184,-2.3160531476,0.0987777517,0.0987777517,0.3326821143302767j
109,-3.3679863000,5.4500000000,-2.2948506378,0.0463030862,0.0463030862,0.15594815980144422j,3.8537319575,-2.2948506378,0.0926061723,0.0926061723,0.31189631960288844j
110,-3.3679863000,5.5000000000,-2.2740283095,0.0433967442,0.0433967442,0.14615963976681823j,3.8890872965,-2.2740283095,0.0867934883,0.0867934883,0.29231927953363646j
111,-3.3679863000,5.5500000000,-2.2535764857,0.0406605908,0.0406605908,0.13694431266592777j,3.9244426356,-2.2535764857,0.0813211815,0.0813211815,0.27388862533185554j
112,-3.3679863000,5.6000000000,-2.2334857707,0.0380857382,0.0380857382,0.12827224451331193j,3.9597979746,-2.2334857707,0.0761714764,0.0761714764,0.25654448902662386j
113,-3.3679863000,5.6500000000,-2.2137470440,0.0356636653,0.0356636653,0.12011473616509043j,3.9951533137,-2.2137470440,0.0713273306,0.0713273306,0.24022947233018085j
114,-3.3679863000,5.7000000000,-2.1943514540,0.0333862118,0.0333862118,0.11244430391920533j,4.0305086528,-2.1943514540,0.0667724236,0.0667724236,0.22488860783841066j
115,-3.3679863000,5.7500000000,-2.1752904119,0.0312455715,0.0312455715,0.10523465681479538j,4.0658639918,-2.1752904119,0.0624911430,0.0624911430,0.21046931362959076j
116,-3.3679863000,5.8000000000,-2.1565555849,0.0292342849,0.0292342849,0.09846067111956855j,4.1012193309,-2.1565555849,0.0584685699,0.0584685699,0.1969213422391371j
117,-3.3679863000,5.8500000000,-2.1381388896,0.0273452307,0.0273452307,0.09209836245533452j,4.1365746699,-2.1381388896,0.0546904615,0.0546904615,0.18419672491066905j
118,-3.3679863000,5.9000000000,-2.1200325071,0.0255716250,0.0255716250,0.0861248827588398j,4.1719300090,-2.1200325071,0.0511432501,0.0511432501,0.1722497655176796j
119,-3.3679863000,5.9500000000,-2.1022288631,0.0239070061,0.0239070061,0.08051846887220955j,4.2072853481,-2.1022288631,0.0478140121,0.0478140121,0.1610369377444191j
120,-3.3679863000,6.0000000000,-2.0847205247,0.0223451916,0.0223451916,0.07525829914924481j,4.2426406871,-2.0847205247,0.0446903832,0.0446903832,0.15051659829848962j
121,-3.3679863000,6.0500000000,-2.0675003379,0.0208803210,0.0208803210,0.07032463502777983j,4.2779960262,-2.0675003379,0.0417606420,0.0417606420,0.14064927005555966j
122,-3.3679863000,6.1000000000,-2.0505613640,0.0195068239,0.0195068239,0.06569871560624287j,4.3133513652,-2.0505613640,0.0390136478,0.0390136478,0.13139743121248573j
123,-3.3679863000,6.1500000000,-2.0338968732,0.0182194099,0.0182194099,0.061362723011282316j,4.3487067043,-2.0338968732,0.0364388198,0.0364388198,0.12272544602256463j
124,-3.3679863000,6.2000000000,-2.0175003378,0.0170130584,0.0170130584,0.05729974757606123j,4.3840620434,-2.0175003378,0.0340261168,0.0340261168,0.11459949515212246j
125,-3.3679863000,6.2500000000,-2.0013654258,0.0158830079,0.0158830079,0.05349375302321315j,4.4194173824,-2.0013654258,0.0317660158,0.0317660158,0.1069875060464263j
126,-3.3679863000,6.3000000000,-1.9854859948,0.0148247461,0.0148247461,0.04992954182138966j,4.4547727215,-1.9854859948,0.0296494922,0.0296494922,0.09985908364277932j
127,-3.3679863000,6.3500000000,-1.9698560855,0.0138339995,0.0138339995,0.04659272086522072j,4.4901280605,-1.9698560855,0.0276679990,0.0276679990,0.09318544173044144j
128,-3.3679863000,6.4000000000,-1.9544699163,0.0129067234,0.0129067234,0.04346966760759979j,4.5254833996,-1.9544699163,0.0258134468,0.0258134468,0.08693933521519959j
129,-3.3679863000,6.4500000000,-1.9393218765,0.0120390920,0.0120390920,0.040547496752434284j,4.5608387387,-1.9393218765,0.0240781839,0.0240781839,0.08109499350486857j
130,-3.3679863000,6.5000000000,-1.9244065217,0.0112274885,0.0112274885,0.03781402760526653j,4.5961940777,-1.9244065217,0.0224549771,0.0224549771,0.07562805521053306j
131,-3.3679863000,6.5500000000,-1.9097185673,0.0104684963,0.0104684963,0.035257752158816165j,4.6315494168,-1.9097185673,0.0209369926,0.0209369926,0.07051550431763233j
132,-3.3679863000,6.6000000000,-1.8952528838,0.0097588889,0.0097588889,0.03286780397763754j,4.6669047558,-1.8952528838,0.0195177777,0.0195177777,0.06573560795527508j
133,-3.3679863000,6.6500000000,-1.8810044911,0.0090956213,0.0090956213,0.030633927937772757j,4.7022600949,-1.8810044911,0.0181912426,0.0181912426,0.061267855875545514j
134,-3.3679863000,6.7000000000,-1.8669685540,0.0084758215,0.0084758215,0.02854645086128612j,4.7376154339,-1.8669685540,0.0169516431,0.0169516431,0.05709290172257224j
135,-3.3679863000,6.7500000000,-1.8531403767,0.0078967818,0.0078967818,0.02659625307739395j,4.7729707730,-1.8531403767,0.0157935637,0.0157935637,0.0531925061547879j
136,-3.3679863000,6.8000000000,-1.8395153987,0.0073559506,0.0073559506,0.024774740935231614j,4.8083261121,-1.8395153987,0.0147119013,0.0147119013,0.04954948187046323j
137,-3.3679863000,6.8500000000,-1.8260891897,0.0068509246,0.0068509246,0.023073820282176898j,4.8436814511,-1.8260891897,0.0137018493,0.0137018493,0.046147640564353797j
138,-3.3679863000,6.9000000000,-1.8128574457,0.0063794413,0.0063794413,0.021485870916054924j,4.8790367902,-1.8128574457,0.0127588826,0.0127588826,0.04297174183210985j
139,-3.3679863000,6.9500000000,-1.7998159841,0.0059393716,0.0059393716,0.02000372201469377j,4.9143921292,-1.7998159841,0.0118787431,0.0118787431,0.04000744402938754j
140,-3.3679863000,7.0000000000,-1.7869607403,0.0055287127,0.0055287127,0.018620628538765817j,4.9497474683,-1.7869607403,0.0110574253,0.0110574253,0.037241257077531634j
141,-3.3679863000,7.0500000000,-1.7742877634,0.0051455817,0.0051455817,0.017330248600653825j,4.9851028074,-1.7742877634,0.0102911634,0.0102911634,0.03466049720130765j
142,-3.3679863000,7.1000000000,-1.7617932124,0.0047882088,0.0047882088,0.016126621787968757j,5.0204581464,-1.7617932124,0.0095764177,0.0095764177,0.032253243575937514j
143,-3.3679863000,7.1500000000,-1.7494733524,0.0044549315,0.0044549315,0.015004148426093902j,5.0558134855,-1.7494733524,0.0089098631,0.0089098631,0.030008296852187803j
144,-3.3679863000,7.2000000000,-1.7373245513,0.0041441884,0.0041441884,0.013957569762464152j,5.0911688245,-1.7373245513,0.0082883768,0.0082883768,0.027915139524928304j
145,-3.3679863000,7.2500000000,-1.7253432764,0.0038545136,0.0038545136,0.012981949051920499j,5.1265241636,-1.7253432764,0.0077090272,0.0077090272,0.025963898103840997j
146,-3.3679863000,7.3000000000,-1.7135260907,0.0035845317,0.0035845317,0.0120726535205346j,5.1618795027,-1.7135260907,0.0071690633,0.0071690633,0.0241453070410692j
147,-3.3679863000,7.3500000000,-1.7018696505,0.0033329522,0.0033329522,0.011225337184586234j,5.1972348417,-1.7018696505,0.0066659043,0.0066659043,0.022450674369172467j
148,-3.3679863000,7.4000000000,-1.6903707013,0.0030985650,0.0030985650,0.010435924498829572j,5.2325901808,-1.6903707013,0.0061971300,0.0061971300,0.020871848997659145j
149,-3.3679863000,7.4500000000,-1.6790260759,0.0028802358,0.0028802358,0.009700594808144582j,5.2679455198,-1.6790260759,0.0057604717,0.0057604717,0.019401189616289165j
150,-3.3679863000,7.5000000000,-1.6678326909,0.0026769015,0.0026769015,0.009015767575700355j,5.3033008589,-1.6678326909,0.0053538030,0.0053538030,0.01803153515140071j
151,-3.3679863000,7.5500000000,-1.6567875442,0.0024875660,0.0024875660,0.00837808835983423j,5.3386561980,-1.6567875442,0.0049751321,0.0049751321,0.01675617671966846j
152,-3.3679863000,7.6000000000,-1.6458877124,0.0023112967,0.0023112967,0.007784415512547379j,5.3740115370,-1.6458877124,0.0046225933,0.0046225933,0.015568831025094758j
153,-3.3679863000,7.6500000000,-1.6351303483,0.0021472200,0.0021472200,0.007231807571423247j,5.4093668761,-1.6351303483,0.0042944400,0.0042944400,0.014463615142846494j
154,-3.3679863000,7.7000000000,-1.6245126782,0.0019945186,0.0019945186,0.006717511317438814j,5.4447222151,-1.6245126782,0.0039890372,0.0039890372,0.013435022634877627j
155,-3.3679863000,7.7500000000,-1.6140319998,0.0018524275,0.0018524275,0.006238950471359252j,5.4800775542,-1.6140319998,0.0037048550,0.0037048550,0.012477900942718504j
156,-3.3679863000,7.8000000000,-1.6036856802,0.0017202312,0.0017202312,0.005793715001248324j,5.5154328933,-1.6036856802,0.0034404623,0.0034404623,0.011587430002496648j
157,-3.3679863000,7.8500000000,-1.5934711546,0.0015972605,0.0015972605,0.005379551360989308j,5.5507882323,-1.5934711546,0.0031945209,0.0031945209,0.010759102721978615j
