,E,r_ours,U_our,sigma_ours,Psi_ours(t=0),dot_Psi_ours(t=0),r_yours,U_yours,sigma_yours,Psi_yours(t=0),dot_Psi_yours(t=0)
59,-6.6630836695,2.9500000000,-7.6560970536,0.8474377732,0.8474377732,5.646548787807915j,2.0859650045,-7.6560970536,1.6948755465,1.6948755465,11.29309757561583j
60,-6.6630836695,3.0000000000,-7.5452215449,0.8077628762,0.8077628762,5.3821916294319765j,2.1213203436,-7.5452215449,1.6155257525,1.6155257525,10.764383258863953j
61,-6.6630836695,3.0500000000,-7.4363761644,0.7689324746,0.7689324746,5.123461414703897j,2.1566756826,-7.4363761644,1.5378649493,1.5378649493,10.246922829407794j
62,-6.6630836695,3.1000000000,-7.3295869222,0.7310101324,0.7310101324,4.870781675629971j,2.1920310217,-7.3295869222,1.4620202649,1.4620202649,9.741563351259941j
63,-6.6630836695,3.1500000000,-7.2248723621,0.6940537102,0.6940537102,4.624537942419845j,2.2273863607,-7.2248723621,1.3881074205,1.3881074205,9.24907588483969j
64,-6.6630836695,3.2000000000,-7.1222443807,0.6581152175,0.6581152175,4.385076758510358j,2.2627416998,-7.1222443807,1.3162304350,1.3162304350,8.770153517020717j
65,-6.6630836695,3.2500000000,-7.0217084898,0.6232404950,0.6232404950,4.152703564412596j,2.2980970389,-7.0217084898,1.2464809900,1.2464809900,8.305407128825191j
66,-6.6630836695,3.3000000000,-6.9232621047,0.5894678729,0.5894678729,3.927673757899166j,2.3334523779,-6.9232621047,1.1789357459,1.1789357459,7.855347515798332j
67,-6.6630836695,3.3500000000,-6.8268980291,0.5568296159,0.5568296159,3.7102023201678818j,2.3688077170,-6.8268980291,1.1136592317,1.1136592317,7.4204046403357635j
68,-6.6630836695,3.4000000000,-6.7326037807,0.5253513614,0.5253513614,3.5004600771685177j,2.4041630560,-6.7326037807,1.0507027229,1.0507027229,7.000920154337035j
69,-6.6630836695,3.4500000000,-6.6403620692,0.4950522037,0.4950522037,3.2985742541703384j,2.4395183951,-6.6403620692,0.9901044074,0.9901044074,6.597148508340677j
70,-6.6630836695,3.5000000000,-6.5501512738,0.4659448544,0.4659448544,3.104629550126978j,2.4748737342,-6.5501512738,0.9318897088,0.9318897088,6.209259100253956j
71,-6.6630836695,3.5500000000,-6.4619459143,0.4380358739,0.4380358739,2.9186696779683574j,2.5102290732,-6.4619459143,0.8760717478,0.8760717478,5.837339355936715j
72,-6.6630836695,3.6000000000,-6.3757175643,0.4113262427,0.4113262427,2.7407011702840016j,2.5455844123,-6.3757175643,0.8226524853,0.8226524853,5.481402340568003j
73,-6.6630836695,3.6500000000,-6.2914349167,0.3858114825,0.3858114825,2.5706941883362417j,2.5809397513,-6.2914349167,0.7716229649,0.7716229649,5.1413883766724835j
74,-6.6630836695,3.7000000000,-6.2090625619,0.3614810073,0.3614810073,2.408578196735996j,2.6162950904,-6.2090625619,0.7229620146,0.7229620146,4.817156393471992j
75,-6.6630836695,3.7500000000,-6.1285639972,0.3383201446,0.3383201446,2.254255430883843j,2.6516504294,-6.1285639972,0.6766402893,0.6766402893,4.508510861767686j
76,-6.6630836695,3.8000000000,-6.0499009692,0.3163099442,0.3163099442,2.107599623413573j,2.6870057685,-6.0499009692,0.6326198883,0.6326198883,4.215199246827146j
77,-6.6630836695,3.8500000000,-5.9730338251,0.2954276275,0.2954276275,1.9684590005125748j,2.7223611076,-5.9730338251,0.5908552551,0.5908552551,3.9369180010251497j
78,-6.6630836695,3.9000000000,-5.8979218372,0.2756470423,0.2756470423,1.8366593062983605j,2.7577164466,-5.8979218372,0.5512940847,0.5512940847,3.673318612596721j
79,-6.6630836695,3.9500000000,-5.8245234998,0.2569391127,0.2569391127,1.7120068056606634j,2.7930717857,-5.8245234998,0.5138782253,0.5138782253,3.424013611321327j
80,-6.6630836695,4.0000000000,-5.7527972216,0.2392725417,0.2392725417,1.5942929651318969j,2.8284271247,-5.7527972216,0.4785450834,0.4785450834,3.1885859302637938j
81,-6.6630836695,4.0500000000,-5.6827010666,0.2226139179,0.2226139179,1.4832951610994918j,2.8637824638,-5.6827010666,0.4452278358,0.4452278358,2.9665903221989836j
82,-6.6630836695,4.1000000000,-5.6141918720,0.2069274537,0.2069274537,1.3787749374821816j,2.8991378029,-5.6141918720,0.4138549074,0.4138549074,2.757549874964363j
83,-6.6630836695,4.1500000000,-5.5472274479,0.1921766128,0.1921766128,1.280488850125834j,2.9344931419,-5.5472274479,0.3843532255,0.3843532255,2.560977700251668j
84,-6.6630836695,4.2000000000,-5.4817659127,0.1783239483,0.1783239483,1.188187387957171j,2.9698484810,-5.4817659127,0.3566478966,0.3566478966,2.376374775914342j
85,-6.6630836695,4.2500000000,-5.4177658363,0.1653314318,0.1653314318,1.1016171634260943j,3.0052038200,-5.4177658363,0.3306628636,0.3306628636,2.2032343268521886j
86,-6.6630836695,4.3000000000,-5.3551863641,0.1531607527,0.1531607527,1.0205229104427143j,3.0405591591,-5.3551863641,0.3063215055,0.3063215055,2.0410458208854285j
87,-6.6630836695,4.3500000000,-5.2939873210,0.1417735892,0.1417735892,0.9446492869770735j,3.0759144982,-5.2939873210,0.2835471784,0.2835471784,1.889298573954147j
88,-6.6630836695,4.4000000000,-5.2341296692,0.1311320513,0.1311320513,0.8737438296386337j,3.1112698372,-5.2341296692,0.2622641026,0.2622641026,1.7474876592772675j
89,-6.6630836695,4.4500000000,-5.1755750382,0.1211985827,0.1211985827,0.8075562969611698j,3.1466251763,-5.1755750382,0.2423971653,0.2423971653,1.6151125939223396j
90,-6.6630836695,4.5000000000,-5.1182851156,0.1119358120,0.1119358120,0.7458376806410608j,3.1819805153,-5.1182851156,0.2238716239,0.2238716239,1.4916753612821216j
91,-6.6630836695,4.5500000000,-5.0622231572,0.1033075069,0.1033075069,0.6883465621526271j,3.2173358544,-5.0622231572,0.2066150138,0.2066150138,1.3766931243052543j
92,-6.6630836695,4.6000000000,-5.0073533854,0.0952783565,0.0952783565,0.634847661461818j,3.2526911935,-5.0073533854,0.1905567131,0.1905567131,1.269695322923636j
93,-6.6630836695,4.6500000000,-4.9536410106,0.0878140820,0.0878140820,0.5851125759368152j,3.2880465325,-4.9536410106,0.1756281641,0.1756281641,1.1702251518736304j
94,-6.6630836695,4.7000000000,-4.9010522444,0.0808815263,0.0808815263,0.5389203770185205j,3.3234018716,-4.9010522444,0.1617630526,0.1617630526,1.077840754037041j
95,-6.6630836695,4.7500000000,-4.8495543045,0.0744487239,0.0744487239,0.4960580767558208j,3.3587572106,-4.8495543045,0.1488974479,0.1488974479,0.9921161535116416j
96,-6.6630836695,4.8000000000,-4.7991157337,0.0684850905,0.0684850905,0.45632188839640686j,3.3941125497,-4.7991157337,0.1369701811,0.1369701811,0.9126437767928137j
97,-6.6630836695,4.8500000000,-4.7497058586,0.0629612139,0.0629612139,0.41951583586882596j,3.4294678888,-4.7497058586,0.1259224277,0.1259224277,0.8390316717376519j
98,-6.6630836695,4.9000000000,-4.7012944165,0.0578487496,0.0578487496,0.3854510586436919j,3.4648232278,-4.7012944165,0.1156974992,0.1156974992,0.7709021172873838j
99,-6.6630836695,4.9500000000,-4.6538525884,0.0531208750,0.0531208750,0.3539488348072472j,3.5001785669,-4.6538525884,0.1062417500,0.1062417500,0.7078976696144944j
100,-6.6630836695,5.0000000000,-4.6073525082,0.0487520787,0.0487520787,0.3248391794424817j,3.5355339059,-4.6073525082,0.0975041574,0.0975041574,0.6496783588849634j
101,-6.6630836695,5.0500000000,-4.5617672419,0.0447181498,0.0447181498,0.2979607739411919j,3.5708892450,-4.5617672419,0.0894362997,0.0894362997,0.5959215478823838j
102,-6.6630836695,5.1000000000,-4.5170707647,0.0409961596,0.0409961596,0.27316084173170124j,3.6062445841,-4.5170707647,0.0819923193,0.0819923193,0.5463216834634025j
103,-6.6630836695,5.1500000000,-4.4732379368,0.0375644358,0.0375644358,0.2502949788563791j,3.6415999231,-4.4732379368,0.0751288716,0.0751288716,0.5005899577127582j
104,-6.6630836695,5.2000000000,-4.4302447530,0.0344026162,0.0344026162,0.22922751015301274j,3.6769552622,-4.4302447530,0.0688052324,0.0688052324,0.4584550203060255j
105,-6.6630836695,5.2500000000,-4.3880678086,0.0314914446,0.0314914446,0.20983012999871947j,3.7123106012,-4.3880678086,0.0629828891,0.0629828891,0.41966025999743894j
106,-6.6630836695,5.3000000000,-4.3466841124,0.0288127040,0.0288127040,0.19198145764183905j,3.7476659403,-4.3466841124,0.0576254080,0.0576254080,0.3839629152836781j
107,-6.6630836695,5.3500000000,-4.3060718059,0.0263493994,0.0263493994,0.1755682530189512j,3.7830212793,-4.3060718059,0.0526987989,0.0526987989,0.3511365060379024j
108,-6.6630836695,5.4000000000,-4.2662097836,0.0240856000,0.0240856000,0.16048436788679143j,3.8183766184,-4.2662097836,0.0481712000,0.0481712000,0.32096873577358287j
109,-6.6630836695,5.4500000000,-4.2270776669,0.0220063937,0.0220063937,0.1466304426296918j,3.8537319575,-4.2270776669,0.0440127874,0.0440127874,0.2932608852593836j
110,-6.6630836695,5.5000000000,-4.1886557776,0.0200978412,0.0200978412,0.133913597562395j,3.8890872965,-4.1886557776,0.0401956824,0.0401956824,0.26782719512479j
111,-6.6630836695,5.5500000000,-4.1509251123,0.0183469289,0.0183469289,0.12224712200836893j,3.9244426356,-4.1509251123,0.0366938577,0.0366938577,0.24449424401673786j
112,-6.6630836695,5.6000000000,-4.1138675554,0.0167415711,0.0167415711,0.11155048868622215j,3.9597979746,-4.1138675554,0.0334831421,0.0334831421,0.2231009773724443j
113,-6.6630836695,5.6500000000,-4.0774653793,0.0152704588,0.0152704588,0.10174834492816641j,3.9951533137,-4.0774653793,0.0305409177,0.0305409177,0.20349668985633282j
114,-6.6630836695,5.7000000000,-4.0417011931,0.0139230232,0.0139230232,0.09277026858753862j,4.0305086528,-4.0417011931,0.0278460464,0.0278460464,0.18554053717507724j
115,-6.6630836695,5.7500000000,-4.0065584497,0.0126894957,0.0126894957,0.08455117163626727j,4.0658639918,-4.0065584497,0.0253789914,0.0253789914,0.16910234327253454j
116,-6.6630836695,5.8000000000,-3.9720211576,0.0115608079,0.0115608079,0.07703063043536774j,4.1012193309,-3.9720211576,0.0231216158,0.0231216158,0.1540612608707355j
117,-6.6630836695,5.8500000000,-3.9380738600,0.0105285496,0.0105285496,0.07015260694847132j,4.1365746699,-3.9380738600,0.0210570992,0.0210570992,0.14030521389694264j
118,-6.6630836695,5.9000000000,-3.9047016136,0.0095849284,0.0095849284,0.06386517980625812j,4.1719300090,-3.9047016136,0.0191698568,0.0191698568,0.12773035961251625j
119,-6.6630836695,5.9500000000,-3.8718899687,0.0087227309,0.0087227309,0.058120285827069164j,4.2072853481,-3.8718899687,0.0174454618,0.0174454618,0.11624057165413833j
120,-6.6630836695,6.0000000000,-3.8396251575,0.0079353124,0.0079353124,0.052873650209325475j,4.2426406871,-3.8396251575,0.0158706247,0.0158706247,0.10574730041865095j
121,-6.6630836695,6.0500000000,-3.8078936342,0.0072164996,0.0072164996,0.04808414087703891j,4.2779960262,-3.8078936342,0.0144329993,0.0144329993,0.09616828175407782j
122,-6.6630836695,6.1000000000,-3.7766821174,0.0065605738,0.0065605738,0.04371365203524038j,4.3133513652,-3.7766821174,0.0131211476,0.0131211476,0.08742730407048076j
123,-6.6630836695,6.1500000000,-3.7459779478,0.0059622838,0.0059622838,0.03972719569339849j,4.3487067043,-3.7459779478,0.0119245676,0.0119245676,0.07945439138679698j
124,-6.6630836695,6.2000000000,-3.7157688710,0.0054167886,0.0054167886,0.03609251583211004j,4.3840620434,-3.7157688710,0.0108335773,0.0108335773,0.07218503166422008j
125,-6.6630836695,6.2500000000,-3.6860430219,0.0049196286,0.0049196286,0.032779896896194496j,4.4194173824,-3.6860430219,0.0098392572,0.0098392572,0.06555979379238899j
126,-6.6630836695,6.3000000000,-3.6567889093,0.0044666981,0.0044666981,0.02976198312081466j,4.4547727215,-3.6567889093,0.0089333962,0.0089333962,0.05952396624162932j
127,-6.6630836695,6.3500000000,-3.6279954019,0.0040542202,0.0040542202,0.027013608408657328j,4.4901280605,-3.6279954019,0.0081084404,0.0081084404,0.054027216817314656j
128,-6.6630836695,6.4000000000,-3.5996518970,0.0036787366,0.0036787366,0.02451172984546916j,4.5254833996,-3.5996518970,0.0073574732,0.0073574732,0.04902345969093832j
129,-6.6630836695,6.4500000000,-3.5717478981,0.0033370512,0.0033370512,0.022235051262468084j,4.5608387387,-3.5717478981,0.0066741024,0.0066741024,0.04447010252493617j
130,-6.6630836695,6.5000000000,-3.5442731203,0.0030262227,0.0030262227,0.020163974763013535j,4.5961940777,-3.5442731203,0.0060524453,0.0060524453,0.04032794952602707j
131,-6.6630836695,6.5500000000,-3.5172177407,0.0027435636,0.0027435636,0.018280594041719455j,4.6315494168,-3.5172177407,0.0054871273,0.0054871273,0.03656118808343891j
132,-6.6630836695,6.6000000000,-3.4905722333,0.0024866095,0.0024866095,0.016568487361970103j,4.6669047558,-3.4905722333,0.0049732191,0.0049732191,0.033136974723940206j
133,-6.6630836695,6.6500000000,-3.4643273578,0.0022531014,0.0022531014,0.01501260304328124j,4.7022600949,-3.4643273578,0.0045062028,0.0045062028,0.03002520608656248j
134,-6.6630836695,6.7000000000,-3.4384741491,0.0020409698,0.0020409698,0.013599152783058689j,4.7376154339,-3.4384741491,0.0040819397,0.0040819397,0.027198305566117378j
135,-6.6630836695,6.7500000000,-3.4130039072,0.0018483202,0.0018483202,0.012315512397219527j,4.7729707730,-3.4130039072,0.0036966405,0.0036966405,0.024631024794439054j
136,-6.6630836695,6.8000000000,-3.3879083493,0.0016734259,0.0016734259,0.011150177040574099j,4.8083261121,-3.3879083493,0.0033468519,0.0033468519,0.022300354081148197j
137,-6.6630836695,6.8500000000,-3.3631792215,0.0015146974,0.0015146974,0.010092555481398905j,4.8436814511,-3.3631792215,0.0030293948,0.0030293948,0.02018511096279781j
138,-6.6630836695,6.9000000000,-3.3388084450,0.0013706796,0.0013706796,0.00913295303360324j,4.8790367902,-3.3388084450,0.0027413593,0.0027413593,0.01826590606720648j
139,-6.6630836695,6.9500000000,-3.3147882881,0.0012400483,0.0012400483,0.008262545399166087j,4.9143921292,-3.3147882881,0.0024800965,0.0024800965,0.016525090798332174j
140,-6.6630836695,7.0000000000,-3.2911112397,0.0011215938,0.0011215938,0.007473273224954319j,4.9497474683,-3.2911112397,0.0022431876,0.0022431876,0.014946546449908638j
141,-6.6630836695,7.0500000000,-3.2677700018,0.0010142120,0.0010142120,0.006757779152597877j,4.9851028074,-3.2677700018,0.0020284239,0.0020284239,0.013515558305195755j
142,-6.6630836695,7.1000000000,-3.2447574816,0.0009168952,0.0009168952,0.006109349661580066j,5.0204581464,-3.2447574816,0.0018337905,0.0018337905,0.012218699323160132j
143,-6.6630836695,7.1500000000,-3.2220667847,0.0008287246,0.0008287246,0.0055218613855666275j,5.0558134855,-3.2220667847,0.0016574492,0.0016574492,0.011043722771133255j
144,-6.6630836695,7.2000000000,-3.1996913521,0.0007488657,0.0007488657,0.004989755058945092j,5.0911688245,-3.1996913521,0.0014977315,0.0014977315,0.009979510117890184j
145,-6.6630836695,7.2500000000,-3.1776246030,0.0006765529,0.0006765529,0.004507928347891866j,5.1265241636,-3.1776246030,0.0013531057,0.0013531057,0.009015856695783732j
146,-6.6630836695,7.3000000000,-3.1558601066,0.0006110881,0.0006110881,0.004071731440189767j,5.1618795027,-3.1558601066,0.0012221763,0.0012221763,0.008143462880379534j
147,-6.6630836695,7.3500000000,-3.1343916959,0.0005518383,0.0005518383,0.0036769447843284023j,5.1972348417,-3.1343916959,0.0011036766,0.0011036766,0.0073538895686568045j
148,-6.6630836695,7.4000000000,-3.1132133706,0.0004982269,0.0004982269,0.00331972748786675j,5.2325901808,-3.1132133706,0.0009964538,0.0009964538,0.0066394549757335j
149,-6.6630836695,7.4500000000,-3.0923192910,0.0004497294,0.0004497294,0.002996584650696778j,5.2679455198,-3.0923192910,0.0008994588,0.0008994588,0.005993169301393556j
150,-6.6630836695,7.5000000000,-3.0717037737,0.0004058687,0.0004058687,0.0027043373659137475j,5.3033008589,-3.0717037737,0.0008117375,0.0008117375,0.005408674731827495j
151,-6.6630836695,7.5500000000,-3.0513612851,0.0003662111,0.0003662111,0.0024400951876467807j,5.3386561980,-3.0513612851,0.0007324222,0.0007324222,0.004880190375293561j
152,-6.6630836695,7.6000000000,-3.0312865672,0.0003303639,0.0003303639,0.002201242202942661j,5.3740115370,-3.0312865672,0.0006607278,0.0006607278,0.004402484405885322j
153,-6.6630836695,7.6500000000,-3.0114743064,0.0002979676,0.0002979676,0.001985383242654614j,5.4093668761,-3.0114743064,0.0005959353,0.0005959353,0.003970766485309228j
154,-6.6630836695,7.7000000000,-2.9919193218,0.0002686960,0.0002686960,0.0017903437527010812j,5.4447222151,-2.9919193218,0.0005373919,0.0005373919,0.0035806875054021623j
155,-6.6630836695,7.7500000000,-2.9726166346,0.0002422535,0.0002422535,0.001614155263197994j,5.4800775542,-2.9726166346,0.0004845070,0.0004845070,0.003228310526395988j
156,-6.6630836695,7.8000000000,-2.9535613942,0.0002183720,0.0002183720,0.0014550309262369844j,5.5154328933,-2.9535613942,0.0004367440,0.0004367440,0.002910061852473969j
157,-6.6630836695,7.8500000000,-2.9347488730,0.0001968082,0.0001968082,0.001311349270350397j,5.5507882323,-2.9347488730,0.0003936163,0.0003936163,0.002622698540700794j
